Unnamed: 0,payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType,operationDurationInSecOG
78496.0,33-db2b5325,0,b2b-17490,mfr_goods,loading,530330226051,47400,0,0,0,-122.1505826488587,47.69699189500979,530330226051.0,,,148.32470499000001,delivery-only,,0
78497.0,26574375,1,b2b-17490,mfr_goods,unloading,530330228033,48780,47400,93600,1080,-122.13753076951947,47.64060446925528,530330228033.0,334111,33411A,98.88313666,delivery-only,private,1080
78498.0,27918141,2,b2b-17490,mfr_goods,unloading,530330228033,50340,47400,93600,900,-122.1324532256257,47.64053441003524,530330228033.0,517210,33411A,49.44156833,delivery-only,private,900
78499.0,33-db2b5325-,3,b2b-17490,mfr_goods,loading,530330226051,51840,0,0,0,-122.1505826488587,47.69699189500979,530330226051.0,,,0.0,delivery-only,,0
78500.0,33-db2b5326,0,b2b-17491,mfr_goods,loading,530330226051,47400,0,0,0,-122.1505826488587,47.69699189500979,530330226051.0,,,444.52052260000005,delivery-only,,0
78501.0,27917199,1,b2b-17491,mfr_goods,unloading,530330228033,48780,47400,93600,660,-122.1324532256257,47.64053441003524,530330228033.0,517210,33411A,49.44156833,delivery-only,private,660
78502.0,27979305,2,b2b-17491,mfr_goods,unloading,530330109001,50160,47400,93600,480,-122.32918016296611,47.54192152407742,530330109001.0,33451A,33411A,48.98797596,delivery-only,private,480
78503.0,27915215,3,b2b-17491,mfr_goods,unloading,530330072001,51540,47400,93600,540,-122.33945626989092,47.61390448937998,530330072001.0,519130,33411A,197.76627332,delivery-only,private,540
78504.0,27943972,4,b2b-17491,mfr_goods,unloading,530330073003,55200,47400,93600,780,-122.33692610256573,47.61536840398024,530330073003.0,550000,33411A,98.88313666,delivery-only,private,780
78505.0,27873825,5,b2b-17491,mfr_goods,unloading,530330066001,56760,47400,93600,780,-122.32533118080636,47.63417099146991,530330066001.0,624100,33411A,49.44156833,delivery-only,private,780
78506.0,33-db2b5326-,6,b2b-17491,mfr_goods,loading,530330226051,58920,0,0,0,-122.1505826488587,47.69699189500979,530330226051.0,,,0.0,delivery-only,,0
78559.0,33-db2b5337,0,b2b-17502,mfr_goods,loading,530330234012,26400,0,0,0,-122.16098079579452,47.58042457586799,530330234012.0,,,245.39347217000002,delivery-only,,0
78560.0,26584611,1,b2b-17502,mfr_goods,unloading,530330226051,28920,26400,93600,900,-122.15400060952354,47.70970783242674,530330226051.0,334514,33411A,195.95190384,delivery-only,private,900
78561.0,27887371,2,b2b-17502,mfr_goods,unloading,530330238012,33120,26400,93600,480,-122.17885226842212,47.58236292001518,530330238012.0,550000,33411A,49.44156833,delivery-only,private,480
78562.0,33-db2b5337-,3,b2b-17502,mfr_goods,loading,530330234012,33840,0,0,0,-122.16098079579452,47.58042457586799,530330234012.0,,,0.0,delivery-only,,0
78608.0,33-db2b5347,0,b2b-17512,mfr_goods,loading,530330218033,34800,0,0,0,-122.20297389646066,47.76017425626638,530330218033.0,,,543.40365926,delivery-only,,0
78609.0,27968751,1,b2b-17512,mfr_goods,unloading,530530626002,40980,34800,93600,480,-122.47111758583108,47.21453875079122,530530626002.0,441000,33411A,98.88313666,delivery-only,private,480
78610.0,26622252,2,b2b-17512,mfr_goods,unloading,530530721082,42840,34800,93600,600,-122.5579498465006,47.144555533478595,530530721082.0,541100,33411A,49.895160700000005,delivery-only,private,600
78611.0,27939204,3,b2b-17512,mfr_goods,unloading,530530626001,44460,34800,93600,300,-122.4828813603671,47.20800345866859,530530626001.0,550000,33411A,296.64940998000003,delivery-only,private,300
78612.0,28018963,4,b2b-17512,mfr_goods,unloading,530330292061,51540,34800,93600,420,-122.22612007253983,47.41213212893234,530330292061.0,541800,33411A,97.97595192,delivery-only,private,420
78613.0,33-db2b5347-,5,b2b-17512,mfr_goods,loading,530330218033,56760,0,0,0,-122.20297389646066,47.76017425626638,530330218033.0,,,0.0,delivery-only,,0
78746.0,33-db2b5377,0,b2b-17542,mfr_goods,loading,530330093003,33600,0,0,0,-122.32474899176455,47.58401690284017,530330093003.0,,,896.29852312,delivery-only,,0
78747.0,27998044,1,b2b-17542,mfr_goods,unloading,530330054004,36720,33600,93600,660,-122.34366795377068,47.65502978265087,530330054004.0,230301,332996,896.29852312,delivery-only,private,660
78748.0,33-db2b5377-,2,b2b-17542,mfr_goods,loading,530330093003,38580,0,0,0,-122.32474899176455,47.58401690284017,530330093003.0,,,0.0,delivery-only,,0
78812.0,33-db2b5396,0,b2b-17561,mfr_goods,loading,530610533014,28800,0,0,0,-122.37093627404924,48.2483017317002,530299715002.0,,,523.89918735,delivery-only,,0
78813.0,28235196,1,b2b-17561,mfr_goods,unloading,530330226051,34320,28800,93600,1020,-122.15982282282944,47.711442264489804,530330226051.0,336991,336991,131.08819493000001,delivery-only,private,1020
78814.0,28224930,2,b2b-17561,mfr_goods,unloading,530330093003,37140,28800,93600,900,-122.32426881332988,47.56697085221702,530330093003.0,336991,336991,262.17638986000003,delivery-only,private,900
78815.0,28248591,3,b2b-17561,mfr_goods,unloading,530330058022,39720,28800,93600,660,-122.37624189865943,47.63448927744882,530330058022.0,811400,336991,130.63460256000002,delivery-only,private,660
78816.0,33-db2b5396-,4,b2b-17561,mfr_goods,loading,530610533014,46980,0,0,0,-122.37093627404924,48.2483017317002,530299715002.0,,,0.0,delivery-only,,0
78822.0,33-db2b5398,0,b2b-17563,mfr_goods,loading,530330054002,28200,0,0,0,-122.3364491379187,47.64846472144591,530330054002.0,,,786.07557721,delivery-only,,0
78823.0,28245943,1,b2b-17563,mfr_goods,unloading,530330239001,30660,28200,93600,1200,-122.20407283901437,47.60467636066324,530330239001.0,811400,336991,131.08819493000001,delivery-only,private,1200
78824.0,28245547,2,b2b-17563,mfr_goods,unloading,530330321032,33300,28200,93600,480,-122.02994268178067,47.5300497803991,530330321032.0,811400,336991,131.08819493000001,delivery-only,private,480
78825.0,28243617,3,b2b-17563,mfr_goods,unloading,530330279001,36060,28200,93600,1080,-122.33529506021809,47.46672182177291,530330279001.0,441000,336991,130.63460256000002,delivery-only,private,1080
78826.0,28245361,4,b2b-17563,mfr_goods,unloading,530330305011,38520,28200,93600,300,-122.23103235567712,47.307385119357214,530330305011.0,811400,336991,131.08819493000001,delivery-only,private,300
78827.0,28245168,5,b2b-17563,mfr_goods,unloading,530330224003,40740,28200,93600,300,-122.20983014762176,47.68787871432432,530330224003.0,811400,336991,131.08819493000001,delivery-only,private,300
78828.0,28244554,6,b2b-17563,mfr_goods,unloading,530330323232,41640,28200,93600,840,-122.10789647309488,47.699643868897354,530330323232.0,811400,336991,131.08819493000001,delivery-only,private,840
78829.0,33-db2b5398-,7,b2b-17563,mfr_goods,loading,530330054002,44100,0,0,0,-122.3364491379187,47.64846472144591,530330054002.0,,,0.0,delivery-only,,0
78883.0,33-db2b5411,0,b2b-17576,mfr_goods,loading,530330262001,20400,0,0,0,-122.21818668315059,47.45151662170419,530330262001.0,,,1055.05585262,delivery-only,,0
78884.0,28383433,1,b2b-17576,mfr_goods,unloading,530330323091,22740,20400,93600,840,-122.13968931568782,47.68215935532035,530330323091.0,811300,33399A,421.84090410000005,delivery-only,private,840
78885.0,28378821,2,b2b-17576,mfr_goods,unloading,530610408002,27840,20400,93600,600,-122.20769339438186,47.98049916596591,530610408002.0,811300,33399A,211.37404442000002,delivery-only,private,600
78886.0,28382131,3,b2b-17576,mfr_goods,unloading,530330047004,31920,20400,93600,1140,-122.38569887315448,47.67233045573237,530330047004.0,811300,33399A,210.92045205000002,delivery-only,private,1140
78887.0,28383801,4,b2b-17576,mfr_goods,unloading,530330114021,34560,20400,93600,480,-122.35914482655107,47.5229692698985,530330114021.0,811300,33399A,210.92045205000002,delivery-only,private,480
78888.0,33-db2b5411-,5,b2b-17576,mfr_goods,loading,530330262001,36120,0,0,0,-122.21818668315059,47.45151662170419,530330262001.0,,,0.0,delivery-only,,0
78918.0,33-db2b5418,0,b2b-17583,mfr_goods,loading,530530726032,13200,0,0,0,-122.77382693312865,47.188210163000925,530499502003.0,,,211.37404442000002,delivery-only,,0
78919.0,28399659,1,b2b-17583,mfr_goods,unloading,530330218021,21360,13200,93600,960,-122.18958761505722,47.77083326981187,530330218021.0,532400,33399A,211.37404442000002,delivery-only,private,960
78920.0,33-db2b5418-,2,b2b-17583,mfr_goods,loading,530530726032,29580,0,0,0,-122.77382693312865,47.188210163000925,530499502003.0,,,0.0,delivery-only,,0
78940.0,33-db2b5425,0,b2b-17590,mfr_goods,loading,530330262001,30000,0,0,0,-122.22041428407067,47.46761145251532,530330262001.0,,,843.6818082000001,delivery-only,,0
78941.0,28463357,1,b2b-17590,mfr_goods,unloading,530330263001,32160,30000,93600,720,-122.29929759541774,47.51605762950458,530330263001.0,332310,33399A,421.84090410000005,delivery-only,private,720
78942.0,28457901,2,b2b-17590,mfr_goods,unloading,530530624001,36480,30000,93600,1140,-122.43302684304618,47.21236039437041,530530624001.0,230301,33399A,210.46685968,delivery-only,private,1140
78943.0,28460124,3,b2b-17590,mfr_goods,unloading,530330305011,39360,30000,93600,480,-122.23303861611078,47.30906867700504,530330305011.0,230301,33399A,211.37404442000002,delivery-only,private,480
78944.0,33-db2b5425-,4,b2b-17590,mfr_goods,loading,530330262001,41160,0,0,0,-122.22041428407067,47.46761145251532,530330262001.0,,,0.0,delivery-only,,0
78995.0,33-db2b5438,0,b2b-17603,mfr_goods,loading,530530732003,27000,0,0,0,-122.23706641279225,46.78408365659002,410510043001.0,,,2648.9794408000002,delivery-only,,0
78996.0,28719247,1,b2b-17603,mfr_goods,unloading,530330253023,34620,27000,93600,420,-122.20991681564226,47.473706093998345,530330253023.0,336120,336350,2648.9794408000002,delivery-only,private,420
78997.0,33-db2b5438-,2,b2b-17603,mfr_goods,loading,530530732003,42240,0,0,0,-122.23706641279225,46.78408365659002,410510043001.0,,,0.0,delivery-only,,0
79020.0,33-db2b5443,0,b2b-17608,mfr_goods,loading,530330109002,30600,0,0,0,-122.33343055358904,47.555665117875655,530330109002.0,,,245.84706454000002,delivery-only,,0
79021.0,28858048,1,b2b-17608,mfr_goods,unloading,530330304011,33060,30600,93600,780,-122.28860666354957,47.30892516003063,530330304011.0,541800,334610,97.97595192,delivery-only,private,780
79022.0,28856687,2,b2b-17608,mfr_goods,unloading,530330302021,37260,30600,93600,780,-122.32018125821023,47.315058558124385,530330302021.0,512100,334610,49.44156833,delivery-only,private,780
79023.0,28846899,3,b2b-17608,mfr_goods,unloading,530330028004,38040,30600,93600,1140,-122.34988487798114,47.69074788076544,530330028004.0,5419A0,334610,49.44156833,delivery-only,private,1140
79024.0,28844385,4,b2b-17608,mfr_goods,unloading,530330073003,39600,30600,93600,1200,-122.3343437913464,47.61435206928558,530330073003.0,512200,334610,48.98797596,delivery-only,private,1200
79025.0,33-db2b5443-,5,b2b-17608,mfr_goods,loading,530330109002,41520,0,0,0,-122.33343055358904,47.555665117875655,530330109002.0,,,0.0,delivery-only,,0
79119.0,33-db2b5465,0,b2b-17630,mfr_goods,loading,530530732003,28800,0,0,0,-122.23706641279225,46.78408365659002,410510003024.0,,,48.98797596,delivery-only,,0
79120.0,28896846,1,b2b-17630,mfr_goods,unloading,530330073003,37980,28800,93600,900,-122.3344293697496,47.614361848492976,530330073003.0,541800,334610,48.98797596,delivery-only,private,900
79121.0,33-db2b5465-,2,b2b-17630,mfr_goods,loading,530530732003,47160,0,0,0,-122.23706641279225,46.78408365659002,410510003024.0,,,0.0,delivery-only,,0
79141.0,33-db2b5472,0,b2b-17637,mfr_goods,loading,530330217005,24000,0,0,0,-122.24530251481764,47.75785854474003,530330217005.0,,,20032.45342868,delivery-only,,0
79142.0,29045813,1,b2b-17637,mfr_goods,unloading,530350905013,27780,24000,93600,4140,-122.63855624872139,47.72535162195646,530350905013.0,230301,327320,20032.45342868,delivery-only,private,4140
79143.0,33-db2b5472-,2,b2b-17637,mfr_goods,loading,530330217005,34800,0,0,0,-122.24530251481764,47.75785854474003,530330217005.0,,,0.0,delivery-only,,0
79177.0,33-db2b5484,0,b2b-17649,mfr_goods,loading,530330257011,22800,0,0,0,-122.19480819331166,47.48276940853348,530330257011.0,,,19984.37263746,delivery-only,,0
79178.0,29073535,1,b2b-17649,mfr_goods,unloading,530610532021,30240,22800,115200,5100,-122.35783342223307,48.137808480325205,530299719002.0,230301,327320,19984.37263746,delivery-only,private,5100
79179.0,33-db2b5484-,2,b2b-17649,mfr_goods,loading,530330257011,42480,0,0,0,-122.19480819331166,47.48276940853348,530330257011.0,,,0.0,delivery-only,,0
79252.0,33-db2b5509,0,b2b-17674,mfr_goods,loading,530330109002,43200,0,0,0,-122.31914647612577,47.551329366588185,530330109002.0,,,20105.935392620002,delivery-only,,0
79253.0,29471396,1,b2b-17674,mfr_goods,unloading,530330305011,46140,43200,93600,1140,-122.22403766690906,47.328367640319215,530330305011.0,230301,327993,20105.935392620002,delivery-only,private,1140
79254.0,33-db2b5509-,2,b2b-17674,mfr_goods,loading,530330109002,49680,0,0,0,-122.31914647612577,47.551329366588185,530330109002.0,,,0.0,delivery-only,,0
79285.0,33-db2b5520,0,b2b-17685,interm_food,loading,530330093003,41400,0,0,0,-122.32296382988784,47.564793308082805,530330093003.0,,,17584.86900016,delivery-only,,0
79286.0,16585,1,b2b-17685,interm_food,unloading,530330284024,43260,41400,93600,3060,-122.29587345195166,47.43585701156912,530330284024.0,722211,311420,17584.86900016,delivery-only,private,3060
79287.0,33-db2b5520-,2,b2b-17685,interm_food,loading,530330093003,49920,0,0,0,-122.32296382988784,47.564793308082805,530330093003.0,,,0.0,delivery-only,,0
79321.0,33-db2b5532,0,b2b-17697,interm_food,loading,530330058022,34200,0,0,0,-122.3765280312683,47.64059590765098,530330058022.0,,,18142.78761526,delivery-only,,0
79322.0,28852,1,b2b-17697,interm_food,unloading,530330081002,36120,34200,93600,2940,-122.33146642223272,47.60642547322821,530330081002.0,722211,311420,18142.78761526,delivery-only,private,2940
79323.0,33-db2b5532-,2,b2b-17697,interm_food,loading,530330058022,39480,0,0,0,-122.3765280312683,47.64059590765098,530330058022.0,,,0.0,delivery-only,,0
79507.0,33-db2b5579,0,b2b-17744,interm_food,loading,530330219061,45600,0,0,0,-122.1585949239602,47.74121901941484,530330219061.0,,,10862.17648439,delivery-only,,0
79508.0,385804,1,b2b-17744,interm_food,unloading,530350909003,49860,45600,93600,1140,-122.52119691991732,47.645725102292694,530350909003.0,312140,312130,5430.40785364,delivery-only,private,1140
79509.0,318149,2,b2b-17744,interm_food,unloading,530330082001,54900,45600,93600,480,-122.33527586768416,47.61197249003073,530330082001.0,721000,312130,2715.20392682,delivery-only,private,480
79510.0,344163,3,b2b-17744,interm_food,unloading,530350806005,58500,45600,93600,600,-122.63293275570946,47.57570872060897,530350806005.0,611A00,312130,1358.05555578,delivery-only,private,600
79511.0,354333,4,b2b-17744,interm_food,unloading,530330072001,60420,45600,93600,1620,-122.33769299007656,47.61484168040502,530330072001.0,721000,312130,1358.50914815,delivery-only,private,1620
79512.0,33-db2b5579-,5,b2b-17744,interm_food,loading,530330219061,63540,0,0,0,-122.1585949239602,47.74121901941484,530330219061.0,,,0.0,delivery-only,,0
79557.0,33-db2b5591,0,b2b-17756,interm_food,loading,530330219061,23400,0,0,0,-122.15276710330842,47.73322729210413,530330219061.0,,,1357.60196341,delivery-only,,0
79558.0,392966,1,b2b-17756,interm_food,unloading,530330093003,26400,23400,93600,480,-122.32271565383468,47.568888622127766,530330093003.0,312140,312130,1357.60196341,delivery-only,private,480
79559.0,33-db2b5591-,2,b2b-17756,interm_food,loading,530330219061,29040,0,0,0,-122.15276710330842,47.73322729210413,530330219061.0,,,0.0,delivery-only,,0
79609.0,33-db2b5605,0,b2b-17770,interm_food,loading,530330277015,45000,0,0,0,-122.46067698241099,47.43389322675025,530330277015.0,,,1358.50914815,delivery-only,,0
79610.0,350429,1,b2b-17770,interm_food,unloading,530330281002,46680,45000,93600,840,-122.28836689397718,47.46668951046894,530330281002.0,721000,312130,1358.50914815,delivery-only,private,840
79611.0,33-db2b5605-,2,b2b-17770,interm_food,loading,530330277015,48900,0,0,0,-122.46067698241099,47.43389322675025,530330277015.0,,,0.0,delivery-only,,0
79615.0,33-db2b5607,0,b2b-17772,interm_food,loading,530330277015,39000,0,0,0,-122.46067698241099,47.43389322675025,530330277015.0,,,1356.69477867,delivery-only,,0
79616.0,370623,1,b2b-17772,interm_food,unloading,530610533014,49320,39000,115200,360,-122.37093627404924,48.2483017317002,530579406001.0,312130,312130,1356.69477867,delivery-only,private,360
79617.0,33-db2b5607-,2,b2b-17772,interm_food,loading,530330277015,58500,0,0,0,-122.46067698241099,47.43389322675025,530330277015.0,,,0.0,delivery-only,,0
79635.0,33-db2b5612,0,b2b-17777,interm_food,loading,530350901011,28800,0,0,0,-122.60731041865166,47.92387571831771,530299713002.0,,,6784.834670460001,delivery-only,,0
79636.0,358112,1,b2b-17777,interm_food,unloading,530330228033,34440,28800,93600,1140,-122.12495006873709,47.63696900140625,530330228033.0,721000,312130,2714.29674208,delivery-only,private,1140
79637.0,355469,2,b2b-17777,interm_food,unloading,530330073001,37440,28800,93600,420,-122.32922827523488,47.62102013952012,530330073001.0,712000,312130,1358.05555578,delivery-only,private,420
79638.0,396956,3,b2b-17777,interm_food,unloading,530330093003,38400,28800,93600,840,-122.3226349340587,47.565470833391025,530330093003.0,312140,312130,2712.4823726,delivery-only,private,840
79639.0,33-db2b5612-,4,b2b-17777,interm_food,loading,530350901011,43680,0,0,0,-122.60731041865166,47.92387571831771,530299713002.0,,,0.0,delivery-only,,0
79670.0,33-db2b5622,0,b2b-17787,interm_food,loading,530330219061,51000,0,0,0,-122.1585949239602,47.74121901941484,530330219061.0,,,1358.05555578,delivery-only,,0
79671.0,412353,1,b2b-17787,interm_food,unloading,530330219041,52200,51000,93600,660,-122.15690128555836,47.71566449752726,530330219041.0,312130,312130,1358.05555578,delivery-only,private,660
79672.0,33-db2b5622-,2,b2b-17787,interm_food,loading,530330219061,54360,0,0,0,-122.1585949239602,47.74121901941484,530330219061.0,,,0.0,delivery-only,,0
79676.0,33-db2b5624,0,b2b-17789,interm_food,loading,530610533014,25800,0,0,0,-122.37093627404924,48.2483017317002,530579508003.0,,,1357.14837104,delivery-only,,0
79677.0,416083,1,b2b-17789,interm_food,unloading,530330323191,31560,25800,93600,1080,-122.14769678642443,47.76779320555964,530330323191.0,312130,312130,1357.14837104,delivery-only,private,1080
79678.0,33-db2b5624-,2,b2b-17789,interm_food,loading,530610533014,38100,0,0,0,-122.37093627404924,48.2483017317002,530579508003.0,,,0.0,delivery-only,,0
79682.0,33-db2b5626,0,b2b-17791,interm_food,loading,530610533014,40800,0,0,0,-122.37093627404924,48.2483017317002,530579508003.0,,,1358.05555578,delivery-only,,0
79683.0,420174,1,b2b-17791,interm_food,unloading,530330219061,47460,40800,93600,780,-122.1598573360214,47.7440180548813,530330219061.0,312130,312130,1358.05555578,delivery-only,private,780
79684.0,33-db2b5626-,2,b2b-17791,interm_food,loading,530610533014,53940,0,0,0,-122.37093627404924,48.2483017317002,530579508003.0,,,0.0,delivery-only,,0
79734.0,33-db2b5641,0,b2b-17806,interm_food,loading,530330226051,29400,0,0,0,-122.15905159807288,47.71145928298779,530330226051.0,,,1362.13788711,delivery-only,,0
79735.0,436076,1,b2b-17806,interm_food,unloading,530610534001,36360,29400,115200,480,-122.174775998106,48.271850830473014,530579515005.0,721000,312130,1362.13788711,delivery-only,private,480
79736.0,33-db2b5641-,2,b2b-17806,interm_food,loading,530330226051,40320,0,0,0,-122.15905159807288,47.71145928298779,530330226051.0,,,0.0,delivery-only,,0
79785.0,33-db2b5655,0,b2b-17820,interm_food,loading,530330306003,34200,0,0,0,-122.22551401559637,47.306227138064656,530330306003.0,,,1358.05555578,delivery-only,,0
79786.0,452817,1,b2b-17820,interm_food,unloading,530530726032,39420,34200,115200,420,-122.77382693312865,47.188210163000925,530670101001.0,722211,312130,1358.05555578,delivery-only,private,420
79787.0,33-db2b5655-,2,b2b-17820,interm_food,loading,530330306003,43860,0,0,0,-122.22551401559637,47.306227138064656,530330306003.0,,,0.0,delivery-only,,0
79806.0,33-db2b5661,0,b2b-17826,interm_food,loading,530330090002,30000,0,0,0,-122.30954889907584,47.59914725489986,530330090002.0,,,6790.731371270001,delivery-only,,0
79807.0,489433,1,b2b-17826,interm_food,unloading,530330053012,31080,30000,93600,300,-122.3122743876448,47.66212776419911,530330053012.0,722211,312130,1357.60196341,delivery-only,private,300
79808.0,484944,2,b2b-17826,interm_food,unloading,530330075004,31980,30000,93600,360,-122.31452614893334,47.61427148285659,530330075004.0,722110,312130,2717.9254810400002,delivery-only,private,360
79809.0,465004,3,b2b-17826,interm_food,unloading,530530624004,37440,30000,93600,480,-122.43443780518623,47.21864696692822,530530624004.0,722211,312130,2715.20392682,delivery-only,private,480
79810.0,33-db2b5661-,4,b2b-17826,interm_food,loading,530330090002,42900,0,0,0,-122.30954889907584,47.59914725489986,530330090002.0,,,0.0,delivery-only,,0
79838.0,33-db2b5669,0,b2b-17834,interm_food,loading,530330093003,22800,0,0,0,-122.32273588906905,47.56542782247767,530330093003.0,,,6789.37059416,delivery-only,,0
79839.0,501940,1,b2b-17834,interm_food,unloading,530330224005,24540,22800,93600,600,-122.20966199757645,47.679600147026655,530330224005.0,722211,312130,1357.60196341,delivery-only,private,600
79840.0,498086,2,b2b-17834,interm_food,unloading,530330323132,26280,22800,93600,480,-122.10027141074816,47.66732179314871,530330323132.0,722110,312130,1358.9627405200001,delivery-only,private,480
79841.0,508861,3,b2b-17834,interm_food,unloading,530330238042,27600,22800,93600,300,-122.19628888962656,47.6157046618822,530330238042.0,722211,312130,2715.20392682,delivery-only,private,300
79842.0,473309,4,b2b-17834,interm_food,unloading,530530725041,32340,22800,93600,840,-122.62614881715304,47.39153077864871,530530725041.0,722211,312130,1357.60196341,delivery-only,private,840
79843.0,33-db2b5669-,5,b2b-17834,interm_food,loading,530330093003,36240,0,0,0,-122.32273588906905,47.56542782247767,530330093003.0,,,0.0,delivery-only,,0
79853.0,33-db2b5673,0,b2b-17838,interm_food,loading,530330218021,27600,0,0,0,-122.18443059684923,47.77316229700401,530330218021.0,,,1358.9627405200001,delivery-only,,0
79854.0,504441,1,b2b-17838,interm_food,unloading,530330295032,32040,27600,93600,840,-122.20217333839368,47.37350036969521,530330295032.0,722110,312130,1358.9627405200001,delivery-only,private,840
79855.0,33-db2b5673-,2,b2b-17838,interm_food,loading,530330218021,37020,0,0,0,-122.18443059684923,47.77316229700401,530330218021.0,,,0.0,delivery-only,,0
79856.0,33-db2b5674,0,b2b-17839,interm_food,loading,530350901023,35400,0,0,0,-122.51955369526799,47.83124285072817,530299719001.0,,,2716.56470393,delivery-only,,0
79857.0,509419,1,b2b-17839,interm_food,unloading,530330238043,40380,35400,93600,720,-122.19282125109696,47.61194171877998,530330238043.0,722110,312130,1358.9627405200001,delivery-only,private,720
79858.0,476640,2,b2b-17839,interm_food,unloading,530330288012,43200,35400,93600,1020,-122.2955694741209,47.43361775880632,530330288012.0,722211,312130,1357.60196341,delivery-only,private,1020
79859.0,33-db2b5674-,3,b2b-17839,interm_food,loading,530350901023,49020,0,0,0,-122.51955369526799,47.83124285072817,530299719001.0,,,0.0,delivery-only,,0
79876.0,33-db2b5679,0,b2b-17844,interm_food,loading,530330218021,32400,0,0,0,-122.18443059684923,47.77316229700401,530330218021.0,,,1358.9627405200001,delivery-only,,0
79877.0,483190,1,b2b-17844,interm_food,unloading,530330098004,35880,32400,93600,840,-122.38303621082214,47.5645003518321,530330098004.0,722110,312130,1358.9627405200001,delivery-only,private,840
79878.0,33-db2b5679-,2,b2b-17844,interm_food,loading,530330218021,39300,0,0,0,-122.18443059684923,47.77316229700401,530330218021.0,,,0.0,delivery-only,,0
79924.0,33-db2b5693,0,b2b-17858,interm_food,loading,530330323191,49200,0,0,0,-122.1475121037535,47.768243324311534,530330323191.0,,,2716.56470393,delivery-only,,0
79925.0,535375,1,b2b-17858,interm_food,unloading,530330217004,51840,49200,93600,1080,-122.2403473947031,47.75690876892153,530330217004.0,722211,312130,1362.13788711,delivery-only,private,1080
79926.0,534321,2,b2b-17858,interm_food,unloading,530330322081,55380,49200,93600,1020,-122.03593403415144,47.577398874987566,530330322081.0,722110,312130,1354.42681682,delivery-only,private,1020
79927.0,33-db2b5693-,3,b2b-17858,interm_food,loading,530330323191,57540,0,0,0,-122.1475121037535,47.768243324311534,530330323191.0,,,0.0,delivery-only,,0
79931.0,33-db2b5695,0,b2b-17860,interm_food,loading,530330323191,25200,0,0,0,-122.14806635316752,47.77550568110149,530330323191.0,,,5446.73717896,delivery-only,,0
79932.0,516195,1,b2b-17860,interm_food,unloading,530530729061,33960,25200,115200,900,-122.5544249277511,47.049137874735855,530670116212.0,722110,312130,4085.05288422,delivery-only,private,900
79933.0,516318,2,b2b-17860,interm_food,unloading,530530728001,36960,25200,115200,420,-122.64899673245617,47.0992006395685,530670107002.0,722110,312130,1361.68429474,delivery-only,private,420
79934.0,33-db2b5695-,3,b2b-17860,interm_food,loading,530330323191,45300,0,0,0,-122.14806635316752,47.77550568110149,530330323191.0,,,0.0,delivery-only,,0
80016.0,33-db2b5716,0,b2b-17881,interm_food,loading,530330322101,45000,0,0,0,-121.94167563311254,47.529991671480175,530330322101.0,,,2722.91499711,delivery-only,,0
80017.0,1127464,1,b2b-17881,interm_food,unloading,530330323193,48540,45000,93600,360,-122.1553346319596,47.757747439152304,530330323193.0,722A00,312120,1361.68429474,delivery-only,private,360
80018.0,1125151,2,b2b-17881,interm_food,unloading,530330091001,51000,45000,93600,540,-122.31695216869925,47.60205516306053,530330091001.0,722110,312120,1361.23070237,delivery-only,private,540
80019.0,33-db2b5716-,3,b2b-17881,interm_food,loading,530330322101,54240,0,0,0,-121.94167563311254,47.529991671480175,530330322101.0,,,0.0,delivery-only,,0
80091.0,33-db2b5736,0,b2b-17901,interm_food,loading,530330234012,11400,0,0,0,-122.16159770406757,47.58755600598034,530330234012.0,,,6788.46340942,delivery-only,,0
80092.0,737418,1,b2b-17901,interm_food,unloading,530330262003,13140,11400,93600,300,-122.2596996485831,47.4635410664481,530330262003.0,713100,312120,1357.60196341,delivery-only,private,300
80093.0,768416,2,b2b-17901,interm_food,unloading,530530616021,16080,11400,93600,420,-122.4341790175754,47.23978584304167,530530616021.0,721000,312120,1357.60196341,delivery-only,private,420
80094.0,806241,3,b2b-17901,interm_food,unloading,530330097011,20040,11400,93600,540,-122.4066142715152,47.57651818325948,530330097011.0,481000,312120,2715.20392682,delivery-only,private,540
80095.0,708957,4,b2b-17901,interm_food,unloading,530610519222,23700,11400,93600,480,-122.21533807745674,47.80948926369849,530610519222.0,722110,312120,1358.05555578,delivery-only,private,480
80096.0,33-db2b5736-,5,b2b-17901,interm_food,loading,530330234012,26520,0,0,0,-122.16159770406757,47.58755600598034,530330234012.0,,,0.0,delivery-only,,0
80123.0,33-db2b5744,0,b2b-17909,interm_food,loading,530330047004,30600,0,0,0,-122.37619892752556,47.6617976360041,530330047004.0,,,1358.05555578,delivery-only,,0
80124.0,712801,1,b2b-17909,interm_food,unloading,530610533014,37200,30600,115200,480,-122.37093627404924,48.2483017317002,530579408001.0,713900,312120,1358.05555578,delivery-only,private,480
80125.0,33-db2b5744-,2,b2b-17909,interm_food,loading,530330047004,43980,0,0,0,-122.37619892752556,47.6617976360041,530330047004.0,,,0.0,delivery-only,,0
