taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Commercial,NoCharger,non-res,,,-122.3289999,47.629439,554190_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3326234,47.6275554,554191_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3595938,47.6246593,554192_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3424331,47.6274782,554193_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3585156,47.6245098,554194_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3232711,47.5967454,554195_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3267309,47.6001067,554198_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3202017,47.5984095,554199_1_doublePark,Any,Block,4360.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00;Car|00:00-24:00;MediumDutyPassenger|00:00-24:00;Class2b3Vocational|00:00-24:00
,Commercial,NoCharger,non-res,,,-122.3315058,47.6130533,554210_1_doublePark,Any,Block,4560.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3306738,47.6290971,554241_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3311804,47.5983585,554242_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3273755,47.5982978,554249_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3246747,47.5984087,554251_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3576439,47.6209803,554255_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3571975,47.6232182,554259_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3577012,47.6256624,554278_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3244908,47.5999468,554289_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3218152,47.5982833,554290_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3349197,47.6001084,554291_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3200803,47.5984098,554293_1_doublePark,Any,Block,4360.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00;Car|00:00-24:00;MediumDutyPassenger|00:00-24:00;Class2b3Vocational|00:00-24:00
,Commercial,NoCharger,non-res,,,-122.3347979,47.598212,554294_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3597288,47.623235,554295_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3335221,47.6268557,554297_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3408104,47.6323325,554308_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|09:00-10:59;Class456Vocational|09:00-10:59;Class78Vocational|09:00-10:59;Class78Tractor|09:00-10:59;Car|09:00-10:59;MediumDutyPassenger|09:00-10:59;Class2b3Vocational|09:00-10:59
,Commercial,NoCharger,non-res,,,-122.3314589,47.6284822,554322_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3310702,47.5983583,554328_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3271014,47.5999647,554332_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3363677,47.6261413,554337_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3286097,47.6298197,554339_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.322958,47.5967449,554351_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3583245,47.6208979,554355_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.358803,47.6197279,554356_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3597952,47.6220756,554363_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3591383,47.6232439,554364_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3316468,47.6132069,554371_1_doublePark,Any,Block,4560.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3313266,47.6285858,554397_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3575404,47.6220512,554399_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3244809,47.6001058,554400_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3285693,47.6298591,554404_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3369504,47.6261447,554406_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3245874,47.5982934,554412_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3307231,47.6290585,554414_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3424315,47.627656,554416_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3366291,47.6259592,554448_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3207137,47.5982821,554458_1_doublePark,Any,Block,4360.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00;Car|00:00-24:00;MediumDutyPassenger|00:00-24:00;Class2b3Vocational|00:00-24:00
,Commercial,NoCharger,non-res,,,-122.332754,47.6274464,554460_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3364291,47.6247794,554464_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3326759,47.6275116,554467_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3279874,47.6304268,554468_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3247487,47.5974384,554478_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3353879,47.5982065,554482_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.332351,47.5982203,554492_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3301425,47.6295131,554499_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3590354,47.6209002,554503_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3365862,47.6261426,554504_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3588883,47.6246674,554525_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3228206,47.5967447,554526_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3316503,47.6283323,554532_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3597664,47.623342,554546_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3338402,47.6266091,554550_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3403367,47.6363658,554551_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|09:00-10:59;Class456Vocational|09:00-10:59;Class78Vocational|09:00-10:59;Class78Tractor|09:00-10:59;Car|09:00-10:59;MediumDutyPassenger|09:00-10:59;Class2b3Vocational|09:00-10:59
,Commercial,NoCharger,non-res,,,-122.3213694,47.5991001,554560_1_doublePark,Any,Block,4360.0,1.0,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00;Car|00:00-24:00;MediumDutyPassenger|00:00-24:00;Class2b3Vocational|00:00-24:00
,Commercial,NoCharger,non-res,,,-122.3234873,47.5967458,554562_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3232514,47.5965946,554565_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3220783,47.5982838,554583_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.336477,47.6261419,554589_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3243011,47.5967444,554590_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3583495,47.6220596,554591_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3245747,47.597438,554597_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3578222,47.6245074,554598_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.32154,47.5982827,554608_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3403365,47.6363439,554618_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|09:00-10:59;Class456Vocational|09:00-10:59;Class78Vocational|09:00-10:59;Class78Tractor|09:00-10:59;Car|09:00-10:59;MediumDutyPassenger|09:00-10:59;Class2b3Vocational|09:00-10:59
,Commercial,NoCharger,non-res,,,-122.358602,47.6233189,554619_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3240713,47.5975826,554631_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3301954,47.6294716,554632_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3583377,47.6245092,554633_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.359055,47.620999,554638_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3245226,47.6001059,554646_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3589423,47.6208999,554649_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3256158,47.5999624,554652_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3424294,47.6278969,554654_1_doublePark,Any,Block,4460.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
,Commercial,NoCharger,non-res,,,-122.3293919,47.6284381,554658_1_doublePark,Any,Block,4510.0,1.0,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59;Car|08:00-10:59;MediumDutyPassenger|08:00-10:59;Class2b3Vocational|08:00-10:59
