taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls
,Public,noCharger,non-res,,,-122.3269054,47.600954180500054,550812,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3354866,47.613547693000044,550836,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3266689,47.60095374200003,550902,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3522686,47.61552220750005,550943,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3421986,47.609584435000045,550947,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3333837,47.59812190100007,550960,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3412617,47.609030465000046,550966,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3349677,47.600939593500044,551010,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3267336,47.60095386200007,551026,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3492841,47.61392455050006,551028,Any,Block,0,4
,Public,noCharger,non-res,,,-122.340919,47.60898837500005,551042,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3556211,47.61766733300007,551047,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3375559,47.61449058600005,551059,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3482715,47.613146574500064,551061,Any,Block,0,4
,Public,noCharger,non-res,,,-122.327468,47.60080169650005,551062,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3420448,47.609493084000064,551073,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3290464,47.602704494500074,551075,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3394585,47.61036188300005,551087,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3309183,47.60094659750004,551103,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3393674,47.61040000500006,551246,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3414181,47.608543036500066,551262,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3361559,47.61036370250005,551305,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3425901,47.60955026250005,551390,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3426574,47.60985605800005,551392,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3394769,47.60908086200004,551402,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3219453,47.61172154800005,551428,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3269762,47.60095431100004,551436,Any,Block,0,1
,Public,noCharger,non-res,,,-122.338073,47.605157619500034,551461,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3567504,47.618140338000075,551464,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3296125,47.60081870450006,551468,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3422746,47.60962942350006,551470,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3352453,47.600808558500034,551493,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3420819,47.60951513400005,551503,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3440162,47.61063269100006,551527,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3418322,47.60983365100003,551534,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3372327,47.61129352200007,551543,Any,Block,0,7
,Public,noCharger,non-res,,,-122.3329679,47.601462584000046,551571,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3358087,47.61341255350007,551582,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3350256,47.61527343900005,551599,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3408184,47.60892906650005,551607,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3428394,47.60996374350003,551703,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3322184,47.60081735600005,551717,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3327817,47.60137344250006,551750,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3353168,47.61086383350005,551751,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3561196,47.617975820000055,551765,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3254021,47.60534595800007,551772,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3373971,47.60442914250004,551781,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3500621,47.61421726650005,551794,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3430115,47.610215028000056,551818,Any,Block,0,28
,Public,noCharger,non-res,,,-122.3403712,47.608668044500035,551830,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3432945,47.61023317950006,551836,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3253841,47.60093487350005,551848,Any,Block,0,3
,Public,noCharger,non-res,,,-122.342509,47.60976819850006,551857,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3415656,47.60962624700005,551859,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3329677,47.60151178450005,551885,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3408208,47.608770384500076,551913,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3415778,47.60921692550004,551925,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3331295,47.602124414500054,551931,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3213873,47.60590823000004,551940,Any,Block,0,5
,Public,noCharger,non-res,,,-122.340847,47.61057109550006,551967,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3314512,47.612450897500054,551973,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3415039,47.60917334350006,552040,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3531733,47.616055985500054,552075,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3401809,47.608747660000034,552084,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3269418,47.600954247500056,552118,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3445573,47.610951676500065,552120,Any,Block,0,7
,Public,noCharger,non-res,,,-122.3218419,47.611642317000076,552125,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3400786,47.61010574900004,552157,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3404039,47.608654355000056,552160,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3322341,47.60094349250005,552176,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3463923,47.612213596500055,552178,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3327895,47.61522244550005,552186,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3395174,47.606496305000064,552188,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3437165,47.608719826000055,552191,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3415178,47.60964631650006,552250,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3403198,47.61000486000006,552275,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3461691,47.61206658300006,552280,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3432397,47.61020073900005,552287,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3411978,47.60915282050004,552305,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3423918,47.609698811000044,552312,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3282972,47.60080582800006,552319,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3538864,47.61645115150003,552340,Any,Block,0,13
,Public,noCharger,non-res,,,-122.3223824,47.60549719600007,552344,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3394209,47.60903011950006,552347,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3270085,47.60095437100006,552419,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3407386,47.610846544000054,552449,Any,Block,0,8
,Public,noCharger,non-res,,,-122.3382087,47.61758886200005,552468,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3327819,47.60131877500007,552531,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3360758,47.610397196000065,552539,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3315284,47.61800223550006,552549,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3458315,47.61170816900005,552560,Any,Block,0,8
,Public,noCharger,non-res,,,-122.3540712,47.61801620150007,552563,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3437461,47.610591625500035,552568,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3506613,47.61473932550004,552570,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3405439,47.61003364600006,552571,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3266042,47.60095362200005,552588,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3412251,47.609008898500065,552592,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3341767,47.61133650700006,552599,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3389736,47.610564721500054,552602,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3406438,47.609991848500044,552612,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3356282,47.60202481600004,552619,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3265396,47.60095350250006,552622,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3414666,47.60915132750005,552637,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3361953,47.610508382000035,552647,Any,Block,0,3
,Public,noCharger,non-res,,,-122.355313,47.61748561500004,552656,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3492114,47.613695820500055,552665,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3372073,47.61282059900003,552670,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3427313,47.609899763500046,552673,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3406783,47.60884630950005,552687,Any,Block,0,3
,Public,noCharger,non-res,,,-122.342653,47.61000281300005,552714,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3216776,47.598282984000065,552757,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3212321,47.59910123250003,552762,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3231984,47.596745313500065,552771,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3303619,47.59847169000005,552772,Any,Block,0,1
,Public,noCharger,non-res,,,-122.330219,47.59870098600007,552802,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3217464,47.59828312050004,552826,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3234166,47.596745659500044,552877,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3235374,47.59742789100005,552927,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3244034,47.596744530500075,552947,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3230151,47.59659424000006,553004,Any,Block,0,3
,Public,noCharger,non-res,,,-122.330409,47.59833847950006,553009,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3303193,47.598285934000074,553010,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3231265,47.598284607500034,553018,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3230777,47.59757718100004,553059,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3201714,47.59828349950007,553100,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3205457,47.598408652000074,553121,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3221882,47.59673535400006,553187,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3303269,47.59860639000007,553211,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3267662,47.59744709200004,553253,Any,Block,0,3
,Public,noCharger,non-res,,,-122.321196,47.59828202850005,553281,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3350109,47.600108569500065,553304,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3231327,47.59757729100005,553306,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3210267,47.598407801000036,553309,Any,Block,0,2
,Public,noCharger,non-res,,,-122.321227,47.59840819900006,553326,Any,Block,0,2
,Public,noCharger,non-res,,,-122.321735,47.59840920700006,553336,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3304184,47.59831183700007,553360,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3231147,47.59742644500005,553370,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3322159,47.600110684500066,553413,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3211633,47.59910178200005,553437,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3201087,47.598283659500055,553469,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3220529,47.59673507300005,553474,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3248768,47.599947489000044,553495,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3206833,47.598408300000045,553523,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3239705,47.59758244100004,553535,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3201329,47.59840970700006,553542,Any,Block,0,2
,Public,noCharger,non-res,,,-122.329604,47.60011134550007,553579,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3303525,47.59849833200005,553633,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3214381,47.59909945700005,553644,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3270049,47.60010708050007,553687,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3208209,47.598407947000055,553779,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3214712,47.59828257450005,553780,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3243865,47.597440420000055,553797,Any,Block,0,1
,Public,noCharger,non-res,,,-122.324495,47.59840839150007,553800,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3248004,47.59829383100006,553919,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3256986,47.59744550450006,553920,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3219953,47.598283613000035,553922,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3221114,47.598409952000054,553926,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3219175,47.596734792000035,553949,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3205073,47.598282640000065,553964,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3303255,47.59865979850005,553988,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3309378,47.59996869100007,554020,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3257157,47.596741100500054,554029,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3244167,47.598293099000045,554055,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3208513,47.59828176000005,554060,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3220524,47.59660622100003,554094,Any,Block,0,21
,Public,noCharger,non-res,,,-122.3210955,47.59840793750004,554121,Any,Block,0,2
,Public,noCharger,non-res,,,-122.324427,47.59743774350005,554158,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3232711,47.596745429000066,554195,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3202017,47.598409531000044,554199,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3315761,47.612902424000055,554226,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3247175,47.59928066900005,554230,Any,Block,0,6
,Public,noCharger,non-res,,,-122.328318,47.600103586000046,554264,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3285646,47.60010395550003,554285,Any,Block,0,14
,Public,noCharger,non-res,,,-122.3218152,47.59828325700005,554290,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3200803,47.59840984150006,554293,Any,Block,0,1
,Public,noCharger,non-res,,,-122.324388,47.598410940000065,554316,Any,Block,0,1
,Public,noCharger,non-res,,,-122.322958,47.59674493150004,554351,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3303084,47.59831657200007,554395,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3230827,47.597426397500044,554401,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3303902,47.59839176400007,554407,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3207137,47.59828211200005,554458,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3260468,47.60010833950005,554491,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3351342,47.59913789300006,554509,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3228206,47.59674471350007,554526,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3213694,47.599100057000044,554560,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3234873,47.59674577150005,554562,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3232514,47.59659461550004,554565,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3220783,47.59828377750006,554583,Any,Block,0,3
,Public,noCharger,non-res,,,-122.32154,47.59828271100005,554608,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3243928,47.59910741750008,554614,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3270252,47.59841243450006,554647,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3241225,47.59927968400007,554676,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3335451,47.599261443000046,554686,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3302161,47.59881054200005,554760,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3233439,47.59674554450007,554783,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3348513,47.59998221250004,554809,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3209581,47.59840770800005,554818,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3215696,47.59909831050007,554854,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3323627,47.60011093050005,554860,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3211623,47.59840807050006,554881,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3322221,47.59914425350004,554888,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3308195,47.60009298850005,554897,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3243881,47.597582980000055,554903,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3243072,47.59841084000007,554911,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3226247,47.59674440150005,554927,Any,Block,0,2
,Public,noCharger,non-res,,,-122.319963,47.59828403100005,554936,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3322198,47.59836267500006,554958,Any,Block,0,4
,Public,noCharger,non-res,,,-122.325709,47.599962518000076,554996,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3244223,47.59840825300006,555020,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3229363,47.59659411500007,555025,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3260023,47.600108270500044,555055,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3240449,47.59828988850006,555106,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3207521,47.598408123500036,555122,Any,Block,0,2
,Public,noCharger,non-res,,,-122.321042,47.59910274550003,555159,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3216088,47.59828284750006,555184,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3229569,47.598284536500074,555197,Any,Block,0,7
,Public,noCharger,non-res,,,-122.3336688,47.59997530850006,555241,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3211272,47.59828189150005,555250,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3302175,47.59875576400006,555296,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3258369,47.59928242500007,555335,Any,Block,0,7
,Public,noCharger,non-res,,,-122.3245039,47.59743789050006,555349,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3231868,47.59659451300004,555379,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3302332,47.59852988800006,555385,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3215049,47.59909887500007,555388,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3219842,47.59673493050005,555418,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3227727,47.59659385450007,555445,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3243884,47.59829031400005,555451,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3253558,47.598294762500046,555474,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3221613,47.59828394200005,555479,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3214024,47.59828243800004,555485,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3273375,47.60010759450006,555490,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3302219,47.59859142900004,555507,Any,Block,0,3
,Public,noCharger,non-res,,,-122.322801,47.59841616350005,555527,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3210584,47.59828175450005,555546,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3257082,47.59758259550006,555579,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3212648,47.59828216500006,555601,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3235242,47.596595048000026,555627,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3222422,47.59828410200004,555656,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3202321,47.598283344000066,555670,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3230805,47.59828450850006,555683,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3216662,47.598409070500054,555691,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3244016,47.59591928950005,555762,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3226893,47.59674450450004,555774,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3210946,47.59910232800004,555838,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3206449,47.598282288000036,555859,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3227539,47.59674460750006,555875,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3234922,47.59828587700005,555877,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3204385,47.59828281600005,555941,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3303713,47.59844504800006,555954,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3208897,47.59840777100007,555955,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3243175,47.59758288900005,555974,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3302896,47.59836985650006,555976,Any,Block,0,3
,Public,noCharger,non-res,,,-122.332588,47.59822069200004,556038,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3322093,47.59997359800005,556055,Any,Block,0,4
,Public,noCharger,non-res,,,-122.32657,47.59841171600008,556062,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3213336,47.59828230150006,556067,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3352913,47.599272491500074,556095,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3322217,47.599259396000065,556099,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3313502,47.60011443800005,556110,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3255304,47.599101017000066,556138,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3209203,47.59828161050007,556200,Any,Block,0,2
,Public,noCharger,non-res,,,-122.325574,47.59744529600004,556203,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3302519,47.59847642500006,556247,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3219414,47.598409616000055,556257,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3260372,47.599963025500074,556265,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3213007,47.599100657000065,556277,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3243928,47.599946653000075,556281,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3309225,47.59925730500004,556311,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3353413,47.59998297450005,556322,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3234656,47.59659495500004,556402,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3207825,47.59828193600006,556407,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3247535,47.59840888450006,556410,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3316398,47.598219209000035,556411,Any,Block,0,5
,Public,noCharger,non-res,,,-122.3309154,47.600096863000054,556446,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3352676,47.59913811800004,556479,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3205761,47.59828246400005,556543,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3335927,47.59835932900006,556592,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3204243,47.59840896250006,556593,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3202928,47.59828318850006,556637,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3228893,47.59674482250006,556643,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3347138,47.59835812850005,556683,Any,Block,0,9
,Public,noCharger,non-res,,,-122.326859,47.597584276500044,556714,Any,Block,0,6
,Public,noCharger,non-res,,,-122.3230267,47.59674504100005,556768,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3270151,47.599111599000054,556792,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3335395,47.59914629200006,556899,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3203292,47.59840920550005,556905,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3221236,47.596735220000056,556922,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3206145,47.59840847600006,556949,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3276488,47.60231288700006,556958,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3303996,47.59836512200005,556977,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3218726,47.59840947950005,557012,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3256985,47.599282213000066,557043,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3212918,47.59840832750007,557105,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3244234,47.59758577800005,557123,Any,Block,0,1
,Public,noCharger,non-res,,,-122.3303241,47.59871183800004,557134,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3231048,47.59591447150006,557138,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3231115,47.59674517600007,557156,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3302707,47.59842314100004,557179,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3302204,47.59864620750005,557202,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3270034,47.599964520000064,557204,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3218038,47.59840934300004,557289,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3209896,47.59828161800007,557291,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3200378,47.59828384000005,557292,Any,Block,0,3
,Public,noCharger,non-res,,,-122.323104,47.59659438150004,557307,Any,Block,0,4
,Public,noCharger,non-res,,,-122.3235848,47.59659514400005,557329,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3202705,47.59840935550005,557359,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3204769,47.59840882800006,557368,Any,Block,0,2
,Public,noCharger,non-res,,,-122.3270043,47.599284296000036,557383,Any,Block,0,3
,Public,noCharger,non-res,,,-122.3348376,47.59927172500005,557417,Any,Block,0,4
