carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone
7359746-4-hdt,b2b-27072,7359746-4-hdt-c33-56830,hdt-D-Diesel-2018-Baseline,530330315021,-121.4007171060678,47.41209531237868,530210201001.0
7359650-3-ld1,b2b-27083,7359650-3-ld1-c33-56860,ld1-D-Diesel-2018-Baseline,530330315021,-121.4007171060678,47.41209531237868,530210201005.0
7359705-3-ld1,b2b-27092,7359705-3-ld1-c33-56873,ld1-D-Diesel-2018-Baseline,530330315021,-121.4007171060678,47.41209531237868,530210201001.0
7374297-31-hdt,b2b-27131,7374297-31-hdt-c33-56953,hdt-D-Diesel-2018-Baseline,530610533014,-122.31610846863688,48.31193108584794,530730103021.0
7365597-6-mdv,b2b-27141,7365597-6-mdv-c33-56969,mdv-D-Diesel-2018-Baseline,530330071001,-122.3673331869987,47.62631707120799,530330071001.0
7369170-23-ld1,b2b-27145,7369170-23-ld1-c33-56992,ld1-G-Gasoline-2018-Baseline,530539400022,-122.35833344278102,47.25256365687772,530539400022.0
7360299-35-mdv,b2b-27152,7360299-35-mdv-c33-57011,mdv-D-Diesel-2018-Baseline,530330308013,-122.22408133149337,47.28047497292998,530330308013.0
7360521-4-ld3,b2b-27154,7360521-4-ld3-c33-57012,ld3-G-Gasoline-2018-Baseline,530330303132,-122.31984757382251,47.296933715280765,530330303132.0
7364692-18-mdv,b2b-27176,7364692-18-mdv-c33-57058,mdv-G-Gasoline-2018-Baseline,530330108001,-122.34457563192096,47.554834315218855,530330108001.0
8351009-8-ld1,b2b-27193,8351009-8-ld1-c33-57087,ld1-D-Diesel-2018-Baseline,530530701001,-122.722177527917,47.06726163014591,20071.0
8395378-9-ld1,b2b-27206,8395378-9-ld1-c33-57160,ld1-D-Diesel-2018-Baseline,530539400022,-122.36056134818172,47.24019179014105,530539400022.0
7368550-13-ld1,b2b-27226,7368550-13-ld1-c33-57183,ld1-G-Gasoline-2018-Baseline,530539400101,-122.32757000594314,47.21618979075579,530539400101.0
7369218-13-ld1,b2b-27232,7369218-13-ld1-c33-57193,ld1-G-Gasoline-2018-Baseline,530539400101,-122.30359404279316,47.205853431591024,530539400101.0
7369225-9-ld3,b2b-27236,7369225-9-ld3-c33-57213,ld3-D-Diesel-2018-Baseline,530539400101,-122.28674964853876,47.20743388122544,530539400101.0
7368534-19-ld3,b2b-27250,7368534-19-ld3-c33-57236,ld3-D-Diesel-2018-Baseline,530539400101,-122.3277261727006,47.21572139097732,530539400101.0
8394328-9-hdv,b2b-27257,8394328-9-hdv-c33-57251,hdv-D-Diesel-2018-Baseline,530330292061,-122.24636982262818,47.39623896335237,530330292061.0
8394328-9-hdv,b2b-27260,8394328-9-hdv-c33-57278,hdv-D-Diesel-2018-Baseline,530330292061,-122.24636982262818,47.39623896335237,530330292061.0
8394328-9-hdv,b2b-27262,8394328-9-hdv-c33-57274,hdv-D-Diesel-2018-Baseline,530330292061,-122.24636982262818,47.39623896335237,530330292061.0
7367025-7-hdt,b2b-27264,7367025-7-hdt-c33-57299,hdt-D-Diesel-2018-Baseline,530330284024,-122.2975328666465,47.44411589738979,530330284024.0
6682489-22-mdv,b2b-27302,6682489-22-mdv-c33-57399,mdv-G-Gasoline-2018-Baseline,530530701001,-122.722177527917,47.06726163014591,20009.0
7362511-21-hdt,b2b-27305,7362511-21-hdt-c33-57401,hdt-D-Diesel-2018-Baseline,530330320111,-122.02210375123823,47.36875968236384,530330320111.0
7366364-5-mdv,b2b-27313,7366364-5-mdv-c33-57424,mdv-G-Gasoline-2018-Baseline,530330093003,-122.3249270574142,47.566139078388495,530330093003.0
8351009-2-hdv,b2b-27316,8351009-2-hdv-c33-57430,hdv-D-Diesel-2018-Baseline,530530701001,-122.722177527917,47.06726163014591,20071.0
8351030-23-ld1,b2b-27320,8351030-23-ld1-c33-57441,ld1-G-Gasoline-2018-Baseline,530530701001,-122.722177527917,47.06726163014591,20071.0
8351030-23-ld1,b2b-27321,8351030-23-ld1-c33-57442,ld1-G-Gasoline-2018-Baseline,530530701001,-122.722177527917,47.06726163014591,20071.0
8394433-20-mdv,b2b-27336,8394433-20-mdv-c33-57467,mdv-D-Diesel-2018-Baseline,530330292061,-122.2261164070203,47.40948270574639,530330292061.0
8370792-34-ld3,b2b-27415,8370792-34-ld3-c33-57739,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8370792-34-ld3,b2b-27427,8370792-34-ld3-c33-57771,ld3-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
8394327-25-mdv,b2b-27431,8394327-25-mdv-c33-57776,mdv-G-Gasoline-2018-Baseline,530330292061,-122.21836718823572,47.44039646000822,530330292061.0
8394327-25-mdv,b2b-27433,8394327-25-mdv-c33-57806,mdv-G-Gasoline-2018-Baseline,530330292061,-122.21836718823572,47.44039646000822,530330292061.0
7367470-25-mdv,b2b-27453,7367470-25-mdv-c33-57846,mdv-D-Diesel-2018-Baseline,530350902022,-122.5961576454316,47.787507301352434,530350902022.0
7186408-3-ld1,b2b-27466,7186408-3-ld1-c33-57872,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050221082.0
8370767-1-hdt,b2b-27508,8370767-1-hdt-c33-57933,hdt-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430202001.0
8370767-1-hdt,b2b-27527,8370767-1-hdt-c33-57996,hdt-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430202001.0
7195630-18-ld1,b2b-27530,7195630-18-ld1-c33-58001,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410670321071.0
7187037-14-ld1,b2b-27534,7187037-14-ld1-c33-58007,ld1-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410050227071.0
