carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-825747-2-941hdt-d,b2b-all-825747-2-941hdt-d-6941,b2b-all-825747-2-941hdt-d-44992,freight-hdt-D-Diesel-Baseline,1689,-122.17084121192306,47.53014990500122
b2b-all-825747-2-941hdt-d,b2b-all-825747-2-941hdt-d-6942,b2b-all-825747-2-941hdt-d-44993,freight-hdt-D-Diesel-Baseline,1689,-122.17084121192306,47.53014990500122
b2b-all-825747-2-941hdt-d,b2b-all-825747-2-941hdt-d-6943,b2b-all-825747-2-941hdt-d-44994,freight-hdt-D-Diesel-Baseline,1689,-122.17084121192306,47.53014990500122
b2b-all-825749-3-942hdv-d-0,b2b-all-825749-3-942hdv-d-0-6944,b2b-all-825749-3-942hdv-d-0-45015,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-0,b2b-all-825749-3-942hdv-d-0-6945,b2b-all-825749-3-942hdv-d-0-45016,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-0,b2b-all-825749-3-942hdv-d-0-6946,b2b-all-825749-3-942hdv-d-0-45017,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-0,b2b-all-825749-3-942hdv-d-0-6947,b2b-all-825749-3-942hdv-d-0-45021,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-1,b2b-all-825749-3-942hdv-d-1-6948,b2b-all-825749-3-942hdv-d-1-45038,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-1,b2b-all-825749-3-942hdv-d-1-6949,b2b-all-825749-3-942hdv-d-1-45040,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-1,b2b-all-825749-3-942hdv-d-1-6950,b2b-all-825749-3-942hdv-d-1-45044,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-942hdv-d-1,b2b-all-825749-3-942hdv-d-1-6951,b2b-all-825749-3-942hdv-d-1-45045,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825749-3-943hdv-d,b2b-all-825749-3-943hdv-d-6952,b2b-all-825749-3-943hdv-d-45068,freight-hdv-D-Diesel-Baseline,975,-122.330566214678,47.7066226517273
b2b-all-825751-1-944md-d,b2b-all-825751-1-944md-d-6953,b2b-all-825751-1-944md-d-45098,freight-md-D-Diesel-Baseline,1559,-122.14219344339531,47.67660937601388
b2b-all-825751-2-945hdv-d,b2b-all-825751-2-945hdv-d-6954,b2b-all-825751-2-945hdv-d-45109,freight-hdv-D-Diesel-Baseline,1559,-122.14219344339531,47.67660937601388
b2b-all-825751-2-945hdv-d,b2b-all-825751-2-945hdv-d-6955,b2b-all-825751-2-945hdv-d-45114,freight-hdv-D-Diesel-Baseline,1559,-122.14219344339531,47.67660937601388
