tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY
b2b-all-6659141-1-28md-d-199,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-all-6659141-1-28md-d-200,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-all-6659141-1-28md-d-201,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-all-6659431-2-29hdt-d-202,36420,3743,3600,-121.96200740100193,47.899594809929695
b2b-all-6661083-3-30hdv-d-203,46800,3760,3600,-122.02173559817967,47.89248099336464
b2b-all-6661083-3-31hdv-d-204,25800,3760,3600,-122.02173559817967,47.89248099336464
b2b-all-6661083-3-31hdv-d-205,25800,3760,3600,-122.02173559817967,47.89248099336464
b2b-all-6661083-3-31hdv-d-206,27000,3760,3600,-122.02173559817967,47.89248099336464
b2b-all-6661084-1-32hdt-d-207,25740,3896,3600,-121.76990696328168,48.27852137953011
b2b-all-6662788-1-33md-d-208,24240,3873,3600,-121.89238164705574,48.29539643488571
b2b-all-6663059-1-34hdt-d-209,55020,3416,3600,-122.21205080480593,48.00586549314309
b2b-all-6663863-1-35md-d-0-210,29220,3573,3600,-122.38766450432956,47.80985570232852
b2b-all-6663863-1-35md-d-0-211,33960,3573,3600,-122.38766450432956,47.80985570232852
b2b-all-6663863-1-35md-d-0-212,22860,3573,3600,-122.38766450432956,47.80985570232852
b2b-all-6663863-1-35md-d-1-213,34020,3573,3600,-122.38766450432956,47.80985570232852
b2b-all-6663863-1-36md-d-214,25980,3573,3600,-122.38766450432956,47.80985570232852
b2b-all-6664646-3-37hdt-d-215,53460,3432,3600,-122.20598127694348,47.97717741643233
b2b-all-6664646-3-37hdt-d-216,53460,3432,3600,-122.20598127694348,47.97717741643233
b2b-all-6664793-4-38hdv-d-217,18480,3205,3600,-122.42138742318345,46.91438938382357
b2b-all-6664793-4-38hdv-d-218,16380,3205,3600,-122.42138742318345,46.91438938382357
b2b-all-6664793-4-38hdv-d-219,16380,3205,3600,-122.42138742318345,46.91438938382357
b2b-all-6664909-2-39hdv-d-220,26520,3854,3600,-122.36719336077611,48.29509419722
b2b-all-6664909-2-39hdv-d-221,18060,3854,3600,-122.36719336077611,48.29509419722
b2b-all-6665282-4-40hdv-d-222,10500,3181,3600,-122.78777614001072,47.20701293088086
b2b-all-6665282-4-40hdv-d-223,25860,3181,3600,-122.78777614001072,47.20701293088086
b2b-all-6671610-1-41hdv-d-224,24960,3191,3600,-122.49983911306354,47.031011120285626
b2b-all-6672835-1-42md-d-225,23220,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-1-42md-d-226,22380,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-1-42md-d-227,9780,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-1-42md-d-228,16080,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-1-42md-d-229,18480,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-1-42md-d-230,27180,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-1-42md-d-231,13920,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672835-3-43hdt-d-232,19620,2128,3600,-121.606614619951,47.19111886014172
b2b-all-6672930-3-44hdt-d-233,32580,3854,3600,-122.36719336077611,48.29509419722
b2b-all-6674270-2-45hdt-d-234,25860,3248,3600,-122.2016695965498,46.765929106230544
b2b-all-6674271-1-46md-d-235,10740,3205,3600,-122.42138742318345,46.91438938382357
b2b-all-6674271-2-47hdt-d-236,18420,3205,3600,-122.42138742318345,46.91438938382357
b2b-all-6674271-3-48hdv-d-237,16500,3205,3600,-122.42138742318345,46.91438938382357
b2b-all-6674274-2-49md-d-238,34200,2912,3600,-121.61351316394484,47.05811696920054
b2b-all-6674701-3-50hdt-d-239,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-240,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-241,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-242,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-243,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-244,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-245,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-246,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-247,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-248,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-249,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-250,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-251,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-50hdt-d-252,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-51hdt-d-253,44820,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-51hdt-d-254,44820,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674701-3-51hdt-d-255,44820,3760,3600,-122.01546536386178,47.89403076507001
b2b-all-6674702-4-52hdv-d-256,28500,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-52hdv-d-257,23640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-52hdv-d-258,29340,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-52hdv-d-259,23640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-52hdv-d-260,23640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdt-d-261,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-262,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-263,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-264,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-all-6674702-4-53hdv-d-265,50640,3810,3600,-122.1736456700604,48.11532305088839
