"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",-5.36626812346992
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",-5.36626812346992
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",-5.36626812346992
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",-5.36626812346992
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",-5.36626812346992
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",-5.36626812346992
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",-5.36626812346992
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",-5.36626812346992
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",-5.36626812346992
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",-5.36626812346992
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",-5.27345517077279
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",-5.27345517077279
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",-5.27345517077279
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",-5.27345517077279
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",-5.27345517077279
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",-5.27345517077279
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",-5.27345517077279
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",-5.27345517077279
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",-5.27345517077279
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",-5.27345517077279
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",-5.27345517077279
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",-5.27345517077279
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",-5.27345517077279
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",-4.62823028826265
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",-4.62823028826265
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",-4.62823028826265
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",-4.62823028826265
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",-4.62823028826265
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",-4.62823028826265
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",-4.62823028826265
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",-4.62823028826265
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",-4.62823028826265
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",-4.62823028826265
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",-4.62823028826265
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",-4.62823028826265
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",-4.62823028826265
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",-4.62823028826265
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",-4.62823028826265
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",-4.62823028826265
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",-4.62823028826265
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",-4.62823028826265
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",-4.62823028826265
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",-4.62823028826265
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",-4.62823028826265
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",-4.62823028826265
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",-4.62823028826265
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",-4.62823028826265
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",-4.62823028826265
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",-4.62823028826265
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",-4.62823028826265
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",-4.62823028826265
"(30, 35]","(-20, -19]","(24036.281, 24489.796]",-4.62823028826265
"(30, 35]","(-20, -19]","(24489.796, 24943.311]",-4.62823028826265
"(30, 35]","(-20, -19]","(24943.311, 25396.825]",-4.62823028826265
"(30, 35]","(-20, -19]","(25396.825, 25850.34]",-4.62823028826265
"(30, 35]","(-20, -19]","(25850.34, 26303.855]",-4.62823028826265
