"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",0.0171418681906393
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",0.0252871610488604
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",0.0952480765587007
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",0.0685698942933781
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",0.0685698942933781
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",0.0685698942933781
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",0.0685698942933781
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",0.0144135581963584
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",0.0144135581963584
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",0.0144135581963584
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",0.0144135581963584
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",0.0144135581963584
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",0.0144135581963584
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",0.0144135581963584
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",0.0144135581963584
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",0.0144135581963584
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",0.0131004400028224
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",0.0147614811469976
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",0.0147614811469976
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",0.0147614811469976
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",0.00917299388320308
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",0.00917299388320308
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",0.0123161264374253
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",0.0123161264374253
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",0.0123161264374253
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",0.0123161264374253
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",0.0169458295620571
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",0.0169458295620571
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",0.0169458295620571
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",0.0169458295620571
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",0.0129864573345947
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",0.0129864573345947
