"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(15, 20]","(-20, -19]","(25850.34, 26303.855]",0.0641209306608389
"(15, 20]","(-20, -19]","(26303.855, 26757.37]",0.0641209306608389
"(15, 20]","(-20, -19]","(26757.37, 27210.884]",0.0641209306608389
"(15, 20]","(-20, -19]","(27210.884, 27664.399]",0.0641209306608389
"(15, 20]","(-20, -19]","(27664.399, 28117.914]",0.0641209306608389
"(15, 20]","(-20, -19]","(28117.914, 28571.429]",0.0641209306608389
"(15, 20]","(-20, -19]","(28571.429, 29024.943]",0.0641209306608389
"(15, 20]","(-20, -19]","(29024.943, 29478.458]",0.0753586526976436
"(15, 20]","(-20, -19]","(29478.458, 29931.973]",0.0604522124137858
"(15, 20]","(-20, -19]","(29931.973, 30385.488]",0.0604522124137858
"(15, 20]","(-20, -19]","(30385.488, 30839.002]",0.0616493133088126
"(15, 20]","(-20, -19]","(30839.002, 31292.517]",0.0616493133088126
"(15, 20]","(-20, -19]","(31292.517, 31746.032]",0.0616493133088126
"(15, 20]","(-20, -19]","(31746.032, 32199.546]",0.0609724082040914
"(15, 20]","(-20, -19]","(32199.546, 32653.061]",0.0609724082040914
"(15, 20]","(-20, -19]","(32653.061, 33106.576]",0.060797273476555
"(15, 20]","(-20, -19]","(33106.576, 33560.091]",0.0621621306471109
"(15, 20]","(-20, -19]","(33560.091, 34013.605]",0.0621621306471109
"(15, 20]","(-20, -19]","(34013.605, 34467.12]",0.0621621306471109
"(15, 20]","(-20, -19]","(34467.12, 34920.635]",0.0615010986597431
"(15, 20]","(-20, -19]","(34920.635, 35374.15]",0.0615010986597431
"(15, 20]","(-20, -19]","(35374.15, 35827.664]",0.0615010986597431
"(15, 20]","(-20, -19]","(35827.664, 36281.179]",0.0615010986597431
"(20, 25]","(-20, -19]","(11337.868, 11791.383]",0.0810192031594555
"(20, 25]","(-20, -19]","(11791.383, 12244.898]",0.0576127692684512
"(20, 25]","(-20, -19]","(12244.898, 12698.413]",0.0576127692684512
"(20, 25]","(-20, -19]","(12698.413, 13151.927]",0.0576127692684512
"(20, 25]","(-20, -19]","(13151.927, 13605.442]",0.0467007643537354
"(20, 25]","(-20, -19]","(13605.442, 14058.957]",0.0467007643537354
"(20, 25]","(-20, -19]","(14058.957, 14512.472]",0.0467007643537354
"(20, 25]","(-20, -19]","(14512.472, 14965.986]",0.0467007643537354
"(20, 25]","(-20, -19]","(14965.986, 15419.501]",0.0467007643537354
"(20, 25]","(-20, -19]","(15419.501, 15873.016]",0.0456753561183328
"(20, 25]","(-20, -19]","(15873.016, 16326.531]",0.0416407044471534
"(20, 25]","(-20, -19]","(16326.531, 16780.045]",0.03785703107643
"(20, 25]","(-20, -19]","(16780.045, 17233.56]",0.03785703107643
"(20, 25]","(-20, -19]","(17233.56, 17687.075]",0.03785703107643
"(20, 25]","(-20, -19]","(17687.075, 18140.59]",0.03785703107643
"(20, 25]","(-20, -19]","(18140.59, 18594.104]",0.0594280836179221
"(20, 25]","(-20, -19]","(18594.104, 19047.619]",0.0465394643744709
"(20, 25]","(-20, -19]","(19047.619, 19501.134]",0.0465394643744709
"(20, 25]","(-20, -19]","(19501.134, 19954.649]",0.050315428046167
"(20, 25]","(-20, -19]","(19954.649, 20408.163]",0.0549201236068363
"(20, 25]","(-20, -19]","(20408.163, 20861.678]",0.0565551911292354
"(20, 25]","(-20, -19]","(20861.678, 21315.193]",0.0593556521251031
"(20, 25]","(-20, -19]","(21315.193, 21768.707]",0.111661285073777
"(20, 25]","(-20, -19]","(21768.707, 22222.222]",0.0595222602555645
"(20, 25]","(-20, -19]","(22222.222, 22675.737]",0.0568888267950935
"(20, 25]","(-20, -19]","(22675.737, 23129.252]",0.0505439152828986
"(20, 25]","(-20, -19]","(23129.252, 23582.766]",0.0505439152828986
"(20, 25]","(-20, -19]","(23582.766, 24036.281]",0.0505439152828986
"(20, 25]","(-20, -19]","(24036.281, 24489.796]",0.0487083851317767
"(20, 25]","(-20, -19]","(24489.796, 24943.311]",0.0487083851317767
"(20, 25]","(-20, -19]","(24943.311, 25396.825]",0.0487083851317767
"(20, 25]","(-20, -19]","(25396.825, 25850.34]",0.0487083851317767
"(20, 25]","(-20, -19]","(25850.34, 26303.855]",0.0487083851317767
"(20, 25]","(-20, -19]","(26303.855, 26757.37]",0.0487083851317767
"(20, 25]","(-20, -19]","(26757.37, 27210.884]",0.0479237143980059
"(20, 25]","(-20, -19]","(27210.884, 27664.399]",0.0479237143980059
"(20, 25]","(-20, -19]","(27664.399, 28117.914]",0.0479237143980059
"(20, 25]","(-20, -19]","(28117.914, 28571.429]",0.0479237143980059
"(20, 25]","(-20, -19]","(28571.429, 29024.943]",0.0503714917625522
"(20, 25]","(-20, -19]","(29024.943, 29478.458]",0.0619412706794225
"(20, 25]","(-20, -19]","(29478.458, 29931.973]",0.0470348303955647
"(20, 25]","(-20, -19]","(29931.973, 30385.488]",0.0470348303955647
"(20, 25]","(-20, -19]","(30385.488, 30839.002]",0.0482319312905915
"(20, 25]","(-20, -19]","(30839.002, 31292.517]",0.0482319312905915
"(20, 25]","(-20, -19]","(31292.517, 31746.032]",0.0482319312905915
"(20, 25]","(-20, -19]","(31746.032, 32199.546]",0.0485571034930135
"(20, 25]","(-20, -19]","(32199.546, 32653.061]",0.0485571034930135
"(20, 25]","(-20, -19]","(32653.061, 33106.576]",0.0505567413230108
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",0.0548005893174025
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",0.0548005893174025
