carrierId,tourId,vehicleId,vehicleTypeId,depotZone,depotX,depotY,mesoZone
22052431-376hdt-d,b2b-4073,22052431-376hdt-d-c33-125201,hdt-D-Diesel-2018-Baseline,5879,-123.04316882204157,44.9572107856216,5225.0
22052551-377hdt-d,b2b-4074,22052551-377hdt-d-c33-125229,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5303.0
22052551-377hdt-d,b2b-4075,22052551-377hdt-d-c33-125230,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5303.0
22052551-377hdt-d,b2b-4076,22052551-377hdt-d-c33-125231,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5303.0
22052551-377hdt-d,b2b-4077,22052551-377hdt-d-c33-125232,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5303.0
22052551-377hdt-d,b2b-4078,22052551-377hdt-d-c33-125233,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5303.0
22052551-377hdt-d,b2b-4079,22052551-377hdt-d-c33-125234,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5303.0
22052741-378hdt-d,b2b-4080,22052741-378hdt-d-c33-125267,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5294.0
22052811-379hdt-d,b2b-4081,22052811-379hdt-d-c33-125295,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5632.0
22052811-379hdt-d,b2b-4082,22052811-379hdt-d-c33-125296,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5632.0
22052891-380hdt-d,b2b-4083,22052891-380hdt-d-c33-125297,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5647.0
22052901-381hdt-d,b2b-4084,22052901-381hdt-d-c33-125353,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5609.0
22052901-381hdt-d,b2b-4085,22052901-381hdt-d-c33-125354,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5609.0
22053031-382hdt-d,b2b-4086,22053031-382hdt-d-c33-125383,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5824.0
22053061-383hdt-d,b2b-4087,22053061-383hdt-d-c33-125412,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5661.0
22053101-384hdt-d,b2b-4088,22053101-384hdt-d-c33-125440,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5609.0
22053101-384hdt-d,b2b-4089,22053101-384hdt-d-c33-125441,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5609.0
22053121-385hdt-d,b2b-4090,22053121-385hdt-d-c33-125470,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5479.0
22053131-386hdt-d,b2b-4091,22053131-386hdt-d-c33-125499,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5850.0
22053141-387hdt-d,b2b-4092,22053141-387hdt-d-c33-125528,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5498.0
22053181-388hdt-d,b2b-4093,22053181-388hdt-d-c33-125557,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5468.0
22053201-389hdt-d,b2b-4094,22053201-389hdt-d-c33-125558,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5645.0
22053271-390hdt-d,b2b-4095,22053271-390hdt-d-c33-125615,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5673.0
22053271-390hdt-d,b2b-4096,22053271-390hdt-d-c33-125614,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5673.0
22053291-391hdt-d,b2b-4097,22053291-391hdt-d-c33-125644,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5532.0
22053371-392hdt-d,b2b-4098,22053371-392hdt-d-c33-125645,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5869.0
22053371-392hdt-d,b2b-4099,22053371-392hdt-d-c33-125672,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5869.0
22053471-393hdt-d,b2b-4100,22053471-393hdt-d-c33-125701,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
22053471-393hdt-d,b2b-4101,22053471-393hdt-d-c33-125702,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
22053531-394hdt-d,b2b-4102,22053531-394hdt-d-c33-125703,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5753.0
22053551-395hdt-d,b2b-4103,22053551-395hdt-d-c33-125760,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5748.0
22053561-396hdt-d,b2b-4104,22053561-396hdt-d-c33-125789,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5403.0
22053611-397hdt-d,b2b-4105,22053611-397hdt-d-c33-125818,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5617.0
22053631-398hdt-d,b2b-4106,22053631-398hdt-d-c33-125819,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5827.0
22053741-399hdt-d,b2b-4107,22053741-399hdt-d-c33-125876,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5805.0
22053751-400hdt-d,b2b-4108,22053751-400hdt-d-c33-125877,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5618.0
22053821-401hdt-d,b2b-4109,22053821-401hdt-d-c33-125934,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5698.0
22053831-402hdt-d,b2b-4110,22053831-402hdt-d-c33-125963,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5787.0
22053871-403hdt-d,b2b-4111,22053871-403hdt-d-c33-125992,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5712.0
22053901-404hdt-d,b2b-4112,22053901-404hdt-d-c33-126021,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5479.0
22053911-405hdt-d,b2b-4113,22053911-405hdt-d-c33-126050,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5491.0
22053931-406hdt-d,b2b-4114,22053931-406hdt-d-c33-126079,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5417.0
22054021-407hdt-d,b2b-4115,22054021-407hdt-d-c33-126105,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6040.0
22054021-407hdt-d,b2b-4116,22054021-407hdt-d-c33-126106,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6040.0
22054041-408hdt-d,b2b-4117,22054041-408hdt-d-c33-126133,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6033.0
22054101-409hdt-d,b2b-4118,22054101-409hdt-d-c33-126160,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6026.0
22054121-410hdt-d,b2b-4119,22054121-410hdt-d-c33-126187,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5976.0
22054161-411hdt-d,b2b-4120,22054161-411hdt-d-c33-126214,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6120.0
22054211-412hdt-d,b2b-4121,22054211-412hdt-d-c33-126241,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5946.0
22054221-413hdt-d,b2b-4122,22054221-413hdt-d-c33-126268,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6110.0
22054321-414hdt-d,b2b-4123,22054321-414hdt-d-c33-126295,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6025.0
22054351-415hdt-d,b2b-4124,22054351-415hdt-d-c33-126322,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,5987.0
22054361-416hdt-d,b2b-4125,22054361-416hdt-d-c33-126349,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6117.0
22054381-417hdt-d,b2b-4126,22054381-417hdt-d-c33-126375,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6107.0
22054381-417hdt-d,b2b-4127,22054381-417hdt-d-c33-126376,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6107.0
22054481-418hdt-d,b2b-4128,22054481-418hdt-d-c33-126403,hdt-D-Diesel-2018-Baseline,5885,-123.12937065688313,44.996098710739325,6221.0
22054661-419hdt-d,b2b-4129,22054661-419hdt-d-c33-126430,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22054721-420hdt-d,b2b-4130,22054721-420hdt-d-c33-126457,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22054811-421hdt-d,b2b-4131,22054811-421hdt-d-c33-126484,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055021-422hdt-d,b2b-4132,22055021-422hdt-d-c33-126511,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055081-423hdt-d,b2b-4133,22055081-423hdt-d-c33-126538,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055251-424hdt-d,b2b-4134,22055251-424hdt-d-c33-126564,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055251-424hdt-d,b2b-4135,22055251-424hdt-d-c33-126565,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055361-425hdt-d,b2b-4136,22055361-425hdt-d-c33-126592,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055391-426hdt-d,b2b-4137,22055391-426hdt-d-c33-126619,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055471-427hdt-d,b2b-4138,22055471-427hdt-d-c33-126646,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055491-428hdt-d,b2b-4139,22055491-428hdt-d-c33-126672,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055491-428hdt-d,b2b-4140,22055491-428hdt-d-c33-126673,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22055681-429hdt-d,b2b-4141,22055681-429hdt-d-c33-126700,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056001-430hdt-d,b2b-4142,22056001-430hdt-d-c33-126727,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056031-431hdt-d,b2b-4143,22056031-431hdt-d-c33-126754,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056081-432hdt-d,b2b-4144,22056081-432hdt-d-c33-126780,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056081-432hdt-d,b2b-4145,22056081-432hdt-d-c33-126781,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056321-433hdt-d,b2b-4146,22056321-433hdt-d-c33-126808,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056331-434hdt-d,b2b-4147,22056331-434hdt-d-c33-126834,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056331-434hdt-d,b2b-4148,22056331-434hdt-d-c33-126835,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056581-435hdt-d,b2b-4149,22056581-435hdt-d-c33-126862,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056611-436hdt-d,b2b-4150,22056611-436hdt-d-c33-126889,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056661-437hdt-d,b2b-4151,22056661-437hdt-d-c33-126916,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22056861-438hdt-d,b2b-4152,22056861-438hdt-d-c33-126943,hdt-D-Diesel-2018-Baseline,5897,-123.20977833385165,44.7384785157868,20095.0
22078051-439hdt-d,b2b-4153,22078051-439hdt-d-c33-126974,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20106.0
22079711-440hdt-d,b2b-4154,22079711-440hdt-d-c33-127007,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22080021-441hdt-d,b2b-4155,22080021-441hdt-d-c33-127040,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22080201-442hdt-d,b2b-4156,22080201-442hdt-d-c33-127073,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22080351-443hdt-d,b2b-4157,22080351-443hdt-d-c33-127106,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22080381-444hdt-d,b2b-4158,22080381-444hdt-d-c33-127139,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22080711-445hdt-d,b2b-4159,22080711-445hdt-d-c33-127172,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22081131-446hdt-d,b2b-4160,22081131-446hdt-d-c33-127205,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22081781-447hdt-d,b2b-4161,22081781-447hdt-d-c33-127238,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22082191-448hdt-d,b2b-4162,22082191-448hdt-d-c33-127271,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22082281-449hdt-d,b2b-4163,22082281-449hdt-d-c33-127304,hdt-D-Diesel-2018-Baseline,2349,-121.17189177897856,47.67764726349073,20108.0
22109231-450hdt-d,b2b-4164,22109231-450hdt-d-c33-127333,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22109371-451hdt-d,b2b-4165,22109371-451hdt-d-c33-127362,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22109571-452hdt-d,b2b-4166,22109571-452hdt-d-c33-127391,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22110161-453hdt-d,b2b-4167,22110161-453hdt-d-c33-127420,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22110371-454hdt-d,b2b-4168,22110371-454hdt-d-c33-127449,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22110881-455hdt-d,b2b-4169,22110881-455hdt-d-c33-127478,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22111181-456hdt-d,b2b-4170,22111181-456hdt-d-c33-127507,hdt-D-Diesel-2018-Baseline,2912,-121.72551892424566,47.09342417189068,20118.0
22118831-457hdt-d,b2b-4171,22118831-457hdt-d-c33-127533,hdt-D-Diesel-2018-Baseline,3711,-122.16794641990496,48.03779969194623,899.0
22118831-458hdt-d,b2b-4172,22118831-458hdt-d-c33-127561,hdt-D-Diesel-2018-Baseline,3711,-122.16794641990496,48.03779969194623,899.0
22118841-459hdt-d,b2b-4173,22118841-459hdt-d-c33-127562,hdt-D-Diesel-2018-Baseline,2386,-122.57891826068064,47.89117012912399,881.0
22118841-459hdt-d,b2b-4174,22118841-459hdt-d-c33-127563,hdt-D-Diesel-2018-Baseline,2386,-122.57891826068064,47.89117012912399,881.0
22118841-459hdt-d,b2b-4175,22118841-459hdt-d-c33-127588,hdt-D-Diesel-2018-Baseline,2386,-122.57891826068064,47.89117012912399,881.0
22118841-460hdt-d,b2b-4176,22118841-460hdt-d-c33-127615,hdt-D-Diesel-2018-Baseline,2386,-122.57891826068064,47.89117012912399,881.0
22118861-461hdt-d,b2b-4177,22118861-461hdt-d-c33-127642,hdt-D-Diesel-2018-Baseline,3854,-122.37360793834652,48.27142205789908,850.0
22118861-462hdt-d,b2b-4178,22118861-462hdt-d-c33-127669,hdt-D-Diesel-2018-Baseline,3854,-122.37360793834652,48.27142205789908,850.0
22119021-463hdt-d,b2b-4179,22119021-463hdt-d-c33-127670,hdt-D-Diesel-2018-Baseline,1876,-122.3271003667167,47.40317360896775,1876.0
22119021-463hdt-d,b2b-4180,22119021-463hdt-d-c33-127696,hdt-D-Diesel-2018-Baseline,1876,-122.3271003667167,47.40317360896775,1876.0
22119021-464hdt-d,b2b-4181,22119021-464hdt-d-c33-127722,hdt-D-Diesel-2018-Baseline,1876,-122.3271003667167,47.40317360896775,1876.0
22119051-465hdt-d,b2b-4182,22119051-465hdt-d-c33-127750,hdt-D-Diesel-2018-Baseline,2186,-121.97762469943989,47.38823934435577,2186.0
22119321-466hdt-d,b2b-4183,22119321-466hdt-d-c33-127751,hdt-D-Diesel-2018-Baseline,1856,-122.32082382876068,47.4331320964613,1856.0
22119321-466hdt-d,b2b-4184,22119321-466hdt-d-c33-127777,hdt-D-Diesel-2018-Baseline,1856,-122.32082382876068,47.4331320964613,1856.0
22119321-467hdt-d,b2b-4185,22119321-467hdt-d-c33-127803,hdt-D-Diesel-2018-Baseline,1856,-122.32082382876068,47.4331320964613,1856.0
22119321-467hdt-d,b2b-4186,22119321-467hdt-d-c33-127804,hdt-D-Diesel-2018-Baseline,1856,-122.32082382876068,47.4331320964613,1856.0
22119381-468hdt-d,b2b-4187,22119381-468hdt-d-c33-127805,hdt-D-Diesel-2018-Baseline,1779,-122.31626900924728,47.51358005468928,1779.0
22119381-468hdt-d,b2b-4188,22119381-468hdt-d-c33-127806,hdt-D-Diesel-2018-Baseline,1779,-122.31626900924728,47.51358005468928,1779.0
22119381-468hdt-d,b2b-4189,22119381-468hdt-d-c33-127831,hdt-D-Diesel-2018-Baseline,1779,-122.31626900924728,47.51358005468928,1779.0
22119381-469hdt-d,b2b-4190,22119381-469hdt-d-c33-127856,hdt-D-Diesel-2018-Baseline,1779,-122.31626900924728,47.51358005468928,1779.0
22119381-469hdt-d,b2b-4191,22119381-469hdt-d-c33-127858,hdt-D-Diesel-2018-Baseline,1779,-122.31626900924728,47.51358005468928,1779.0
22119411-470hdt-d,b2b-4192,22119411-470hdt-d-c33-127885,hdt-D-Diesel-2018-Baseline,1654,-122.23939529950584,47.58895075811578,1654.0
22119411-470hdt-d,b2b-4193,22119411-470hdt-d-c33-127884,hdt-D-Diesel-2018-Baseline,1654,-122.23939529950584,47.58895075811578,1654.0
22119411-471hdt-d,b2b-4194,22119411-471hdt-d-c33-127911,hdt-D-Diesel-2018-Baseline,1654,-122.23939529950584,47.58895075811578,1654.0
22119411-471hdt-d,b2b-4195,22119411-471hdt-d-c33-127912,hdt-D-Diesel-2018-Baseline,1654,-122.23939529950584,47.58895075811578,1654.0
22119461-472hdt-d,b2b-4196,22119461-472hdt-d-c33-127939,hdt-D-Diesel-2018-Baseline,1983,-122.28331216210697,47.31960383674415,1983.0
22119551-473hdt-d,b2b-4197,22119551-473hdt-d-c33-127940,hdt-D-Diesel-2018-Baseline,1191,-122.35749866160629,47.62020833184803,1191.0
22119551-473hdt-d,b2b-4198,22119551-473hdt-d-c33-127966,hdt-D-Diesel-2018-Baseline,1191,-122.35749866160629,47.62020833184803,1191.0
22119551-474hdt-d,b2b-4199,22119551-474hdt-d-c33-127992,hdt-D-Diesel-2018-Baseline,1191,-122.35749866160629,47.62020833184803,1191.0
22119551-474hdt-d,b2b-4200,22119551-474hdt-d-c33-127993,hdt-D-Diesel-2018-Baseline,1191,-122.35749866160629,47.62020833184803,1191.0
22119671-475hdt-d,b2b-4201,22119671-475hdt-d-c33-127994,hdt-D-Diesel-2018-Baseline,2133,-122.11537611454524,47.34453984035782,2133.0
22119671-475hdt-d,b2b-4202,22119671-475hdt-d-c33-128020,hdt-D-Diesel-2018-Baseline,2133,-122.11537611454524,47.34453984035782,2133.0
22119671-476hdt-d,b2b-4203,22119671-476hdt-d-c33-128047,hdt-D-Diesel-2018-Baseline,2133,-122.11537611454524,47.34453984035782,2133.0
22119681-477hdt-d,b2b-4204,22119681-477hdt-d-c33-128048,hdt-D-Diesel-2018-Baseline,2050,-122.31697396284297,47.298015461811744,2050.0
22119681-477hdt-d,b2b-4205,22119681-477hdt-d-c33-128049,hdt-D-Diesel-2018-Baseline,2050,-122.31697396284297,47.298015461811744,2050.0
22119681-477hdt-d,b2b-4206,22119681-477hdt-d-c33-128074,hdt-D-Diesel-2018-Baseline,2050,-122.31697396284297,47.298015461811744,2050.0
22119681-478hdt-d,b2b-4207,22119681-478hdt-d-c33-128101,hdt-D-Diesel-2018-Baseline,2050,-122.31697396284297,47.298015461811744,2050.0
22119681-478hdt-d,b2b-4208,22119681-478hdt-d-c33-128099,hdt-D-Diesel-2018-Baseline,2050,-122.31697396284297,47.298015461811744,2050.0
22119681-478hdt-d,b2b-4209,22119681-478hdt-d-c33-128100,hdt-D-Diesel-2018-Baseline,2050,-122.31697396284297,47.298015461811744,2050.0
22119831-479hdt-d,b2b-4210,22119831-479hdt-d-c33-128102,hdt-D-Diesel-2018-Baseline,1266,-122.32175932263296,47.5916374902289,1266.0
22119831-479hdt-d,b2b-4211,22119831-479hdt-d-c33-128128,hdt-D-Diesel-2018-Baseline,1266,-122.32175932263296,47.5916374902289,1266.0
22119831-480hdt-d,b2b-4212,22119831-480hdt-d-c33-128154,hdt-D-Diesel-2018-Baseline,1266,-122.32175932263296,47.5916374902289,1266.0
22119831-480hdt-d,b2b-4213,22119831-480hdt-d-c33-128155,hdt-D-Diesel-2018-Baseline,1266,-122.32175932263296,47.5916374902289,1266.0
22119871-481hdt-d,b2b-4214,22119871-481hdt-d-c33-128156,hdt-D-Diesel-2018-Baseline,2013,-122.3451694233875,47.32993643845908,2013.0
22119871-481hdt-d,b2b-4215,22119871-481hdt-d-c33-128157,hdt-D-Diesel-2018-Baseline,2013,-122.3451694233875,47.32993643845908,2013.0
22119871-481hdt-d,b2b-4216,22119871-481hdt-d-c33-128182,hdt-D-Diesel-2018-Baseline,2013,-122.3451694233875,47.32993643845908,2013.0
22119871-482hdt-d,b2b-4217,22119871-482hdt-d-c33-128209,hdt-D-Diesel-2018-Baseline,2013,-122.3451694233875,47.32993643845908,2013.0
22119871-482hdt-d,b2b-4218,22119871-482hdt-d-c33-128183,hdt-D-Diesel-2018-Baseline,2013,-122.3451694233875,47.32993643845908,2013.0
22120281-483hdt-d,b2b-4219,22120281-483hdt-d-c33-128210,hdt-D-Diesel-2018-Baseline,991,-122.35773770496849,47.70260503813307,991.0
22120281-483hdt-d,b2b-4220,22120281-483hdt-d-c33-128236,hdt-D-Diesel-2018-Baseline,991,-122.35773770496849,47.70260503813307,991.0
22120281-484hdt-d,b2b-4221,22120281-484hdt-d-c33-128262,hdt-D-Diesel-2018-Baseline,991,-122.35773770496849,47.70260503813307,991.0
22120281-484hdt-d,b2b-4222,22120281-484hdt-d-c33-128263,hdt-D-Diesel-2018-Baseline,991,-122.35773770496849,47.70260503813307,991.0
22120341-485hdt-d,b2b-4223,22120341-485hdt-d-c33-128264,hdt-D-Diesel-2018-Baseline,1133,-122.4209990086642,47.65304828307856,1133.0
22120341-485hdt-d,b2b-4224,22120341-485hdt-d-c33-128290,hdt-D-Diesel-2018-Baseline,1133,-122.4209990086642,47.65304828307856,1133.0
22120341-486hdt-d,b2b-4225,22120341-486hdt-d-c33-128316,hdt-D-Diesel-2018-Baseline,1133,-122.4209990086642,47.65304828307856,1133.0
22120341-486hdt-d,b2b-4226,22120341-486hdt-d-c33-128317,hdt-D-Diesel-2018-Baseline,1133,-122.4209990086642,47.65304828307856,1133.0
22120351-487hdt-d,b2b-4227,22120351-487hdt-d-c33-128318,hdt-D-Diesel-2018-Baseline,1448,-122.3255747311739,47.745467511914654,1448.0
22120351-487hdt-d,b2b-4228,22120351-487hdt-d-c33-128344,hdt-D-Diesel-2018-Baseline,1448,-122.3255747311739,47.745467511914654,1448.0
22120351-488hdt-d,b2b-4229,22120351-488hdt-d-c33-128371,hdt-D-Diesel-2018-Baseline,1448,-122.3255747311739,47.745467511914654,1448.0
22120401-489hdt-d,b2b-4230,22120401-489hdt-d-c33-128372,hdt-D-Diesel-2018-Baseline,1105,-122.3528135132864,47.66145781338231,1105.0
22120401-489hdt-d,b2b-4231,22120401-489hdt-d-c33-128398,hdt-D-Diesel-2018-Baseline,1105,-122.3528135132864,47.66145781338231,1105.0
22120401-490hdt-d,b2b-4232,22120401-490hdt-d-c33-128424,hdt-D-Diesel-2018-Baseline,1105,-122.3528135132864,47.66145781338231,1105.0
22120401-490hdt-d,b2b-4233,22120401-490hdt-d-c33-128425,hdt-D-Diesel-2018-Baseline,1105,-122.3528135132864,47.66145781338231,1105.0
22120481-491hdt-d,b2b-4234,22120481-491hdt-d-c33-128452,hdt-D-Diesel-2018-Baseline,1264,-122.32591463780844,47.601070027518766,1264.0
22120481-492hdt-d,b2b-4235,22120481-492hdt-d-c33-128478,hdt-D-Diesel-2018-Baseline,1264,-122.32591463780844,47.601070027518766,1264.0
22120481-492hdt-d,b2b-4236,22120481-492hdt-d-c33-128479,hdt-D-Diesel-2018-Baseline,1264,-122.32591463780844,47.601070027518766,1264.0
22120591-493hdt-d,b2b-4237,22120591-493hdt-d-c33-128480,hdt-D-Diesel-2018-Baseline,2105,-122.15612586075582,47.29379575684947,2105.0
22120591-493hdt-d,b2b-4238,22120591-493hdt-d-c33-128481,hdt-D-Diesel-2018-Baseline,2105,-122.15612586075582,47.29379575684947,2105.0
22120591-493hdt-d,b2b-4239,22120591-493hdt-d-c33-128506,hdt-D-Diesel-2018-Baseline,2105,-122.15612586075582,47.29379575684947,2105.0
22120591-494hdt-d,b2b-4240,22120591-494hdt-d-c33-128507,hdt-D-Diesel-2018-Baseline,2105,-122.15612586075582,47.29379575684947,2105.0
22120781-495hdt-d,b2b-4241,22120781-495hdt-d-c33-128560,hdt-D-Diesel-2018-Baseline,1292,-122.38294827853798,47.5786430628542,1292.0
22120781-495hdt-d,b2b-4242,22120781-495hdt-d-c33-128559,hdt-D-Diesel-2018-Baseline,1292,-122.38294827853798,47.5786430628542,1292.0
22120781-496hdt-d,b2b-4243,22120781-496hdt-d-c33-128587,hdt-D-Diesel-2018-Baseline,1292,-122.38294827853798,47.5786430628542,1292.0
22120791-497hdt-d,b2b-4244,22120791-497hdt-d-c33-128588,hdt-D-Diesel-2018-Baseline,1978,-122.2759280529379,47.35329954957637,1978.0
22120791-497hdt-d,b2b-4245,22120791-497hdt-d-c33-128614,hdt-D-Diesel-2018-Baseline,1978,-122.2759280529379,47.35329954957637,1978.0
22120791-498hdt-d,b2b-4246,22120791-498hdt-d-c33-128639,hdt-D-Diesel-2018-Baseline,1978,-122.2759280529379,47.35329954957637,1978.0
22120791-498hdt-d,b2b-4247,22120791-498hdt-d-c33-128640,hdt-D-Diesel-2018-Baseline,1978,-122.2759280529379,47.35329954957637,1978.0
22120791-498hdt-d,b2b-4248,22120791-498hdt-d-c33-128641,hdt-D-Diesel-2018-Baseline,1978,-122.2759280529379,47.35329954957637,1978.0
