payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
61-b2b1827,2,b2b-528,mfr_goods,loading,3739,36360,36360,79200,1200,-122.01713828302655,47.86280181071788,3739.0,541610,323110,131.08819493000001,pickup-delivery,for-hire
61-b2b1827,3,b2b-528,mfr_goods,unloading,969,40140,37560,86400,1020,-122.30759304219846,47.70927015085328,969.0,541610,323110,131.08819493000001,pickup-delivery,for-hire
61-b2b1914,4,b2b-528,mfr_goods,unloading,1172,42000,20280,86400,600,-122.3339396028038,47.63090837768266,1172.0,550000,334210,48.98797596,pickup-delivery,for-hire
61-db2b528-,5,b2b-528,mfr_goods,loading,3711,46500,0,0,0,-122.1598549580286,47.94925686020619,899.0,,,0.0,pickup-delivery,
61-db2b529,0,b2b-529,bulk,loading,1065,33000,0,0,0,-122.27956140844104,47.67851939474682,1065.0,,,0.0,pickup-delivery,
61-b2b975,1,b2b-529,bulk,loading,3664,36000,18480,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b975,2,b2b-529,bulk,unloading,2912,49680,23880,100800,3180,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b960,3,b2b-529,bulk,loading,3664,61140,28140,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b960,4,b2b-529,bulk,unloading,2912,74820,33540,100800,8100,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b529-,5,b2b-529,bulk,loading,1065,90480,0,0,0,-122.27956140844104,47.67851939474682,1065.0,,,0.0,pickup-delivery,
61-db2b530,0,b2b-530,mfr_goods,loading,1065,33000,0,0,0,-122.27956140844104,47.67851939474682,1065.0,,,0.0,pickup-delivery,
61-b2b2111,1,b2b-530,mfr_goods,loading,3902,38460,26940,79200,1200,-121.8428683560449,47.86210237941364,3902.0,33721A,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2111,2,b2b-530,mfr_goods,unloading,3854,45300,28140,100800,540,-122.37796669465752,48.27166772354568,3379.0,33721A,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b1781,3,b2b-530,mfr_goods,loading,3461,47820,36600,79200,300,-122.2637660459866,47.9379916911194,3461.0,336611,336612,77.1107029,pickup-delivery,for-hire
61-b2b1781,4,b2b-530,mfr_goods,unloading,2912,58080,36900,100800,300,-121.57154802106145,47.06787442561271,20009.0,336611,336612,77.1107029,pickup-delivery,for-hire
61-db2b530-,5,b2b-530,mfr_goods,loading,1065,65940,0,0,0,-122.27956140844104,47.67851939474682,1065.0,,,0.0,pickup-delivery,
61-db2b531,0,b2b-531,bulk,loading,1654,30600,0,0,0,-122.23939529950584,47.58895075811578,1654.0,,,0.0,pickup-delivery,
61-b2b946,1,b2b-531,bulk,loading,3664,34200,22020,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b946,2,b2b-531,bulk,unloading,2912,47880,27420,100800,1980,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b531-,3,b2b-531,bulk,loading,1654,56400,0,0,0,-122.23939529950584,47.58895075811578,1654.0,,,0.0,pickup-delivery,
61-db2b532,0,b2b-532,mfr_goods,loading,1654,30600,0,0,0,-122.23939529950584,47.58895075811578,1654.0,,,0.0,pickup-delivery,
61-b2b1422,1,b2b-532,mfr_goods,loading,3749,36300,36300,79200,1140,-121.97520216155878,47.85619960386457,3749.0,561600,334290,49.44156833,pickup-delivery,for-hire
61-b2b1422,2,b2b-532,mfr_goods,unloading,3248,48420,37440,100800,960,-122.22687900228613,46.7689413928168,6017.0,561600,334290,49.44156833,pickup-delivery,for-hire
61-db2b532-,3,b2b-532,mfr_goods,loading,1654,57300,0,0,0,-122.23939529950584,47.58895075811578,1654.0,,,0.0,pickup-delivery,
61-db2b533,0,b2b-533,bulk,loading,1849,45000,0,0,0,-122.28946910359964,47.45231678014487,1849.0,,,0.0,pickup-delivery,
61-b2b928,1,b2b-533,bulk,loading,3664,49980,37560,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b928,2,b2b-533,bulk,unloading,2912,63660,42960,100800,14580,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b533-,3,b2b-533,bulk,loading,1849,83940,0,0,0,-122.28946910359964,47.45231678014487,1849.0,,,0.0,pickup-delivery,
61-db2b534,0,b2b-534,bulk,loading,1810,35400,0,0,0,-122.32754227850992,47.47935888842483,1810.0,,,0.0,pickup-delivery,
61-b2b987,1,b2b-534,bulk,loading,3664,40500,32880,79200,3420,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b987,2,b2b-534,bulk,unloading,2912,52200,36300,100800,1260,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b898,3,b2b-534,bulk,loading,3664,61740,34800,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b898,4,b2b-534,bulk,unloading,2912,75420,40200,100800,5760,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b534-,5,b2b-534,bulk,loading,1810,87300,0,0,0,-122.32754227850992,47.47935888842483,1810.0,,,0.0,pickup-delivery,
61-db2b535,0,b2b-535,mfr_goods,loading,1266,31140,0,0,0,-122.32175932263296,47.5916374902289,1266.0,,,0.0,pickup-delivery,
61-b2b1559,1,b2b-535,mfr_goods,loading,3472,38400,38400,79200,1080,-122.19746549792904,47.90046159159421,3472.0,561700,339113,12.24699399,pickup-delivery,for-hire
61-b2b1559,2,b2b-535,mfr_goods,unloading,1513,41580,39480,86400,660,-122.20827729886636,47.70326967519318,1513.0,561700,339113,12.24699399,pickup-delivery,for-hire
61-db2b535-,3,b2b-535,mfr_goods,loading,1266,43680,0,0,0,-122.32175932263296,47.5916374902289,1266.0,,,0.0,pickup-delivery,
61-db2b536,0,b2b-536,bulk,loading,1266,21240,0,0,0,-122.32175932263296,47.5916374902289,1266.0,,,0.0,pickup-delivery,
61-b2b915,1,b2b-536,bulk,loading,3664,25800,25800,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b915,2,b2b-536,bulk,unloading,2912,39480,31200,100800,8520,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b899,3,b2b-536,bulk,loading,3664,56280,36600,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b899,4,b2b-536,bulk,unloading,2912,69960,42000,100800,7620,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b536-,5,b2b-536,bulk,loading,1266,84540,0,0,0,-122.32175932263296,47.5916374902289,1266.0,,,0.0,pickup-delivery,
61-db2b537,0,b2b-537,bulk,loading,1376,32400,0,0,0,-122.3571964038742,47.518522152112446,1376.0,,,0.0,pickup-delivery,
61-b2b955,1,b2b-537,bulk,loading,3664,35940,23280,79200,3300,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b955,2,b2b-537,bulk,unloading,2912,47520,26580,100800,5520,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b537-,3,b2b-537,bulk,loading,1376,59580,0,0,0,-122.3571964038742,47.518522152112446,1376.0,,,0.0,pickup-delivery,
61-db2b538,0,b2b-538,bulk,loading,1778,37200,0,0,0,-122.31792512249288,47.50944787522252,1778.0,,,0.0,pickup-delivery,
61-b2b936,1,b2b-538,bulk,loading,3664,42240,24420,79200,1380,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b936,2,b2b-538,bulk,unloading,2912,51900,25800,100800,7740,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b538-,3,b2b-538,bulk,loading,1778,65940,0,0,0,-122.31792512249288,47.50944787522252,1778.0,,,0.0,pickup-delivery,
61-db2b539,0,b2b-539,bulk,loading,991,28800,0,0,0,-122.35773770496849,47.70260503813307,991.0,,,0.0,pickup-delivery,
61-b2b945,1,b2b-539,bulk,loading,3664,31080,26400,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b945,2,b2b-539,bulk,unloading,2912,44760,31800,100800,4200,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b937,3,b2b-539,bulk,loading,3664,57240,31800,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b937,4,b2b-539,bulk,unloading,2912,70920,37200,100800,1620,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b539-,5,b2b-539,bulk,loading,991,80580,0,0,0,-122.35773770496849,47.70260503813307,991.0,,,0.0,pickup-delivery,
61-db2b540,0,b2b-540,mfr_goods,loading,991,28800,0,0,0,-122.35773770496849,47.70260503813307,991.0,,,0.0,pickup-delivery,
61-b2b2297,1,b2b-540,mfr_goods,loading,3539,31560,25800,79200,360,-122.28670507440758,47.868654207304544,3539.0,423400,33441A,48.98797596,pickup-delivery,for-hire
61-b2b2297,2,b2b-540,mfr_goods,unloading,2128,40020,26160,100800,420,-121.47570027834682,47.10458526658929,4657.0,423400,33441A,48.98797596,pickup-delivery,for-hire
61-db2b540-,3,b2b-540,mfr_goods,loading,991,47580,0,0,0,-122.35773770496849,47.70260503813307,991.0,,,0.0,pickup-delivery,
61-db2b541,0,b2b-541,bulk,loading,1452,24600,0,0,0,-122.33336051941818,47.74815802407381,1452.0,,,0.0,pickup-delivery,
61-b2b950,1,b2b-541,bulk,loading,3664,25860,24360,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b950,2,b2b-541,bulk,unloading,2912,39540,29760,100800,360,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b922,3,b2b-541,bulk,loading,3664,48180,20580,79200,3060,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b922,4,b2b-541,bulk,unloading,2912,59520,23640,100800,11700,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b541-,5,b2b-541,bulk,loading,1452,79560,0,0,0,-122.33336051941818,47.74815802407381,1452.0,,,0.0,pickup-delivery,
61-db2b542,0,b2b-542,bulk,loading,1031,28800,0,0,0,-122.3686506679225,47.68695966218499,1031.0,,,0.0,pickup-delivery,
61-b2b841,1,b2b-542,bulk,loading,3458,33780,33780,79200,900,-122.24532389722604,47.94034278393068,3458.0,327100,2123A0,23685.68637666,pickup-delivery,for-hire
61-b2b841,2,b2b-542,bulk,unloading,1119,37620,34680,86400,11220,-122.31699927578676,47.65885245700656,1119.0,327100,2123A0,23685.68637666,pickup-delivery,for-hire
61-db2b542-,3,b2b-542,bulk,loading,1031,49680,0,0,0,-122.3686506679225,47.68695966218499,1031.0,,,0.0,pickup-delivery,
61-db2b543,0,b2b-543,mfr_goods,loading,1031,28800,0,0,0,-122.3686506679225,47.68695966218499,1031.0,,,0.0,pickup-delivery,
61-b2b1287,1,b2b-543,mfr_goods,loading,3538,33600,33600,79200,1080,-122.29931504446913,47.87092183479367,3538.0,230301,335999,49.44156833,pickup-delivery,for-hire
61-b2b1287,2,b2b-543,mfr_goods,unloading,1286,37920,34680,86400,1200,-122.40246779167512,47.56332081264042,1286.0,230301,335999,49.44156833,pickup-delivery,for-hire
61-db2b543-,3,b2b-543,mfr_goods,loading,1031,40800,0,0,0,-122.3686506679225,47.68695966218499,1031.0,,,0.0,pickup-delivery,
61-db2b544,0,b2b-544,mfr_goods,loading,1619,43800,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-b2b2130,1,b2b-544,mfr_goods,loading,3902,47760,21960,79200,720,-121.8428683560449,47.86210237941364,3902.0,315000,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2137,2,b2b-544,mfr_goods,loading,3902,48480,37800,79200,540,-121.8428683560449,47.86210237941364,3902.0,315000,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2130,3,b2b-544,mfr_goods,unloading,2290,51480,22680,86400,420,-122.12922675025804,47.716942427050206,2290.0,315000,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2137,4,b2b-544,mfr_goods,unloading,2290,51900,38340,86400,1020,-122.13083328117143,47.73412080360459,2290.0,315000,313300.0,110.67653828,pickup-delivery,for-hire
61-db2b544-,5,b2b-544,mfr_goods,loading,1619,54000,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-db2b545,0,b2b-545,mfr_goods,loading,1619,43800,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-b2b2078,1,b2b-545,mfr_goods,loading,3902,47760,25080,79200,420,-121.8428683560449,47.86210237941364,3902.0,339930,313300.0,110.22294591,pickup-delivery,for-hire
61-b2b1979,2,b2b-545,mfr_goods,loading,3902,48180,23760,79200,660,-121.8428683560449,47.86210237941364,3902.0,339920,313300.0,110.22294591,pickup-delivery,for-hire
61-b2b2078,3,b2b-545,mfr_goods,unloading,3814,52140,25500,86400,1020,-122.14765099376784,48.10140851774118,3814.0,339930,313300.0,110.22294591,pickup-delivery,for-hire
61-b2b1979,4,b2b-545,mfr_goods,unloading,2226,58800,24420,86400,1020,-122.03886207316424,47.58083418308643,2226.0,339920,313300.0,110.22294591,pickup-delivery,for-hire
61-db2b545-,5,b2b-545,mfr_goods,loading,1619,60960,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-db2b546,0,b2b-546,bulk,loading,1619,37200,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-b2b1006,1,b2b-546,bulk,loading,3664,40740,19680,79200,4680,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b1006,2,b2b-546,bulk,unloading,2912,53700,24360,100800,4200,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b938,3,b2b-546,bulk,loading,3664,66180,34800,79200,960,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b938,4,b2b-546,bulk,unloading,2912,75420,35760,100800,3960,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b546-,5,b2b-546,bulk,loading,1619,85980,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-db2b547,0,b2b-547,mfr_goods,loading,1619,37200,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-b2b2273,1,b2b-547,mfr_goods,loading,3903,42600,33660,79200,720,-121.77779439800696,47.86919877599114,3903.0,S00500,336411,76.65711053,pickup-delivery,for-hire
61-b2b2273,2,b2b-547,mfr_goods,unloading,3895,50280,34380,100800,360,-121.41045972046028,48.1863463367089,20082.0,S00500,336411,76.65711053,pickup-delivery,for-hire
61-db2b547-,3,b2b-547,mfr_goods,loading,1619,58920,0,0,0,-122.14675466063088,47.61840870598412,1619.0,,,0.0,pickup-delivery,
61-db2b548,0,b2b-548,bulk,loading,1487,31800,0,0,0,-122.17816417300592,47.723183723384,1487.0,,,0.0,pickup-delivery,
61-b2b916,1,b2b-548,bulk,loading,3664,34500,24660,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b916,2,b2b-548,bulk,unloading,2912,48180,30060,100800,16140,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b894,3,b2b-548,bulk,loading,3664,72600,29400,79200,2280,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b894,4,b2b-548,bulk,unloading,2912,83160,31680,100800,6120,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b548-,5,b2b-548,bulk,loading,1487,96900,0,0,0,-122.17816417300592,47.723183723384,1487.0,,,0.0,pickup-delivery,
61-db2b549,0,b2b-549,fuel_fert,loading,1487,31800,0,0,0,-122.17816417300592,47.723183723384,1487.0,,,0.0,pickup-delivery,
61-b2b1462,1,b2b-549,fuel_fert,loading,3905,37620,28320,79200,720,-121.7050431266775,47.86118971310896,3905.0,321200,3259A0,2108.29733576,pickup-delivery,for-hire
61-b2b1462,2,b2b-549,fuel_fert,unloading,3191,48840,29040,100800,540,-122.63406251874072,47.01170184123696,2595.0,321200,3259A0,2108.29733576,pickup-delivery,for-hire
61-db2b549-,3,b2b-549,fuel_fert,loading,1487,56940,0,0,0,-122.17816417300592,47.723183723384,1487.0,,,0.0,pickup-delivery,
61-db2b550,0,b2b-550,interm_food,loading,3857,31200,0,0,0,-122.2971740988202,48.26093847023758,3391.0,,,0.0,pickup-delivery,
61-b2b2462,1,b2b-550,interm_food,loading,3872,33060,27000,79200,480,-122.01364230779944,48.11733610101869,3872.0,Port,111400,3110.28288109,pickup-delivery,for-hire
61-b2b2462,2,b2b-550,interm_food,unloading,3205,46740,27480,100800,600,-122.3834825564397,46.88687391044784,566.0,Port,111400,3110.28288109,pickup-delivery,for-hire
61-b2b2461,3,b2b-550,interm_food,loading,3872,60540,26400,79200,2820,-122.01364230779944,48.11733610101869,3872.0,Port,111400,24947.58035,pickup-delivery,for-hire
61-b2b2461,4,b2b-550,interm_food,unloading,3205,76560,29220,100800,12720,-122.3834825564397,46.88687391044784,566.0,Port,111400,24947.58035,pickup-delivery,for-hire
61-db2b550-,5,b2b-550,interm_food,loading,3857,103860,0,0,0,-122.2971740988202,48.26093847023758,3391.0,,,0.0,pickup-delivery,
61-db2b551,0,b2b-551,mfr_goods,loading,3855,29400,0,0,0,-122.22880145083732,48.28090795714298,3395.0,,,0.0,pickup-delivery,
61-b2b1959,1,b2b-551,mfr_goods,loading,3828,32280,25800,79200,720,-122.1692236267177,48.05190485660045,3828.0,550000,334210.0,48.98797596,pickup-delivery,for-hire
61-b2b1959,2,b2b-551,mfr_goods,unloading,1847,39660,26520,86400,1020,-122.27605318143937,47.42780361303743,1847.0,550000,334210.0,48.98797596,pickup-delivery,for-hire
61-db2b551-,3,b2b-551,mfr_goods,loading,3855,49620,0,0,0,-122.22880145083732,48.28090795714298,3395.0,,,0.0,pickup-delivery,
61-db2b552,0,b2b-552,bulk,loading,3873,58800,0,0,0,-121.97935813055922,48.24033160342351,3357.0,,,0.0,pickup-delivery,
61-b2b876,1,b2b-552,bulk,loading,3875,60120,36600,79200,4320,-121.92940092535551,48.14647685951367,3875.0,113000,113000,23320.99811118,pickup-delivery,for-hire
61-b2b876,2,b2b-552,bulk,unloading,3719,68160,40920,86400,5820,-122.10610809742153,47.82481087173424,3719.0,113000,113000,23320.99811118,pickup-delivery,for-hire
61-db2b552-,3,b2b-552,bulk,loading,3873,78660,0,0,0,-121.97935813055922,48.24033160342351,3357.0,,,0.0,pickup-delivery,
61-db2b553,0,b2b-553,mfr_goods,loading,3542,32220,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-b2b1414,1,b2b-553,mfr_goods,loading,3466,35400,35400,79200,360,-122.19760771245572,47.95872975001081,3466.0,541300,334516,211.82763679,pickup-delivery,for-hire
61-b2b1305,2,b2b-553,mfr_goods,loading,3538,36540,34140,79200,300,-122.29931504446913,47.87092183479367,3538.0,335311,335999,48.98797596,pickup-delivery,for-hire
61-b2b1305,3,b2b-553,mfr_goods,unloading,1528,38100,34440,86400,600,-122.21705177649343,47.72750010836396,1528.0,335311,335999,48.98797596,pickup-delivery,for-hire
61-b2b1414,4,b2b-553,mfr_goods,unloading,1513,39000,35760,86400,780,-122.18644630770471,47.70345465910179,1513.0,541300,334516,211.82763679,pickup-delivery,for-hire
61-db2b553-,5,b2b-553,mfr_goods,loading,3542,41880,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-db2b554,0,b2b-554,mfr_goods,loading,3542,30600,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-b2b1939,1,b2b-554,mfr_goods,loading,3828,32580,31680,79200,420,-122.1692236267177,48.05190485660045,3828.0,517210,334210,49.44156833,pickup-delivery,for-hire
61-b2b2194,2,b2b-554,mfr_goods,loading,3902,36900,31020,79200,840,-121.8428683560449,47.86210237941364,3902.0,313200,313300.0,110.22294591,pickup-delivery,for-hire
61-b2b2194,3,b2b-554,mfr_goods,unloading,1911,43500,31860,86400,1020,-122.2592388682184,47.386873431475045,1911.0,313200,313300.0,110.22294591,pickup-delivery,for-hire
61-b2b1939,4,b2b-554,mfr_goods,unloading,1312,45600,32100,86400,900,-122.28442554966443,47.56976896993398,1312.0,517210,334210,49.44156833,pickup-delivery,for-hire
61-db2b554-,5,b2b-554,mfr_goods,loading,3542,49800,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-db2b555,0,b2b-555,bulk,loading,3542,43200,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-b2b923,1,b2b-555,bulk,loading,3664,46320,26940,79200,4380,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b923,2,b2b-555,bulk,unloading,2912,58980,31320,100800,3420,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b920,3,b2b-555,bulk,loading,3664,70680,33000,79200,1920,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b920,4,b2b-555,bulk,unloading,2912,80880,34920,100800,2220,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-db2b555-,5,b2b-555,bulk,loading,3542,92700,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-db2b556,0,b2b-556,mfr_goods,loading,3542,43200,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-b2b1799,1,b2b-556,mfr_goods,loading,3541,45540,32400,79200,420,-122.28138723666416,47.88332088432576,3541.0,445000,3219A0,130.63460256000002,pickup-delivery,for-hire
61-b2b2245,2,b2b-556,mfr_goods,loading,3903,49500,25860,79200,360,-121.77779439800696,47.86919877599114,3903.0,S00500,336411,76.65711053,pickup-delivery,for-hire
61-b2b2245,3,b2b-556,mfr_goods,unloading,3895,56820,26220,100800,720,-121.41045972046028,48.1863463367089,20082.0,S00500,336411,76.65711053,pickup-delivery,for-hire
61-b2b1801,4,b2b-556,mfr_goods,loading,3541,58200,37800,79200,840,-122.28138723666416,47.88332088432576,3541.0,4A0000,3219A0,132.90256441,pickup-delivery,for-hire
61-b2b1801,5,b2b-556,mfr_goods,unloading,2912,68520,38640,100800,1020,-121.57154802106145,47.06787442561271,20095.0,4A0000,3219A0,132.90256441,pickup-delivery,for-hire
61-b2b1799,6,b2b-556,mfr_goods,unloading,2912,69540,32820,100800,540,-121.57154802106145,47.06787442561271,20095.0,445000,3219A0,130.63460256000002,pickup-delivery,for-hire
61-db2b556-,7,b2b-556,mfr_goods,loading,3542,79680,0,0,0,-122.31428542218944,47.88061533653163,3542.0,,,0.0,pickup-delivery,
61-db2b557,0,b2b-557,mfr_goods,loading,3436,33000,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-b2b1357,1,b2b-557,mfr_goods,loading,3434,34860,23520,79200,1200,-122.1895496621125,47.96665021323187,3434.0,230301,332320,894.9377460100001,pickup-delivery,for-hire
61-b2b1564,2,b2b-557,mfr_goods,loading,3472,37980,37980,79200,600,-122.19746549792904,47.90046159159421,3472.0,327999,339113,11.793401620000001,pickup-delivery,for-hire
61-b2b1564,3,b2b-557,mfr_goods,unloading,2779,45660,38580,86400,1020,-122.47766078282494,47.25727604160704,2779.0,327999,339113,11.793401620000001,pickup-delivery,for-hire
61-b2b1357,4,b2b-557,mfr_goods,unloading,2881,47580,24720,86400,900,-122.4841878938833,47.19256942134475,2881.0,230301,332320,894.9377460100001,pickup-delivery,for-hire
61-db2b557-,5,b2b-557,mfr_goods,loading,3436,56940,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-db2b558,0,b2b-558,mfr_goods,loading,3436,33000,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-b2b1372,1,b2b-558,mfr_goods,loading,3434,34860,23280,79200,480,-122.1895496621125,47.96665021323187,3434.0,334511,332320,894.9377460100001,pickup-delivery,for-hire
61-b2b1372,2,b2b-558,mfr_goods,unloading,1736,40620,23760,86400,420,-122.19400534322168,47.47170385026679,1736.0,334511,332320,894.9377460100001,pickup-delivery,for-hire
61-db2b558-,3,b2b-558,mfr_goods,loading,3436,46380,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-db2b559,0,b2b-559,mfr_goods,loading,3436,33000,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-b2b2027,1,b2b-559,mfr_goods,loading,3902,39000,39000,79200,480,-121.8428683560449,47.86210237941364,3902.0,322220,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2021,2,b2b-559,mfr_goods,loading,3902,39480,34920,79200,720,-121.8428683560449,47.86210237941364,3902.0,322220,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2021,3,b2b-559,mfr_goods,unloading,3177,48420,35640,86400,420,-122.70709689840132,47.35650070332994,3177.0,322220,313300.0,110.67653828,pickup-delivery,for-hire
61-b2b2027,4,b2b-559,mfr_goods,unloading,3177,48840,39480,86400,300,-122.70219124051356,47.36137394191598,3177.0,322220,313300.0,110.67653828,pickup-delivery,for-hire
61-db2b559-,5,b2b-559,mfr_goods,loading,3436,56580,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-db2b560,0,b2b-560,bulk,loading,3436,34200,0,0,0,-122.22359799553558,47.97790564992377,3436.0,,,0.0,pickup-delivery,
61-b2b967,1,b2b-560,bulk,loading,3664,37320,29820,79200,5340,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b967,2,b2b-560,bulk,unloading,2912,50940,35160,100800,10680,-121.57154802106145,47.06787442561271,20095.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
61-b2b917,3,b2b-560,bulk,loading,3664,69900,37200,79200,5400,-122.20386306470446,47.78094092570392,3664.0,325190,113000,23320.544518810002,pickup-delivery,for-hire
