carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-31382-3-18hdt-d,b2b-all-31382-3-18hdt-d-69,b2b-all-31382-3-18hdt-d-715,freight-hdt-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-3-18hdt-d,b2b-all-31382-3-18hdt-d-70,b2b-all-31382-3-18hdt-d-716,freight-hdt-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31385-2-19hdt-d,b2b-all-31385-2-19hdt-d-71,b2b-all-31385-2-19hdt-d-736,freight-hdt-D-Diesel-Baseline,3862,-122.043364174562,48.27125229996049
b2b-all-31385-2-19hdt-d,b2b-all-31385-2-19hdt-d-72,b2b-all-31385-2-19hdt-d-737,freight-hdt-D-Diesel-Baseline,3862,-122.043364174562,48.27125229996049
b2b-all-31386-4-20hdv-d,b2b-all-31386-4-20hdv-d-73,b2b-all-31386-4-20hdv-d-761,freight-hdv-D-Diesel-Baseline,3458,-122.2338603159143,47.93031854501618
b2b-all-31386-4-20hdv-d,b2b-all-31386-4-20hdv-d-74,b2b-all-31386-4-20hdv-d-762,freight-hdv-D-Diesel-Baseline,3458,-122.2338603159143,47.93031854501618
b2b-all-31386-4-20hdv-d,b2b-all-31386-4-20hdv-d-75,b2b-all-31386-4-20hdv-d-763,freight-hdv-D-Diesel-Baseline,3458,-122.2338603159143,47.93031854501618
b2b-all-31388-2-21hdv-d,b2b-all-31388-2-21hdv-d-76,b2b-all-31388-2-21hdv-d-783,freight-hdv-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31388-2-21hdv-d,b2b-all-31388-2-21hdv-d-77,b2b-all-31388-2-21hdv-d-784,freight-hdv-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31550-4-22hdv-d,b2b-all-31550-4-22hdv-d-78,b2b-all-31550-4-22hdv-d-796,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-31550-4-22hdv-d,b2b-all-31550-4-22hdv-d-79,b2b-all-31550-4-22hdv-d-806,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-31820-3-23hdt-d,b2b-all-31820-3-23hdt-d-80,b2b-all-31820-3-23hdt-d-818,freight-hdt-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-3-23hdt-d,b2b-all-31820-3-23hdt-d-81,b2b-all-31820-3-23hdt-d-819,freight-hdt-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-3-23hdt-d,b2b-all-31820-3-23hdt-d-82,b2b-all-31820-3-23hdt-d-820,freight-hdt-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-4-24hdv-d,b2b-all-31820-4-24hdv-d-83,b2b-all-31820-4-24hdv-d-845,freight-hdv-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-4-24hdv-d,b2b-all-31820-4-24hdv-d-84,b2b-all-31820-4-24hdv-d-846,freight-hdv-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-4-24hdv-d,b2b-all-31820-4-24hdv-d-85,b2b-all-31820-4-24hdv-d-847,freight-hdv-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-6594500-2-25hdv-d,b2b-all-6594500-2-25hdv-d-86,b2b-all-6594500-2-25hdv-d-867,freight-hdv-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-2-25hdv-d,b2b-all-6594500-2-25hdv-d-87,b2b-all-6594500-2-25hdv-d-868,freight-hdv-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-2-25hdv-d,b2b-all-6594500-2-25hdv-d-88,b2b-all-6594500-2-25hdv-d-869,freight-hdv-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-89,b2b-all-6594500-3-26hdt-d-904,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-90,b2b-all-6594500-3-26hdt-d-905,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-91,b2b-all-6594500-3-26hdt-d-906,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-92,b2b-all-6594500-3-26hdt-d-907,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-93,b2b-all-6594500-3-26hdt-d-908,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-94,b2b-all-6594500-3-26hdt-d-909,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-95,b2b-all-6594500-3-26hdt-d-910,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-96,b2b-all-6594500-3-26hdt-d-911,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-97,b2b-all-6594500-3-26hdt-d-912,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-98,b2b-all-6594500-3-26hdt-d-913,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-99,b2b-all-6594500-3-26hdt-d-914,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-100,b2b-all-6594500-3-26hdt-d-915,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-101,b2b-all-6594500-3-26hdt-d-916,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6594500-3-26hdt-d,b2b-all-6594500-3-26hdt-d-102,b2b-all-6594500-3-26hdt-d-917,freight-hdt-D-Diesel-Baseline,3197,-122.55543086783818,46.97068385449165
b2b-all-6655583-4-27hdv-d,b2b-all-6655583-4-27hdv-d-103,b2b-all-6655583-4-27hdv-d-940,freight-hdv-D-Diesel-Baseline,5897,-123.21550111052947,44.80748760973425
b2b-all-6655583-4-27hdv-d,b2b-all-6655583-4-27hdv-d-104,b2b-all-6655583-4-27hdv-d-941,freight-hdv-D-Diesel-Baseline,5897,-123.21550111052947,44.80748760973425
b2b-all-6656594-2-28hdt-d,b2b-all-6656594-2-28hdt-d-105,b2b-all-6656594-2-28hdt-d-956,freight-hdt-D-Diesel-Baseline,5897,-123.21550111052947,44.80748760973425
b2b-all-6656594-2-28hdt-d,b2b-all-6656594-2-28hdt-d-106,b2b-all-6656594-2-28hdt-d-957,freight-hdt-D-Diesel-Baseline,5897,-123.21550111052947,44.80748760973425
b2b-all-6661083-2-29hdv-d,b2b-all-6661083-2-29hdv-d-107,b2b-all-6661083-2-29hdv-d-982,freight-hdv-D-Diesel-Baseline,3760,-122.02173559817967,47.89248099336464
b2b-all-6661084-1-30hdt-d,b2b-all-6661084-1-30hdt-d-108,b2b-all-6661084-1-30hdt-d-997,freight-hdt-D-Diesel-Baseline,3896,-121.76990696328168,48.27852137953011
b2b-all-6661084-1-31hdt-d,b2b-all-6661084-1-31hdt-d-109,b2b-all-6661084-1-31hdt-d-1017,freight-hdt-D-Diesel-Baseline,3896,-121.76990696328168,48.27852137953011
b2b-all-6661624-2-32hdv-d,b2b-all-6661624-2-32hdv-d-110,b2b-all-6661624-2-32hdv-d-1042,freight-hdv-D-Diesel-Baseline,3903,-121.79599431183844,47.8734487433133
b2b-all-6662788-2-33hdt-d,b2b-all-6662788-2-33hdt-d-111,b2b-all-6662788-2-33hdt-d-1053,freight-hdt-D-Diesel-Baseline,3873,-121.9994733158405,48.22073751051053
b2b-all-6664647-2-34hdv-d,b2b-all-6664647-2-34hdv-d-112,b2b-all-6664647-2-34hdv-d-1069,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
