tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY,mesoZone
b2b-53345,16800,530330292061,43200,-122.24628317242895,47.426749516659555,530330292061.0
b2b-52336,25800,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-47233,44400,530530729061,43200,-122.55444246185414,47.0496292343141,530419708004.0
b2b-948,37200,530610415001,43200,-122.19563334414002,47.96335810841617,530610415001.0
b2b-40577,37200,530330315021,43200,-121.36939910435089,47.14804914214533,530770017021.0
b2b-54588,54000,530539400022,43200,-122.35897274041128,47.25278630859665,530539400022.0
b2b-57585,42000,530330288021,43200,-122.29481094665095,47.42691598518143,530330288021.0
b2b-37332,17400,530530701001,43200,-121.54443576766793,47.120407059214166,20071.0
b2b-47893,37800,530530724084,43200,-122.56240779972278,47.27043449277373,530530724084.0
b2b-42806,36000,530530732003,43200,-122.23625126082543,46.78419975013134,410670304013.0
b2b-46963,18600,530330303132,43200,-122.30590062664312,47.29634204750628,530330303132.0
b2b-28929,24600,530530732003,43200,-122.23625126082543,46.78419975013134,530110403023.0
b2b-52322,25200,530530732003,43200,-122.23625126082543,46.78419975013134,530150015025.0
b2b-55800,30600,530330315021,43200,-121.36939910435089,47.14804914214533,20033.0
b2b-38082,25800,530610533014,43200,-122.37107080960885,48.24821342844997,530579521003.0
b2b-37312,28200,530610537001,43200,-121.312889303686,48.04692058012603,20036.0
b2b-42191,22800,530610533021,43200,-122.23611815633497,48.26558464836242,530730102001.0
b2b-30331,42000,530330292061,43200,-122.22834520138616,47.42187038261192,530330292061.0
b2b-34319,35400,530610537001,43200,-121.312889303686,48.04692058012603,20034.0
b2b-16723,34200,530330308011,43200,-122.24134664480749,47.27909492534204,530330308011.0
b2b-21885,21600,530530732003,43200,-122.23625126082543,46.78419975013134,410510072021.0
b2b-28660,36600,530530732003,43200,-122.23625126082543,46.78419975013134,410470025021.0
b2b-60175,42600,530330219054,43200,-122.17601104993004,47.734492466552766,530330219054.0
b2b-61019,37200,530330292061,43200,-122.24416371704082,47.41881614637826,530330292061.0
b2b-45569,31200,530539400022,43200,-122.37012653416627,47.2396925985116,530539400022.0
b2b-16804,23400,530330228033,43200,-122.12371958474344,47.6463306257029,530330228033.0
b2b-45960,35400,530330292061,43200,-122.24426462427772,47.42471968256495,530330292061.0
b2b-41315,41400,530610533014,43200,-122.37107080960885,48.24821342844997,530730103021.0
b2b-26260,31200,530330305011,43200,-122.23814188906644,47.30749356440818,530330305011.0
b2b-32042,21600,530530701001,43200,-121.54443576766793,47.120407059214166,20118.0
b2b-43261,33600,530330017021,43200,-122.35566819623313,47.70426957906544,530330017021.0
b2b-42764,19800,530530701001,43200,-121.54443576766793,47.120407059214166,20095.0
b2b-45950,35400,530330288012,43200,-122.3182733960549,47.42644904677949,530330288012.0
b2b-54305,33600,530530732003,43200,-122.23625126082543,46.78419975013134,410510072021.0
b2b-21089,33000,530330078002,43200,-122.28939130507857,47.608655124480606,530330078002.0
b2b-28565,35400,530330320111,43200,-122.02261436198458,47.36882833500939,530330320111.0
