payloadId,sequenceRank,tourId,payloadType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,activityType,fleetType,operationDurationInSecOG
b2b-26376-4,4,b2b-26376,mfr_goods,530330109001,35160,27000,93600,360,-122.30781952055406,47.530831881259,530330109001.0,611100,339920,131.5417873,pickup-delivery,loading,for-hire,360
b2b-26376-5,5,b2b-26376,mfr_goods,530530701001,42000,27300,115200,480,-121.54443576766793,47.120407059214166,20095.0,541300,33641A,208.19889783000002,pickup-delivery,unloading,for-hire,480
b2b-26376-6,6,b2b-26376,mfr_goods,530330315021,43620,27780,115200,540,-121.36939910435089,47.14804914214533,530719206001.0,622000,339112,12.24699399,pickup-delivery,unloading,for-hire,540
b2b-26376-7,7,b2b-26376,mfr_goods,530610537001,54240,27720,115200,360,-121.312889303686,48.04692058012603,530630103031.0,541700,33441A,98.42954429000001,pickup-delivery,unloading,for-hire,360
b2b-26376-8,8,b2b-26376,mfr_goods,530610533014,63240,27360,115200,1080,-122.37107080960885,48.24821342844997,530730007002.0,611100,339920,131.5417873,pickup-delivery,unloading,for-hire,1080
b2b-26376-9,9,b2b-26376,mfr_goods,530330226051,68340,27000,93600,1080,-122.15008684009385,47.69591406643129,530330226051.0,622000,339112,12.24699399,pickup-delivery,loading,for-hire,1080
b2b-26376-10,10,b2b-26376,mfr_goods,530330263001,71520,27000,93600,1140,-122.29926866255929,47.51591432881833,530330263001.0,334517,33211A,894.9377460100001,pickup-delivery,loading,for-hire,1140
b2b-26376-11,11,b2b-26376,mfr_goods,530530701001,78900,28140,115200,1140,-121.54443576766793,47.120407059214166,20118.0,334517,33211A,894.9377460100001,pickup-delivery,unloading,for-hire,1140
b2b-26376-12,12,b2b-26376,mfr_goods,530330315021,81180,28080,115200,1020,-121.36939910435089,47.14804914214533,530719206001.0,622000,339112,12.24699399,pickup-delivery,unloading,for-hire,1020
b2b-26376-13,13,b2b-26376,mfr_goods,530530626002,88200,0,0,0,-122.4752737014249,47.2220377125313,530530626002.0,,,0.0,pickup-delivery,loading,,0
b2b-26378-0,0,b2b-26378,mfr_goods,530530626002,27000,0,0,0,-122.4752737014249,47.2220377125313,530530626002.0,,,0.0,pickup-delivery,loading,,0
b2b-26378-1,1,b2b-26378,mfr_goods,530330209001,32820,27000,93600,360,-122.34671380561028,47.74509316562021,530330209001.0,621200,339116,23.586803240000002,pickup-delivery,loading,for-hire,360
b2b-26378-2,2,b2b-26378,mfr_goods,530330223002,36420,28080,93600,1200,-122.23831591944088,47.7088774075458,530330223002.0,621200,339116,11.793401620000001,pickup-delivery,unloading,for-hire,1200
b2b-26378-3,3,b2b-26378,mfr_goods,530330255002,39840,27360,93600,1140,-122.16463085299807,47.504446561246176,530330255002.0,621200,339116,11.793401620000001,pickup-delivery,unloading,for-hire,1140
b2b-26378-4,4,b2b-26378,mfr_goods,530530626002,44580,0,0,0,-122.4752737014249,47.2220377125313,530530626002.0,,,0.0,pickup-delivery,loading,,0
b2b-26385-0,0,b2b-26385,mfr_goods,530530733013,32400,0,0,0,-122.24510500281356,47.2374884800514,530530733013.0,,,0.0,pickup-delivery,loading,,0
b2b-26385-1,1,b2b-26385,mfr_goods,530330305011,33900,32400,93600,360,-122.22497924774048,47.32984769167292,530330305011.0,492000,3219A0,131.5417873,pickup-delivery,loading,for-hire,360
b2b-26385-2,2,b2b-26385,mfr_goods,530330099004,36960,32400,93600,840,-122.35071230443802,47.582048334910894,530330099004.0,523A00,511130,130.18101019,pickup-delivery,loading,for-hire,840
b2b-26385-3,3,b2b-26385,mfr_goods,530610413042,41640,32760,93600,300,-122.25244326764583,47.92378431984246,530610413042.0,492000,3219A0,131.5417873,pickup-delivery,unloading,for-hire,300
b2b-26385-4,4,b2b-26385,mfr_goods,530610418053,42180,33240,93600,360,-122.22339921933624,47.91181148949057,530610418053.0,523A00,511130,130.18101019,pickup-delivery,unloading,for-hire,360
b2b-26385-5,5,b2b-26385,mfr_goods,530530733013,49680,0,0,0,-122.24510500281356,47.2374884800514,530530733013.0,,,0.0,pickup-delivery,loading,,0
b2b-26394-0,0,b2b-26394,mfr_goods,530330292061,26400,0,0,0,-122.22790965570863,47.41665940491115,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-26394-1,1,b2b-26394,mfr_goods,530330327043,31320,26400,93600,780,-121.79790738398361,47.504880397328265,530330327043.0,230301,334512,11.793401620000001,pickup-delivery,loading,for-hire,780
b2b-26394-2,2,b2b-26394,mfr_goods,530330323133,33540,26400,93600,660,-122.09423759437229,47.66582537111732,530330323133.0,519130,334513,12.24699399,pickup-delivery,loading,for-hire,660
b2b-26394-3,3,b2b-26394,mfr_goods,530330219061,35580,27180,93600,1020,-122.16152066525427,47.74512259000464,530330219061.0,230301,334512,11.793401620000001,pickup-delivery,unloading,for-hire,1020
b2b-26394-4,4,b2b-26394,mfr_goods,530330081002,38460,27060,93600,720,-122.33720809695764,47.6127665433869,530330081002.0,519130,334513,12.24699399,pickup-delivery,unloading,for-hire,720
b2b-26394-5,5,b2b-26394,mfr_goods,530330292061,41280,0,0,0,-122.22790965570863,47.41665940491115,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-26401-0,0,b2b-26401,mfr_goods,530330292061,28200,0,0,0,-122.24478060082409,47.405845893143145,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-26401-1,1,b2b-26401,mfr_goods,530330227012,32760,28200,93600,840,-122.19948119529982,47.6440964164727,530330227012.0,621200,339114,48.98797596,pickup-delivery,loading,for-hire,840
b2b-26401-2,2,b2b-26401,mfr_goods,530350803001,40500,29040,93600,540,-122.6242955903124,47.58550227604594,530350803001.0,621200,339114,12.24699399,pickup-delivery,unloading,for-hire,540
b2b-26401-3,3,b2b-26401,mfr_goods,530350922001,42120,29280,93600,420,-122.63528907575446,47.54285578528975,530350922001.0,621200,339114,12.24699399,pickup-delivery,unloading,for-hire,420
b2b-26401-4,4,b2b-26401,mfr_goods,530350922001,42540,28860,93600,960,-122.63358816919644,47.54197097821485,530350922001.0,621200,339114,12.24699399,pickup-delivery,unloading,for-hire,960
b2b-26401-5,5,b2b-26401,mfr_goods,530350909003,46020,29280,93600,660,-122.52097586860475,47.639764908136954,530350909003.0,621200,339114,12.24699399,pickup-delivery,unloading,for-hire,660
b2b-26401-6,6,b2b-26401,mfr_goods,530330292061,49740,0,0,0,-122.24478060082409,47.405845893143145,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-26409-0,0,b2b-26409,mfr_goods,530539400101,27000,0,0,0,-122.3204984840645,47.21273560712307,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26409-1,1,b2b-26409,mfr_goods,530330297004,29400,27000,93600,1080,-122.22970913673566,47.363449614753996,530330297004.0,334220,33441A,48.98797596,pickup-delivery,loading,for-hire,1080
b2b-26409-2,2,b2b-26409,mfr_goods,530330226051,31860,27000,93600,1140,-122.1601012138158,47.711508583291945,530330226051.0,622000,339112,24.04039561,pickup-delivery,loading,for-hire,1140
b2b-26409-3,3,b2b-26409,mfr_goods,530330323134,34500,27000,93600,1200,-122.10032008267125,47.66830412989183,530330323134.0,336112,334300,98.88313666,pickup-delivery,loading,for-hire,1200
b2b-26409-4,4,b2b-26409,mfr_goods,530330093003,38580,27000,93600,660,-122.32546871092563,47.564784058743726,530330093003.0,230301,335930,49.44156833,pickup-delivery,loading,for-hire,660
b2b-26409-5,5,b2b-26409,mfr_goods,530330263001,40800,27000,93600,1020,-122.30018973535532,47.523656633821545,530330263001.0,492000,339990,131.99537967,pickup-delivery,loading,for-hire,1020
b2b-26409-6,6,b2b-26409,mfr_goods,530330109001,42000,27000,93600,1020,-122.30781952055406,47.530831881259,530330109001.0,339920,339920,131.5417873,pickup-delivery,loading,for-hire,1020
b2b-26409-7,7,b2b-26409,mfr_goods,530330320101,44880,27000,93600,720,-122.03955582774796,47.38686419250032,530330320101.0,336360,316000,110.22294591,pickup-delivery,loading,for-hire,720
b2b-26409-8,8,b2b-26409,mfr_goods,530530732003,51660,27660,115200,960,-122.23625126082543,46.78419975013134,410050210001.0,230301,335930,159.66451424000002,pickup-delivery,unloading,for-hire,960
b2b-26409-9,9,b2b-26409,mfr_goods,530530701001,58500,27960,115200,840,-121.54443576766793,47.120407059214166,20009.0,336112,334300,98.88313666,pickup-delivery,unloading,for-hire,840
b2b-26409-10,10,b2b-26409,mfr_goods,530330315021,62040,28140,115200,600,-121.36939910435089,47.14804914214533,530770020014.0,622000,339112,24.04039561,pickup-delivery,unloading,for-hire,600
b2b-26409-11,11,b2b-26409,mfr_goods,530610537001,74160,28020,115200,420,-121.312889303686,48.04692058012603,20067.0,492000,339990,131.99537967,pickup-delivery,unloading,for-hire,420
b2b-26409-12,12,b2b-26409,mfr_goods,530610533014,82080,28080,115200,960,-122.37107080960885,48.24821342844997,530730006001.0,334220,33441A,180.52976326,pickup-delivery,unloading,for-hire,960
b2b-26409-13,13,b2b-26409,mfr_goods,530330219061,89340,27000,93600,300,-122.15707586141728,47.737726591075834,530330219061.0,S00600,332420,894.9377460100001,pickup-delivery,loading,for-hire,300
b2b-26409-14,14,b2b-26409,mfr_goods,530530732003,99240,27300,115200,360,-122.23625126082543,46.78419975013134,410510023032.0,S00600,332420,894.9377460100001,pickup-delivery,unloading,for-hire,360
b2b-26409-15,15,b2b-26409,mfr_goods,530539400101,103560,0,0,0,-122.3204984840645,47.21273560712307,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26411-0,0,b2b-26411,mfr_goods,530539400101,27000,0,0,0,-122.3204984840645,47.21273560712307,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26411-1,1,b2b-26411,mfr_goods,530330109001,31860,27000,93600,1140,-122.30805624246297,47.53006076484285,530330109001.0,621100,339113,12.24699399,pickup-delivery,loading,for-hire,1140
b2b-26411-2,2,b2b-26411,mfr_goods,530330228033,34620,27000,93600,360,-122.12371958474344,47.6463306257029,530330228033.0,622000,339113,12.24699399,pickup-delivery,loading,for-hire,360
b2b-26411-3,3,b2b-26411,mfr_goods,530330109001,35700,27000,93600,360,-122.31479774597521,47.534887106609126,530330109001.0,621100,339112,12.24699399,pickup-delivery,loading,for-hire,360
b2b-26411-4,4,b2b-26411,mfr_goods,530330042003,37380,27000,93600,480,-122.2938426634567,47.66371920442994,530330042003.0,621400,339112,23.586803240000002,pickup-delivery,loading,for-hire,480
b2b-26411-5,5,b2b-26411,mfr_goods,530610410001,41820,28140,93600,480,-122.20804055045714,47.96691847917418,530610410001.0,621100,339113,12.24699399,pickup-delivery,unloading,for-hire,480
b2b-26411-6,6,b2b-26411,mfr_goods,530610403002,42600,27360,93600,960,-122.20634339850668,47.99280860899697,530610403002.0,621100,339112,12.24699399,pickup-delivery,unloading,for-hire,960
b2b-26411-7,7,b2b-26411,mfr_goods,530610403002,43560,27480,93600,1020,-122.2011481367686,47.99581063847948,530610403002.0,621400,339112,11.793401620000001,pickup-delivery,unloading,for-hire,1020
b2b-26411-8,8,b2b-26411,mfr_goods,530330327032,50340,27360,93600,480,-121.8180384228352,47.52025958364948,530330327032.0,622000,339113,12.24699399,pickup-delivery,unloading,for-hire,480
b2b-26411-9,9,b2b-26411,mfr_goods,530530725071,56700,27720,93600,1200,-122.59971452494182,47.34530184498682,530530725071.0,623A00,339112,11.793401620000001,pickup-delivery,unloading,for-hire,1200
b2b-26411-10,10,b2b-26411,mfr_goods,530539400101,60240,0,0,0,-122.3204984840645,47.21273560712307,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26418-0,0,b2b-26418,mfr_goods,530330305011,32400,0,0,0,-122.23814188906644,47.30749356440818,530330305011.0,,,0.0,pickup-delivery,loading,,0
b2b-26418-1,1,b2b-26418,mfr_goods,530330226052,36420,32400,93600,600,-122.14424617896135,47.6838583267566,530330226052.0,621100,339113,12.24699399,pickup-delivery,loading,for-hire,600
b2b-26418-2,2,b2b-26418,mfr_goods,530330323132,37320,32400,93600,1200,-122.08096644656554,47.68600561039153,530330323132.0,621400,339112,11.793401620000001,pickup-delivery,loading,for-hire,1200
b2b-26418-3,3,b2b-26418,mfr_goods,530330083001,40200,33000,93600,960,-122.32497669742664,47.6106132625825,530330083001.0,621100,339113,12.24699399,pickup-delivery,unloading,for-hire,960
b2b-26418-4,4,b2b-26418,mfr_goods,530330036004,41820,33600,93600,360,-122.32513662927438,47.67898214739935,530330036004.0,621400,339112,11.793401620000001,pickup-delivery,unloading,for-hire,360
b2b-26418-5,5,b2b-26418,mfr_goods,530330305011,44160,0,0,0,-122.23814188906644,47.30749356440818,530330305011.0,,,0.0,pickup-delivery,loading,,0
b2b-26420-0,0,b2b-26420,mfr_goods,530330305011,32400,0,0,0,-122.23814188906644,47.30749356440818,530330305011.0,,,0.0,pickup-delivery,loading,,0
b2b-26420-1,1,b2b-26420,mfr_goods,530330323132,36360,32400,93600,1080,-122.08096644656554,47.68600561039153,530330323132.0,621100,339112,24.04039561,pickup-delivery,loading,for-hire,1080
b2b-26420-2,2,b2b-26420,mfr_goods,530610504021,43380,33240,93600,840,-122.32872556167726,47.80617362396493,530610504021.0,621100,339112,12.24699399,pickup-delivery,unloading,for-hire,840
b2b-26420-3,3,b2b-26420,mfr_goods,530330019001,45300,33480,93600,540,-122.32486884148022,47.70168928330239,530330019001.0,621100,339112,11.793401620000001,pickup-delivery,unloading,for-hire,540
b2b-26420-4,4,b2b-26420,mfr_goods,530330305011,48900,0,0,0,-122.23814188906644,47.30749356440818,530330305011.0,,,0.0,pickup-delivery,loading,,0
b2b-26428-0,0,b2b-26428,mfr_goods,530330263002,25200,0,0,0,-122.29034760404986,47.50675431311565,530330263002.0,,,0.0,pickup-delivery,loading,,0
b2b-26428-1,1,b2b-26428,mfr_goods,530330323133,28320,25200,93600,360,-122.0947753366989,47.67309761799182,530330323133.0,622000,339112,12.24699399,pickup-delivery,loading,for-hire,360
b2b-26428-2,2,b2b-26428,mfr_goods,530610522082,30900,25560,93600,600,-121.99563595466105,47.84972430419544,530610522082.0,622000,339112,12.24699399,pickup-delivery,unloading,for-hire,600
b2b-26428-3,3,b2b-26428,mfr_goods,530330323191,32460,25200,93600,360,-122.1477826082542,47.7714995036327,530330323191.0,230301,332320,896.29852312,pickup-delivery,loading,for-hire,360
b2b-26428-4,4,b2b-26428,mfr_goods,530330292061,34740,25560,93600,840,-122.24332723974558,47.41821962334629,530330292061.0,230301,332320,896.29852312,pickup-delivery,unloading,for-hire,840
b2b-26428-5,5,b2b-26428,mfr_goods,530330263002,36660,0,0,0,-122.29034760404986,47.50675431311565,530330263002.0,,,0.0,pickup-delivery,loading,,0
b2b-26459-0,0,b2b-26459,mfr_goods,530330292061,25800,0,0,0,-122.2214180174674,47.40618539074897,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-26459-1,1,b2b-26459,mfr_goods,530330109002,27600,25800,93600,960,-122.31905182355702,47.549078342413445,530330109002.0,541800,339940,131.5417873,pickup-delivery,loading,for-hire,960
b2b-26459-2,2,b2b-26459,mfr_goods,530330316034,30420,25800,93600,1020,-121.9745412148966,47.358372114878726,530330316034.0,621100,339112,11.793401620000001,pickup-delivery,loading,for-hire,1020
b2b-26459-3,3,b2b-26459,mfr_goods,530330295021,32640,25800,93600,480,-122.17350852229566,47.37950694172241,530330295021.0,621400,325414,24.49398798,pickup-delivery,loading,for-hire,480
b2b-26459-4,4,b2b-26459,mfr_goods,530330228033,33480,25800,93600,780,-122.12197959473617,47.6460997514412,530330228033.0,4A0000,339910,263.53716697,pickup-delivery,loading,for-hire,780
b2b-26459-5,5,b2b-26459,mfr_goods,530330263001,34620,25800,93600,1020,-122.30018973535532,47.523656633821545,530330263001.0,561700,339990,131.99537967,pickup-delivery,loading,for-hire,1020
b2b-26459-6,6,b2b-26459,mfr_goods,530330080021,36660,25800,93600,1020,-122.34149847986428,47.611571361607695,530330080021.0,52A000,339990,131.99537967,pickup-delivery,loading,for-hire,1020
b2b-26459-7,7,b2b-26459,mfr_goods,530610533024,44760,26820,115200,360,-122.33627610658917,48.27544493019165,530579518002.0,52A000,339990,131.99537967,pickup-delivery,unloading,for-hire,360
b2b-26459-8,8,b2b-26459,mfr_goods,530610533023,45300,26820,115200,1020,-122.3247973536394,48.28842303954262,530579524011.0,621100,339112,11.793401620000001,pickup-delivery,unloading,for-hire,1020
b2b-26459-9,9,b2b-26459,mfr_goods,530330237001,53220,25800,93600,960,-122.16316561112532,47.626189212477165,530330237001.0,722110,339910,131.5417873,pickup-delivery,loading,for-hire,960
b2b-26459-10,10,b2b-26459,mfr_goods,530330228033,54360,25800,93600,780,-122.12197959473617,47.6460997514412,530330228033.0,339910,339910,131.99537967,pickup-delivery,loading,for-hire,780
b2b-26459-11,11,b2b-26459,mfr_goods,530330328003,60420,26580,115200,540,-121.10639363815314,47.709093633348175,530250109021.0,4A0000,339910,131.5417873,pickup-delivery,unloading,for-hire,540
b2b-26459-12,12,b2b-26459,mfr_goods,530610537001,66360,26820,115200,780,-121.312889303686,48.04692058012603,20067.0,561700,339990,659.06971361,pickup-delivery,unloading,for-hire,780
b2b-26459-13,13,b2b-26459,mfr_goods,530330323134,78000,25800,93600,420,-122.09444780032828,47.663311816274046,530330323134.0,S00500,334511,48.98797596,pickup-delivery,loading,for-hire,420
b2b-26459-14,14,b2b-26459,mfr_goods,530330297004,80460,25800,93600,1020,-122.22970913673566,47.363449614753996,530330297004.0,33441A,33441A,48.98797596,pickup-delivery,loading,for-hire,1020
b2b-26459-15,15,b2b-26459,mfr_goods,530530732003,87060,26280,115200,1200,-122.23625126082543,46.78419975013134,410510022031.0,621400,325414,24.49398798,pickup-delivery,unloading,for-hire,1200
b2b-26459-16,16,b2b-26459,mfr_goods,530530701001,92880,26220,115200,1200,-121.54443576766793,47.120407059214166,20071.0,S00500,334511,48.98797596,pickup-delivery,unloading,for-hire,1200
b2b-26459-17,17,b2b-26459,mfr_goods,530330315021,95220,26820,115200,420,-121.36939910435089,47.14804914214533,530050102011.0,33441A,33441A,48.98797596,pickup-delivery,unloading,for-hire,420
b2b-26459-18,18,b2b-26459,mfr_goods,530330292061,100440,0,0,0,-122.2214180174674,47.40618539074897,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-26461-0,0,b2b-26461,mfr_goods,530330305011,22200,0,0,0,-122.22947388674534,47.33405297027504,530330305011.0,,,0.0,pickup-delivery,loading,,0
b2b-26461-1,1,b2b-26461,mfr_goods,530330297004,24000,22200,93600,1140,-122.22970913673566,47.363449614753996,530330297004.0,331490,33441A,48.98797596,pickup-delivery,loading,for-hire,1140
b2b-26461-2,2,b2b-26461,mfr_goods,530330295021,26520,22200,93600,360,-122.17350852229566,47.37950694172241,530330295021.0,325412,325414,24.49398798,pickup-delivery,loading,for-hire,360
b2b-26461-3,3,b2b-26461,mfr_goods,530330308011,27840,22200,93600,840,-122.24134664480749,47.27909492534204,530330308011.0,441000,336320,49.44156833,pickup-delivery,loading,for-hire,840
b2b-26461-4,4,b2b-26461,mfr_goods,530330292061,29340,22200,93600,1200,-122.22628232631622,47.430527639595866,530330292061.0,622000,339113,12.24699399,pickup-delivery,loading,for-hire,1200
b2b-26461-5,5,b2b-26461,mfr_goods,530330116005,32100,22200,93600,600,-122.3894953002748,47.52108278844402,530330116005.0,621100,325411,364.23467311,pickup-delivery,loading,for-hire,600
b2b-26461-6,6,b2b-26461,mfr_goods,530330227012,47100,22200,93600,1200,-122.20553790096878,47.66001608882051,530330227012.0,445000,3219A0,131.5417873,pickup-delivery,loading,for-hire,1200
b2b-26461-7,7,b2b-26461,mfr_goods,530610533021,54900,22860,115200,900,-122.23611815633497,48.26558464836242,530579515002.0,621100,325411,24.49398798,pickup-delivery,unloading,for-hire,900
b2b-26461-8,8,b2b-26461,mfr_goods,530610533014,56460,23400,115200,840,-122.37107080960885,48.24821342844997,530730104012.0,445000,3219A0,352.44127149,pickup-delivery,unloading,for-hire,840
b2b-26461-9,9,b2b-26461,mfr_goods,530530726032,76380,22920,115200,300,-122.77438432253852,47.18832179399421,530670122121.0,621100,325411,24.04039561,pickup-delivery,unloading,for-hire,300
b2b-26461-10,10,b2b-26461,mfr_goods,530530732003,81960,22560,115200,660,-122.23625126082543,46.78419975013134,410710303013.0,325412,325414,36.74098197,pickup-delivery,unloading,for-hire,660
b2b-26461-11,11,b2b-26461,mfr_goods,530330315021,89520,23340,115200,900,-121.36939910435089,47.14804914214533,530050105001.0,331490,33441A,193.23034962,pickup-delivery,unloading,for-hire,900
b2b-26461-12,12,b2b-26461,mfr_goods,530330305011,100860,0,0,0,-122.22947388674534,47.33405297027504,530330305011.0,,,0.0,pickup-delivery,loading,,0
b2b-26481-0,0,b2b-26481,mfr_goods,530539400101,25800,0,0,0,-122.3204984840645,47.21273560712307,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26481-1,1,b2b-26481,mfr_goods,530330292061,28860,25800,93600,1140,-122.24923092199926,47.40598251813145,530330292061.0,230301,336320,49.44156833,pickup-delivery,loading,for-hire,1140
b2b-26481-2,2,b2b-26481,mfr_goods,530330109001,31440,25800,93600,960,-122.30682800813176,47.5306800938832,530330109001.0,230301,332996,890.8554146800001,pickup-delivery,loading,for-hire,960
b2b-26481-3,3,b2b-26481,mfr_goods,530330263001,32940,25800,93600,660,-122.29648038674344,47.515162709855694,530330263001.0,811100,336310,210.46685968,pickup-delivery,loading,for-hire,660
b2b-26481-4,4,b2b-26481,mfr_goods,530330109001,33780,25800,93600,840,-122.30682800813176,47.5306800938832,530330109001.0,230301,332996,889.49463757,pickup-delivery,loading,for-hire,840
b2b-26481-5,5,b2b-26481,mfr_goods,530330009001,36480,26760,93600,1140,-122.28679741044934,47.71479972620307,530330009001.0,230301,332996,890.8554146800001,pickup-delivery,unloading,for-hire,1140
b2b-26481-6,6,b2b-26481,mfr_goods,530330218021,38280,25800,93600,360,-122.18464568147496,47.773886832622914,530330218021.0,230301,33721A,716.6759446,pickup-delivery,loading,for-hire,360
b2b-26481-7,7,b2b-26481,mfr_goods,530610524013,39720,26940,93600,840,-122.09846199196893,47.92940527125188,530610524013.0,230301,336320,49.44156833,pickup-delivery,unloading,for-hire,840
b2b-26481-8,8,b2b-26481,mfr_goods,530610522041,41460,26460,93600,600,-121.9969115786413,47.86860125750456,530610522041.0,811100,336310,210.46685968,pickup-delivery,unloading,for-hire,600
b2b-26481-9,9,b2b-26481,mfr_goods,530610518022,42060,26640,93600,960,-122.25933306230225,47.84981869349694,530610518022.0,230301,332996,889.49463757,pickup-delivery,unloading,for-hire,960
b2b-26481-10,10,b2b-26481,mfr_goods,530330319083,47220,26160,93600,420,-122.1546620321908,47.44663485009557,530330319083.0,230301,33721A,716.6759446,pickup-delivery,unloading,for-hire,420
b2b-26481-11,11,b2b-26481,mfr_goods,530539400101,50100,0,0,0,-122.3204984840645,47.21273560712307,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26491-0,0,b2b-26491,mfr_goods,530539400101,22800,0,0,0,-122.3105738626196,47.205423488666284,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26491-1,1,b2b-26491,mfr_goods,530330288013,25500,22800,93600,600,-122.30196267721526,47.41696607982317,530330288013.0,812900,339990,263.0835746,pickup-delivery,loading,for-hire,600
b2b-26491-2,2,b2b-26491,mfr_goods,530330043012,29280,23340,93600,660,-122.29793857598678,47.67610217442633,530330043012.0,813A00,339990,131.5417873,pickup-delivery,unloading,for-hire,660
b2b-26491-3,3,b2b-26491,mfr_goods,530330082001,30600,23400,93600,300,-122.33277979703396,47.613019972147896,530330082001.0,812900,339990,131.5417873,pickup-delivery,unloading,for-hire,300
b2b-26491-4,4,b2b-26491,mfr_goods,530539400101,35040,0,0,0,-122.3105738626196,47.205423488666284,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26493-0,0,b2b-26493,mfr_goods,530330284024,31200,0,0,0,-122.29258998292704,47.458908818853615,530330284024.0,,,0.0,pickup-delivery,loading,,0
b2b-26493-1,1,b2b-26493,mfr_goods,530330316034,33960,31200,93600,1140,-121.9745412148966,47.358372114878726,530330316034.0,541940,339112,11.793401620000001,pickup-delivery,loading,for-hire,1140
b2b-26493-2,2,b2b-26493,mfr_goods,530330292061,36780,31200,93600,1200,-122.24620172773638,47.39776507244499,530330292061.0,517210,339990,131.99537967,pickup-delivery,loading,for-hire,1200
b2b-26493-3,3,b2b-26493,mfr_goods,530330019002,39840,32340,93600,1140,-122.31704504274116,47.69600379597237,530330019002.0,541940,339112,11.793401620000001,pickup-delivery,unloading,for-hire,1140
b2b-26493-4,4,b2b-26493,mfr_goods,530610418053,43380,32400,93600,1080,-122.22846416383871,47.91997132412919,530610418053.0,517210,339990,131.99537967,pickup-delivery,unloading,for-hire,1080
b2b-26493-5,5,b2b-26493,mfr_goods,530330284024,49380,0,0,0,-122.29258998292704,47.458908818853615,530330284024.0,,,0.0,pickup-delivery,loading,,0
b2b-26531-0,0,b2b-26531,mfr_goods,530539400101,32400,0,0,0,-122.33617810098148,47.22195699658172,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26531-1,1,b2b-26531,mfr_goods,530330288013,35700,32400,93600,1200,-122.30196267721526,47.41696607982317,530330288013.0,4A0000,339990,263.99075934,pickup-delivery,loading,for-hire,1200
b2b-26531-2,2,b2b-26531,mfr_goods,530330094005,38940,33600,93600,480,-122.31548950699715,47.59333241289881,530330094005.0,4A0000,339990,131.99537967,pickup-delivery,unloading,for-hire,480
b2b-26531-3,3,b2b-26531,mfr_goods,530330225003,40620,32880,93600,480,-122.19516107987528,47.67177715139661,530330225003.0,541300,339990,131.99537967,pickup-delivery,unloading,for-hire,480
b2b-26531-4,4,b2b-26531,mfr_goods,530539400101,45960,0,0,0,-122.33617810098148,47.22195699658172,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26539-0,0,b2b-26539,mfr_goods,530539400101,24000,0,0,0,-122.32079059436411,47.21182738890371,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26539-1,1,b2b-26539,mfr_goods,530330245001,28380,24000,93600,660,-122.20260958392215,47.57769832477883,530330245001.0,541940,325412,48.98797596,pickup-delivery,loading,for-hire,660
b2b-26539-2,2,b2b-26539,mfr_goods,530330058014,31920,25200,93600,600,-122.38672707339605,47.65882496373836,530330058014.0,541940,325412,24.49398798,pickup-delivery,unloading,for-hire,600
b2b-26539-3,3,b2b-26539,mfr_goods,530330019002,33120,24660,93600,960,-122.31794303930215,47.68963135711149,530330019002.0,541940,325412,24.49398798,pickup-delivery,unloading,for-hire,960
b2b-26539-4,4,b2b-26539,mfr_goods,530539400101,39120,0,0,0,-122.32079059436411,47.21182738890371,530539400101.0,,,0.0,pickup-delivery,loading,,0
b2b-26570-0,0,b2b-26570,mfr_goods,530330288013,24600,0,0,0,-122.29978682083382,47.41404252517009,530330288013.0,,,0.0,pickup-delivery,loading,,0
b2b-26570-1,1,b2b-26570,mfr_goods,530330297004,25620,24600,93600,960,-122.22970913673566,47.363449614753996,530330297004.0,33441A,33441A,48.98797596,pickup-delivery,loading,for-hire,960
b2b-26570-2,2,b2b-26570,mfr_goods,530330227012,29580,24600,93600,1020,-122.20553790096878,47.66001608882051,530330227012.0,423600,3219A0,131.5417873,pickup-delivery,loading,for-hire,1020
b2b-26570-3,3,b2b-26570,mfr_goods,530610537001,38940,25620,115200,300,-121.312889303686,48.04692058012603,530630138001.0,423600,3219A0,131.5417873,pickup-delivery,unloading,for-hire,300
