level_0,payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,distance,weightInKg,deliveryType,fleetType
247094,33-b2b52285,1,b2b-44312,mfr_goods,loading,2288,49320,29340,79200,600,-122.12566821581883,47.75365761463311,2288.0,S00500,336411,94.53807676689308,76.65711053,pickup-delivery,for-hire
247095,33-b2b52554,2,b2b-44312,mfr_goods,loading,2288,49920,29160,79200,660,-122.12566821581883,47.75365761463311,2288.0,S00500,336411,0.2485484,76.65711053,pickup-delivery,for-hire
247096,33-b2b52521,3,b2b-44312,mfr_goods,loading,2288,50580,22680,79200,420,-122.12566821581883,47.75365761463311,2288.0,S00500,336411,0.2485484,76.65711053,pickup-delivery,for-hire
247097,33-b2b52463,4,b2b-44312,mfr_goods,loading,2288,51000,25200,79200,900,-122.12566821581883,47.75365761463311,2288.0,S00500,336411,0.2485484,76.65711053,pickup-delivery,for-hire
247098,33-b2b52285,5,b2b-44312,mfr_goods,unloading,2426,55560,29940,86400,900,-122.6531370582032,47.65511430901783,2426.0,S00500,336411,36.06436557551899,76.65711053,pickup-delivery,for-hire
247099,33-b2b52463,6,b2b-44312,mfr_goods,unloading,2426,56460,26100,86400,660,-122.6262158349912,47.66729262209427,2426.0,S00500,336411,0.2485484,76.65711053,pickup-delivery,for-hire
247100,33-b2b52521,7,b2b-44312,mfr_goods,unloading,2426,57120,23100,86400,900,-122.62212121042818,47.66001952262483,2426.0,S00500,336411,0.2485484,76.65711053,pickup-delivery,for-hire
247101,33-b2b52554,8,b2b-44312,mfr_goods,unloading,2426,58020,29820,86400,840,-122.63959914319538,47.66641022496924,2426.0,S00500,336411,0.2485484,76.65711053,pickup-delivery,for-hire
247102,33-db2b32798-,9,b2b-44312,mfr_goods,loading,3248,67980,0,0,0,-122.22687900228613,46.7689413928168,5725.0,,,88.82362372767143,0.0,pickup-delivery,
247551,33-db2b32869,0,b2b-44383,mfr_goods,loading,2912,25200,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,0.0,pickup-delivery,
247552,33-b2b61703,1,b2b-44383,mfr_goods,loading,2912,25800,12600,68400,840,-121.57154802106145,47.06787442561271,20095.0,621600,334516,0.2485484,211.37404442000002,pickup-delivery,for-hire
247553,33-b2b58643,2,b2b-44383,mfr_goods,loading,2912,26640,10800,68400,480,-121.57154802106145,47.06787442561271,20095.0,541512,335920,0.2485484,49.44156833,pickup-delivery,for-hire
247554,33-b2b58643,3,b2b-44383,mfr_goods,unloading,1064,34740,11280,86400,420,-122.2844231693398,47.67756287590778,1064.0,541512,335920,74.19213816452366,49.44156833,pickup-delivery,for-hire
247555,33-b2b61703,4,b2b-44383,mfr_goods,unloading,2297,36360,13440,86400,480,-122.11411639696158,47.69466004355421,2297.0,621600,334516,12.168177930857164,211.37404442000002,pickup-delivery,for-hire
247556,33-db2b32869-,5,b2b-44383,mfr_goods,loading,2912,44040,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,70.30003289892194,0.0,pickup-delivery,
247565,33-db2b32872,0,b2b-44386,mfr_goods,loading,2912,43200,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,0.0,0.0,pickup-delivery,
247566,33-b2b78579,1,b2b-44386,mfr_goods,loading,2912,44700,10800,68400,1140,-121.57154802106145,47.06787442561271,20095.0,335228,325211,0.2485484,2575.95106923,pickup-delivery,for-hire
247567,33-b2b78579,2,b2b-44386,mfr_goods,unloading,2184,49020,11940,86400,540,-122.02863317312152,47.40620220744957,2184.0,335228,325211,40.05725361376838,2575.95106923,pickup-delivery,for-hire
247568,33-db2b32872-,3,b2b-44386,mfr_goods,loading,2912,53640,0,0,0,-121.57154802106145,47.06787442561271,20095.0,,,40.05725361376838,0.0,pickup-delivery,
247763,33-db2b32917,0,b2b-44431,mfr_goods,loading,1365,31200,0,0,0,-122.31995099008032,47.52798400379269,1365.0,,,0.0,0.0,pickup-delivery,
247764,33-b2b46965,1,b2b-44431,mfr_goods,loading,975,33600,30540,79200,540,-122.332605915782,47.70747086634352,975.0,230301,335930,17.84118400164176,48.98797596,pickup-delivery,for-hire
247765,33-b2b47357,2,b2b-44431,mfr_goods,loading,975,34140,26340,79200,1140,-122.332605915782,47.70747086634352,975.0,336411,335930,0.2485484,48.98797596,pickup-delivery,for-hire
247766,33-b2b47162,3,b2b-44431,mfr_goods,loading,975,35280,28800,79200,1200,-122.332605915782,47.70747086634352,975.0,336411,335930,0.2485484,48.98797596,pickup-delivery,for-hire
247767,33-b2b47162,4,b2b-44431,mfr_goods,unloading,3498,38580,30000,86400,480,-122.2453986936599,47.90109533447424,3498.0,336411,335930,20.725243908605496,48.98797596,pickup-delivery,for-hire
247768,33-b2b47357,5,b2b-44431,mfr_goods,unloading,3498,39060,27480,86400,960,-122.24457564544984,47.8990958374628,3498.0,336411,335930,0.2485484,48.98797596,pickup-delivery,for-hire
247769,33-b2b46965,6,b2b-44431,mfr_goods,unloading,3545,40320,31080,86400,960,-122.30905796617628,47.88781635214278,3545.0,230301,335930,4.366986502743574,48.98797596,pickup-delivery,for-hire
247770,33-b2b47225,7,b2b-44431,mfr_goods,loading,975,43200,28680,79200,300,-122.332605915782,47.70747086634352,975.0,230301,335930,18.89916625707881,48.98797596,pickup-delivery,for-hire
247771,33-b2b46760,8,b2b-44431,mfr_goods,loading,1344,44520,19200,79200,960,-122.37533333620624,47.53994083397996,1344.0,334210,334220,17.175011152253997,48.98797596,pickup-delivery,for-hire
247772,33-b2b46760,9,b2b-44431,mfr_goods,unloading,1609,47280,20160,86400,780,-122.1215976880506,47.58698617086153,1609.0,334210,334220,17.6157850652001,48.98797596,pickup-delivery,for-hire
247773,33-b2b47225,10,b2b-44431,mfr_goods,unloading,1267,48780,28980,86400,360,-122.33571554584807,47.59339666408229,1267.0,230301,335930,14.411892680589943,48.98797596,pickup-delivery,for-hire
247774,33-db2b32917-,11,b2b-44431,mfr_goods,loading,1365,50340,0,0,0,-122.31995099008032,47.52798400379269,1365.0,,,5.708285726915614,0.0,pickup-delivery,
247775,33-db2b32918,0,b2b-44432,mfr_goods,loading,1365,34800,0,0,0,-122.31995099008032,47.52798400379269,1365.0,,,0.0,0.0,pickup-delivery,
247776,33-b2b46806,1,b2b-44432,mfr_goods,loading,1672,37920,20460,79200,660,-122.1847689887681,47.526400509745066,1672.0,311420,323110,10.2028107272207,131.08819493000001,pickup-delivery,for-hire
247777,33-b2b46512,2,b2b-44432,mfr_goods,loading,1344,39960,20940,79200,360,-122.37533333620624,47.53994083397996,1344.0,S00500,334220,13.435231277794063,49.44156833,pickup-delivery,for-hire
247778,33-b2b47048,3,b2b-44432,mfr_goods,loading,975,42060,31200,79200,300,-122.332605915782,47.70747086634352,975.0,336390,335930,17.175011152253997,49.44156833,pickup-delivery,for-hire
247779,33-b2b46864,4,b2b-44432,mfr_goods,loading,975,42360,31440,79200,960,-122.332605915782,47.70747086634352,975.0,336390,335930,0.2485484,49.44156833,pickup-delivery,for-hire
247780,33-b2b46864,5,b2b-44432,mfr_goods,unloading,3854,49200,32400,100800,1020,-122.37796669465752,48.27166772354568,3344.0,336390,335930,57.38014783080422,49.44156833,pickup-delivery,for-hire
247781,33-b2b47048,6,b2b-44432,mfr_goods,unloading,3854,50220,31500,100800,1200,-122.37796669465752,48.27166772354568,3344.0,336390,335930,0.2485484,49.44156833,pickup-delivery,for-hire
247782,33-b2b46512,7,b2b-44432,mfr_goods,unloading,3895,58920,21300,100800,720,-121.41045972046028,48.1863463367089,4142.0,S00500,334220,73.28516364466952,49.44156833,pickup-delivery,for-hire
247783,33-b2b46806,8,b2b-44432,mfr_goods,unloading,2912,71760,21120,100800,360,-121.57154802106145,47.06787442561271,20095.0,311420,323110,117.90692615743048,131.08819493000001,pickup-delivery,for-hire
247784,33-db2b32918-,9,b2b-44432,mfr_goods,loading,1365,78660,0,0,0,-122.31995099008032,47.52798400379269,1365.0,,,63.72030049314784,0.0,pickup-delivery,
248079,33-db2b32961,0,b2b-44475,fuel_fert,loading,1864,30000,0,0,0,-122.32236142185158,47.41619672516099,1864.0,,,0.0,0.0,pickup-delivery,
248080,33-b2b85000,1,b2b-44475,fuel_fert,loading,1856,31980,18780,79200,660,-122.32800979415887,47.43897615550346,1856.0,Port,423900,1.1674645561094985,21232.205247330003,pickup-delivery,for-hire
248081,33-b2b85000,2,b2b-44475,fuel_fert,unloading,3248,39000,19440,100800,5220,-122.22687900228613,46.7689413928168,5608.0,Port,423900,61.87668664589639,21232.205247330003,pickup-delivery,for-hire
248082,33-b2b86020,3,b2b-44475,fuel_fert,loading,1267,49860,36600,79200,1560,-122.3309011437776,47.58639896398663,1267.0,Crossing,424700,77.60722789826893,10277.042327090001,pickup-delivery,for-hire
248083,33-b2b86020,4,b2b-44475,fuel_fert,unloading,3860,58740,38160,100800,360,-122.18201315878572,48.25233607153138,4536.0,Crossing,424700,71.1827037719981,10277.042327090001,pickup-delivery,for-hire
248084,33-b2b63706,5,b2b-44475,fuel_fert,loading,1367,67020,28800,79200,4560,-122.3439040039358,47.52246829173292,1367.0,325110,325110,77.32911417551571,19395.15614883,pickup-delivery,for-hire
248085,33-b2b63706,6,b2b-44475,fuel_fert,unloading,3249,78960,33360,100800,4620,-122.20981561308568,46.79960290846447,20012.0,325110,325110,72.03783702439503,19395.15614883,pickup-delivery,for-hire
248086,33-db2b32961-,7,b2b-44475,fuel_fert,loading,1864,89880,0,0,0,-122.32236142185158,47.41619672516099,1864.0,,,61.34291035312155,0.0,pickup-delivery,
248159,33-db2b32972,0,b2b-44486,mfr_goods,loading,2315,43200,0,0,0,-122.02874289407929,47.67456152343232,2315.0,,,0.0,0.0,pickup-delivery,
248160,33-b2b87842,1,b2b-44486,mfr_goods,loading,1499,45360,19320,79200,3480,-122.15406203007188,47.73944045020185,1499.0,Port,423900,11.05244552842576,16253.121801840001,pickup-delivery,for-hire
248161,33-b2b58094,2,b2b-44486,mfr_goods,loading,2316,50100,30600,79200,360,-122.02433907675488,47.6834709225141,2316.0,531000,337110,11.277403446177038,719.85109119,pickup-delivery,for-hire
248162,33-b2b87842,3,b2b-44486,mfr_goods,unloading,2756,54060,22800,86400,4800,-122.39444884764912,47.26217575485862,2756.0,Port,423900,51.07917401217928,16253.121801840001,pickup-delivery,for-hire
248163,33-b2b58094,4,b2b-44486,mfr_goods,unloading,1800,61380,30960,86400,600,-122.2987528512374,47.49636146032139,1800.0,531000,337110,24.76381172945263,719.85109119,pickup-delivery,for-hire
248164,33-db2b32972-,5,b2b-44486,mfr_goods,loading,2315,64620,0,0,0,-122.02874289407929,47.67456152343232,2315.0,,,26.09729777831021,0.0,pickup-delivery,
248197,33-db2b32977,0,b2b-44491,mfr_goods,loading,2315,36000,0,0,0,-122.02874289407929,47.67456152343232,2315.0,,,0.0,0.0,pickup-delivery,
248198,33-b2b87749,1,b2b-44491,mfr_goods,loading,1584,37800,20820,79200,4980,-122.0975870088652,47.63807929077465,1584.0,Port,424900,5.958984652764675,21242.184279470002,pickup-delivery,for-hire
248199,33-b2b87749,2,b2b-44491,mfr_goods,unloading,3854,49680,25800,100800,4500,-122.37796669465752,48.27166772354568,4547.0,Port,424900,67.60321381351264,21242.184279470002,pickup-delivery,for-hire
248200,33-b2b82188,3,b2b-44491,mfr_goods,loading,1095,60420,28860,79200,5400,-122.37593450675386,47.67143979925547,1095.0,Port,423600,61.145615287989386,16321.16065734,pickup-delivery,for-hire
248201,33-b2b82188,4,b2b-44491,mfr_goods,unloading,3854,72060,34260,100800,4740,-122.37796669465752,48.27166772354568,4547.0,Port,423600,61.145615287989386,16321.16065734,pickup-delivery,for-hire
248202,33-db2b32977-,5,b2b-44491,mfr_goods,loading,2315,83400,0,0,0,-122.02874289407929,47.67456152343232,2315.0,,,64.69852873892125,0.0,pickup-delivery,
248387,33-db2b33000,0,b2b-44514,fuel_fert,loading,1626,42000,0,0,0,-122.152969337158,47.592757840029165,1626.0,,,0.0,0.0,pickup-delivery,
248388,33-b2b87132,1,b2b-44514,fuel_fert,loading,2270,43140,34320,79200,5400,-122.06153823276308,47.64540296781707,2270.0,Port,425000,8.344488992108758,21233.11243207,pickup-delivery,for-hire
248389,33-b2b87132,2,b2b-44514,fuel_fert,unloading,2756,53280,39720,86400,1560,-122.39444884764912,47.26217575485862,2756.0,Port,425000,46.129499581085255,21233.11243207,pickup-delivery,for-hire
248390,33-b2b87389,3,b2b-44514,fuel_fert,loading,1647,58920,30360,79200,5400,-122.21234469270436,47.62678139620014,1647.0,Port,423900,40.22436958498663,19366.12623715,pickup-delivery,for-hire
248391,33-b2b87389,4,b2b-44514,fuel_fert,unloading,2756,68400,35760,86400,1680,-122.39444884764912,47.26217575485862,2756.0,Port,423900,40.22436958498663,19366.12623715,pickup-delivery,for-hire
248392,33-db2b33000-,5,b2b-44514,fuel_fert,loading,1626,73980,0,0,0,-122.152969337158,47.592757840029165,1626.0,,,38.12833966213171,0.0,pickup-delivery,
248525,33-db2b33019,0,b2b-44533,fuel_fert,loading,1626,29040,0,0,0,-122.152969337158,47.592757840029165,1626.0,,,0.0,0.0,pickup-delivery,
248526,33-b2b64602,1,b2b-44533,fuel_fert,loading,1300,32880,32880,79200,5400,-122.3560001796191,47.575233165176655,1300.0,322220,325190.0,14.295666548034092,19394.70255646,pickup-delivery,for-hire
248527,33-b2b64602,2,b2b-44533,fuel_fert,unloading,3248,46080,38280,100800,3600,-122.22687900228613,46.7689413928168,5871.0,322220,325190.0,76.40799386139693,19394.70255646,pickup-delivery,for-hire
248528,33-b2b64043,3,b2b-44533,fuel_fert,loading,1367,57000,27780,79200,540,-122.3439040039358,47.52246829173292,1367.0,325190,325110,71.47862443450705,19394.70255646,pickup-delivery,for-hire
248529,33-b2b64043,4,b2b-44533,fuel_fert,unloading,2912,64080,28320,100800,4500,-121.57154802106145,47.06787442561271,20009.0,325190,325110,63.94565087726063,19394.70255646,pickup-delivery,for-hire
248530,33-b2b63928,5,b2b-44533,fuel_fert,loading,1367,75120,18480,79200,2520,-122.3439040039358,47.52246829173292,1367.0,325190,325110,63.94565087726063,19394.70255646,pickup-delivery,for-hire
248531,33-b2b63928,6,b2b-44533,fuel_fert,unloading,2912,84180,21000,100800,12780,-121.57154802106145,47.06787442561271,20009.0,325190,325110,63.94565087726063,19394.70255646,pickup-delivery,for-hire
248532,33-db2b33019-,7,b2b-44533,fuel_fert,loading,1626,103320,0,0,0,-122.152969337158,47.592757840029165,1626.0,,,61.94193934118387,0.0,pickup-delivery,
248533,33-db2b33020,0,b2b-44534,mfr_goods,loading,1626,33240,0,0,0,-122.152969337158,47.592757840029165,1626.0,,,0.0,0.0,pickup-delivery,
248534,33-b2b57881,1,b2b-44534,mfr_goods,loading,1537,38400,38400,79200,960,-122.25795855017172,47.7052754678448,1537.0,511130,511130,13.11646624144456,130.63460256000002,pickup-delivery,for-hire
248535,33-b2b47570,2,b2b-44534,mfr_goods,loading,1491,39960,27420,79200,480,-122.15300701399856,47.71632082238881,1491.0,561700,336320,6.0017730937812575,49.44156833,pickup-delivery,for-hire
248536,33-b2b47570,3,b2b-44534,mfr_goods,unloading,2289,40620,27900,86400,480,-122.11078845210224,47.73020489274511,2289.0,561700,336320,2.6902659239338007,49.44156833,pickup-delivery,for-hire
248537,33-b2b57881,4,b2b-44534,mfr_goods,unloading,2231,43200,39360,86400,660,-121.96964742905352,47.53732784056871,2231.0,511130,511130,20.925766917046857,130.63460256000002,pickup-delivery,for-hire
248538,33-db2b33020-,5,b2b-44534,mfr_goods,loading,1626,45420,0,0,0,-122.152969337158,47.592757840029165,1626.0,,,15.294042102716068,0.0,pickup-delivery,
248651,33-db2b33035,0,b2b-44549,interm_food,loading,2063,42000,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,0.0,0.0,pickup-delivery,
248652,33-b2b81874,1,b2b-44549,interm_food,loading,1220,46020,34200,79200,1080,-122.29233849146352,47.61830157217503,1220.0,Port,311920,36.23008399723619,842.32103109,pickup-delivery,for-hire
248653,33-b2b81874,2,b2b-44549,interm_food,unloading,3248,55380,35280,100800,480,-122.22687900228613,46.7689413928168,5608.0,Port,311920,80.67842371187919,842.32103109,pickup-delivery,for-hire
248654,33-b2b81873,3,b2b-44549,interm_food,loading,1220,64140,31740,79200,1440,-122.29233849146352,47.61830157217503,1220.0,Port,311920,80.67842371187919,27215.5422,pickup-delivery,for-hire
248655,33-b2b81873,4,b2b-44549,interm_food,unloading,3248,73860,33180,100800,21360,-122.22687900228613,46.7689413928168,5608.0,Port,311920,80.67842371187919,27215.5422,pickup-delivery,for-hire
248656,33-db2b33035-,5,b2b-44549,interm_food,loading,2063,99780,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,44.45337013444284,0.0,pickup-delivery,
248669,33-db2b33038,0,b2b-44552,fuel_fert,loading,2063,42000,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,0.0,0.0,pickup-delivery,
248670,33-b2b63948,1,b2b-44552,fuel_fert,loading,1367,45060,22200,79200,1860,-122.3439040039358,47.52246829173292,1367.0,325620,325110,27.24384611568308,19395.6097412,pickup-delivery,for-hire
248671,33-b2b63948,2,b2b-44552,fuel_fert,unloading,2912,53460,24060,100800,1380,-121.57154802106145,47.06787442561271,20009.0,325620,325110,63.94565087726063,19395.6097412,pickup-delivery,for-hire
248672,33-b2b63726,3,b2b-44552,fuel_fert,loading,1367,61380,26940,79200,1980,-122.3439040039358,47.52246829173292,1367.0,325110,325110,63.94565087726063,19395.15614883,pickup-delivery,for-hire
248673,33-b2b63726,4,b2b-44552,fuel_fert,unloading,3249,70740,28920,100800,1560,-122.20981561308568,46.79960290846447,20012.0,325110,325110,72.03783702439503,19395.15614883,pickup-delivery,for-hire
248674,33-db2b33038-,5,b2b-44552,fuel_fert,loading,2063,76920,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,44.93527536984097,0.0,pickup-delivery,
248697,33-db2b33043,0,b2b-44557,mfr_goods,loading,2063,37800,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,0.0,0.0,pickup-delivery,
248698,33-b2b57229,1,b2b-44557,mfr_goods,loading,2065,39120,33600,79200,300,-122.24871491952284,47.33425520799187,2065.0,230301,332310.0,7.128806564229935,131.99537967,pickup-delivery,for-hire
248699,33-b2b71516,2,b2b-44557,mfr_goods,loading,1662,39420,34800,79200,5400,-122.22151341590076,47.56037304837333,1662.0,230301,327100,22.60051722331633,20117.72879424,pickup-delivery,for-hire
248700,33-b2b59415,3,b2b-44557,mfr_goods,loading,2214,46140,31800,79200,660,-122.03894565930884,47.53410527803692,2214.0,813B00,33451A,12.8870840382191,48.98797596,pickup-delivery,for-hire
248701,33-b2b71516,4,b2b-44557,mfr_goods,unloading,955,48360,40200,86400,4260,-122.34257986718984,47.72061174674017,955.0,230301,327100,27.93032648240944,20117.72879424,pickup-delivery,for-hire
248702,33-b2b59415,5,b2b-44557,mfr_goods,unloading,1306,54120,32460,86400,540,-122.30661977334948,47.576749203567886,1306.0,813B00,33451A,14.596415417672327,48.98797596,pickup-delivery,for-hire
248703,33-b2b70429,6,b2b-44557,mfr_goods,loading,2149,57060,28800,79200,1200,-122.14833118781296,47.34727444287193,2149.0,622000,339112,26.29174382945177,11.793401620000001,pickup-delivery,for-hire
248704,33-b2b70429,7,b2b-44557,mfr_goods,unloading,3235,61140,30000,86400,660,-122.30824618237608,47.09731248266113,3235.0,622000,339112,28.058274275671145,11.793401620000001,pickup-delivery,for-hire
248705,33-b2b57229,8,b2b-44557,mfr_goods,unloading,3302,61800,33900,86400,360,-122.38832848798508,47.29063405749867,3302.0,230301,332310.0,19.91874898863072,131.99537967,pickup-delivery,for-hire
248706,33-db2b33043-,9,b2b-44557,mfr_goods,loading,2063,62940,0,0,0,-122.28099710007147,47.25855530210914,2063.0,,,7.71687404835768,0.0,pickup-delivery,
248759,33-db2b33049,0,b2b-44563,mfr_goods,loading,2145,32340,0,0,0,-122.13415401638154,47.37701001406416,2145.0,,,0.0,0.0,pickup-delivery,
248760,33-b2b49599,1,b2b-44563,mfr_goods,loading,1273,36420,36420,79200,540,-122.31642800174086,47.59243243396562,1273.0,5111A0,5111A0,24.578456236391904,131.08819493000001,pickup-delivery,for-hire
248761,33-b2b47017,2,b2b-44563,mfr_goods,loading,975,37800,22740,79200,360,-122.332605915782,47.70747086634352,975.0,336390,335930,12.105981248337478,49.44156833,pickup-delivery,for-hire
248762,33-b2b47017,3,b2b-44563,mfr_goods,unloading,3854,44040,23100,100800,300,-122.37796669465752,48.27166772354568,3344.0,336390,335930,57.38014783080422,49.44156833,pickup-delivery,for-hire
248763,33-b2b49599,4,b2b-44563,mfr_goods,unloading,3895,51840,36960,100800,360,-121.41045972046028,48.1863463367089,20067.0,5111A0,5111A0,73.28516364466952,131.08819493000001,pickup-delivery,for-hire
248764,33-b2b49296,5,b2b-44563,mfr_goods,loading,1789,57840,36300,79200,300,-122.33631101003908,47.50841123277709,1789.0,541100,334210,98.13150294173433,48.98797596,pickup-delivery,for-hire
248765,33-b2b48956,6,b2b-44563,mfr_goods,loading,2202,60600,26400,79200,360,-122.04211913616624,47.385620890929744,2202.0,230301,333120,24.203751541013407,211.37404442000002,pickup-delivery,for-hire
248766,33-b2b49296,7,b2b-44563,mfr_goods,unloading,2912,64980,36600,100800,1140,-121.57154802106145,47.06787442561271,20095.0,541100,334210,39.6402847441108,48.98797596,pickup-delivery,for-hire
248767,33-b2b48956,8,b2b-44563,mfr_goods,unloading,3249,69540,26760,100800,900,-122.20981561308568,46.79960290846447,20013.0,230301,333120,33.75102104811723,211.37404442000002,pickup-delivery,for-hire
248768,33-db2b33049-,9,b2b-44563,mfr_goods,loading,2145,76080,0,0,0,-122.13415401638154,47.37701001406416,2145.0,,,54.88773730203862,0.0,pickup-delivery,
248873,33-db2b33065,0,b2b-44579,mfr_goods,loading,2145,34800,0,0,0,-122.13415401638154,47.37701001406416,2145.0,,,0.0,0.0,pickup-delivery,
248874,33-b2b70750,1,b2b-44579,mfr_goods,loading,2064,39000,39000,79200,840,-122.2644553171956,47.257869386489816,2064.0,424900,339990,14.655102681050735,131.5417873,pickup-delivery,for-hire
248875,33-b2b53238,2,b2b-44579,mfr_goods,loading,2329,43920,38760,79200,300,-121.89019447506963,47.55991182094754,2329.0,517210,334413,40.006547452891766,49.44156833,pickup-delivery,for-hire
248876,33-b2b70750,3,b2b-44579,mfr_goods,unloading,1562,46320,39840,86400,1080,-122.15794400566726,47.670743832015226,1562.0,424900,339990,20.80531598487273,131.5417873,pickup-delivery,for-hire
248877,33-b2b53238,4,b2b-44579,mfr_goods,unloading,1914,49860,39060,86400,1020,-122.20655817762304,47.44040347609658,1914.0,517210,334413,24.371521689553983,49.44156833,pickup-delivery,for-hire
248878,33-db2b33065-,5,b2b-44579,mfr_goods,loading,2145,51060,0,0,0,-122.13415401638154,47.37701001406416,2145.0,,,7.230382299073928,0.0,pickup-delivery,
249025,33-db2b33085,0,b2b-44599,mfr_goods,loading,1869,56400,0,0,0,-122.31876091969671,47.41901400320448,1869.0,,,0.0,0.0,pickup-delivery,
249026,33-b2b71270,1,b2b-44599,mfr_goods,loading,1632,60660,21720,79200,480,-122.20667823571884,47.61755775542789,1632.0,424400,316000,21.11041835808204,109.76935354000001,pickup-delivery,for-hire
249027,33-b2b56840,2,b2b-44599,mfr_goods,loading,1517,62460,37800,79200,360,-122.26671390849752,47.73697090582182,1517.0,622000,339113,13.160817219852456,12.24699399,pickup-delivery,for-hire
249028,33-b2b71270,3,b2b-44599,mfr_goods,unloading,1469,63060,22200,86400,660,-122.2488586756413,47.770793052094135,1469.0,424400,316000,2.810014431329323,109.76935354000001,pickup-delivery,for-hire
249029,33-b2b71582,4,b2b-44599,mfr_goods,loading,1421,64200,30780,79200,480,-122.32352107059044,47.76873139011398,1421.0,811100,336310,4.967351340842189,210.92045205000002,pickup-delivery,for-hire
249030,33-b2b71582,5,b2b-44599,mfr_goods,unloading,2185,67800,31260,86400,1200,-121.97668754804,47.40105303383717,2185.0,811100,336310,43.31511854340949,210.92045205000002,pickup-delivery,for-hire
249031,33-b2b56694,6,b2b-44599,mfr_goods,loading,1909,70740,38400,79200,540,-122.25900973752778,47.4076607828963,1909.0,315000,315000,17.416764856864592,110.22294591,pickup-delivery,for-hire
249032,33-b2b71979,7,b2b-44599,mfr_goods,loading,1060,72960,32400,79200,1140,-122.3264019768355,47.6752128751894,1060.0,423400,334418,27.24085658038185,49.44156833,pickup-delivery,for-hire
249033,33-b2b70777,8,b2b-44599,mfr_goods,loading,1102,74340,36600,79200,600,-122.34909975229397,47.64976766653086,1102.0,561900,315000,2.6963411423777752,110.22294591,pickup-delivery,for-hire
249034,33-b2b56694,9,b2b-44599,mfr_goods,unloading,2339,77340,38940,86400,960,-121.58971297709617,47.41635571764799,2339.0,315000,315000,60.43178230697083,110.22294591,pickup-delivery,for-hire
249035,33-b2b70777,10,b2b-44599,mfr_goods,unloading,2054,81120,37200,86400,360,-122.28187717412496,47.30158163694141,2054.0,561900,315000,54.17313123744378,110.22294591,pickup-delivery,for-hire
249036,33-b2b56840,11,b2b-44599,mfr_goods,unloading,3134,83400,38160,86400,780,-122.54607988207188,47.24262774448129,3134.0,622000,339113,19.05537086307901,12.24699399,pickup-delivery,for-hire
249037,33-b2b71979,12,b2b-44599,mfr_goods,unloading,3171,85380,33540,86400,360,-122.56483624626183,47.34533576271584,3171.0,423400,334418,12.012926086952715,49.44156833,pickup-delivery,for-hire
249038,33-db2b33085-,13,b2b-44599,mfr_goods,loading,1869,87660,0,0,0,-122.31876091969671,47.41901400320448,1869.0,,,18.9617864521996,0.0,pickup-delivery,
249039,33-db2b33086,0,b2b-44600,mfr_goods,loading,1869,56400,0,0,0,-122.31876091969671,47.41901400320448,1869.0,,,0.0,0.0,pickup-delivery,
249040,33-b2b65819,1,b2b-44600,mfr_goods,loading,1150,59820,34800,79200,1200,-122.36117222600288,47.64554047786641,1150.0,313200,313200.0,22.557335409467274,110.67653828,pickup-delivery,for-hire
249041,33-b2b57404,2,b2b-44600,mfr_goods,loading,1145,62400,18840,79200,960,-122.38297809887251,47.63850101017121,1145.0,325414,325414,1.4776651173194038,24.04039561,pickup-delivery,for-hire
249042,33-b2b65819,3,b2b-44600,mfr_goods,unloading,3896,71040,36000,86400,360,-121.77253056994728,48.28679348672232,3896.0,313200,313200.0,74.84102078382601,110.67653828,pickup-delivery,for-hire
249043,33-b2b57404,4,b2b-44600,mfr_goods,unloading,3434,74580,19800,86400,360,-122.18950675169174,47.966185363488506,3434.0,325414,325414,39.88462930660538,24.04039561,pickup-delivery,for-hire
249044,33-db2b33086-,5,b2b-44600,mfr_goods,loading,1869,80760,0,0,0,-122.31876091969671,47.41901400320448,1869.0,,,56.84024349178659,0.0,pickup-delivery,
249407,33-db2b33138,0,b2b-44652,bulk,loading,3191,8100,0,0,0,-122.63406251874072,47.01170184123696,2574.0,,,0.0,0.0,pickup-delivery,
249408,33-b2b44467,1,b2b-44652,bulk,loading,3191,10800,10800,68400,1560,-122.63406251874072,47.01170184123696,2595.0,230301,2123A0,0.2485484,9071.8474,pickup-delivery,for-hire
249409,33-b2b44467,2,b2b-44652,bulk,unloading,2043,16200,12360,86400,4200,-122.36713786122648,47.31469356510376,2043.0,230301,2123A0,30.080025109335622,9071.8474,pickup-delivery,for-hire
249410,33-db2b33138-,3,b2b-44652,bulk,loading,3191,22920,0,0,0,-122.63406251874072,47.01170184123696,2574.0,,,30.080025109335622,0.0,pickup-delivery,
