carrierId,level_0,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone,distance
7389084-2-1789hdt-d,18551,b2b-18551,7389084-2-1789hdt-d-c33-406242,hdt-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,157.50080576849675
7389084-3-1790md-d-2,18562,b2b-18562,7389084-3-1790md-d-2-c33-409423,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,56.182378068849744
7389084-3-1790md-d-3,18567,b2b-18567,7389084-3-1790md-d-3-c33-411760,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,55.39565530075018
7389084-3-1790md-d-10,18590,b2b-18590,7389084-3-1790md-d-10-c33-421217,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,57.66691101557383
7389084-3-1790md-d-12,18595,b2b-18595,7389084-3-1790md-d-12-c33-422932,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,54.33027349163968
7389084-3-1790md-d-12,18597,b2b-18597,7389084-3-1790md-d-12-c33-423920,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,54.33027349163968
7389084-3-1790md-d-13,18599,b2b-18599,7389084-3-1790md-d-13-c33-425270,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,55.46487054085239
7389084-3-1790md-d-20,18621,b2b-18621,7389084-3-1790md-d-20-c33-434728,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,7.50586110276452
7389084-3-1790md-d-29,18647,b2b-18647,7389084-3-1790md-d-29-c33-445899,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,64.66270345286587
7389084-3-1790md-d-36,18669,b2b-18669,7389084-3-1790md-d-36-c33-455356,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,20.11207620925668
7389084-3-1790md-d-43,18695,b2b-18695,7389084-3-1790md-d-43-c33-465801,md-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,22.80556858585152
7389084-3-1790hdt-d-1,18715,b2b-18715,7389084-3-1790hdt-d-1-c33-472763,hdt-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,133.53652887897127
7389084-3-1790hdt-d-5,18730,b2b-18730,7389084-3-1790hdt-d-5-c33-478165,hdt-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,81.49712046532362
7389084-3-1790hdt-d-6,18736,b2b-18736,7389084-3-1790hdt-d-6-c33-479673,hdt-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,136.2709560445184
7389084-3-1790hdv-d-4,18756,b2b-18756,7389084-3-1790hdv-d-4-c33-487621,hdv-D-Diesel-2018-Baseline,1016,-122.30723547391705,47.68755728494529,1016.0,25.220091660609945
7389195-1-1795hdv-d,18790,b2b-18790,7389195-1-1795hdv-d-c33-496711,hdv-D-Diesel-2018-Baseline,1456,-122.31278290676228,47.74713189030305,1456.0,104.14867883800662
7389197-1-1797md-d,18793,b2b-18793,7389197-1-1797md-d-c33-496845,md-D-Diesel-2018-Baseline,1504,-122.20185640670128,47.748628307002114,1504.0,46.84371066604977
7389783-1-1804md-d,18811,b2b-18811,7389783-1-1804md-d-c33-497968,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,543.0,154.43184671093294
7390326-1-1806hdt-d,18820,b2b-18820,7390326-1-1806hdt-d-c33-498434,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,547.0,158.6637926641401
7391611-2-1811hdv-d,18831,b2b-18831,7391611-2-1811hdv-d-c33-499050,hdv-D-Diesel-2018-Baseline,1911,-122.25416110178146,47.387224327147166,1911.0,77.06655776574198
7392067-1-1826md-d-2,18880,b2b-18880,7392067-1-1826md-d-2-c33-501598,md-D-Diesel-2018-Baseline,1221,-122.30321586395978,47.6113507516824,1221.0,52.38972706354856
7392067-3-1828md-d-1,18903,b2b-18903,7392067-3-1828md-d-1-c33-502935,md-D-Diesel-2018-Baseline,1221,-122.30321586395978,47.6113507516824,1221.0,76.90248062529417
7392067-3-1828md-d-7,18928,b2b-18928,7392067-3-1828md-d-7-c33-505515,md-D-Diesel-2018-Baseline,1221,-122.30321586395978,47.6113507516824,1221.0,20.48166880017755
7393040-1-1832md-d-4,18987,b2b-18987,7393040-1-1832md-d-4-c33-511880,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.52041760226546
7393040-1-1832md-d-5,18990,b2b-18990,7393040-1-1832md-d-5-c33-512316,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,11.76315960226546
7393040-1-1832md-d-6,18992,b2b-18992,7393040-1-1832md-d-6-c33-512464,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,11.01751440226546
7393040-1-1832md-d-6,18993,b2b-18993,7393040-1-1832md-d-6-c33-512465,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-1-1832md-d-7,18998,b2b-18998,7393040-1-1832md-d-7-c33-513190,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,11.76315960226546
7393040-1-1832md-d-12,19018,b2b-19018,7393040-1-1832md-d-12-c33-515375,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,11.76315960226546
7393040-1-1832hdt-d-0,19023,b2b-19023,7393040-1-1832hdt-d-0-c33-515958,hdt-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,101.80652049034742
7393040-1-1833md-d,19038,b2b-19038,7393040-1-1833md-d-c33-518872,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,91.26554270313513
7393040-2-1834md-d-1,19046,b2b-19046,7393040-2-1834md-d-1-c33-519457,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,21.136087148240485
7393040-2-1834md-d-4,19057,b2b-19057,7393040-2-1834md-d-4-c33-520272,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-6,19113,b2b-19113,7393040-3-1835md-d-6-c33-528499,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,20.14189354824049
7393040-3-1835md-d-8,19121,b2b-19121,7393040-3-1835md-d-8-c33-529669,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-15,19156,b2b-19156,7393040-3-1835md-d-15-c33-536095,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-18,19170,b2b-19170,7393040-3-1835md-d-18-c33-538848,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-19,19177,b2b-19177,7393040-3-1835md-d-19-c33-540432,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-20,19181,b2b-19181,7393040-3-1835md-d-20-c33-540685,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-24,19199,b2b-19199,7393040-3-1835md-d-24-c33-544355,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,11.01751440226546
7393040-3-1835md-d-26,19210,b2b-19210,7393040-3-1835md-d-26-c33-546192,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835md-d-27,19216,b2b-19216,7393040-3-1835md-d-27-c33-547111,md-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7393040-3-1835hdv-d-5,19273,b2b-19273,7393040-3-1835hdv-d-5-c33-561548,hdv-D-Diesel-2018-Baseline,1806,-122.30119578551356,47.47612155224212,1806.0,10.76896600226546
7432881-3-1847hdt-d,19298,b2b-19298,7432881-3-1847hdt-d-c33-563925,hdt-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,4559.0,107.64313715428985
7432883-4-1851hdv-d,19311,b2b-19311,7432883-4-1851hdv-d-c33-564118,hdv-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,4561.0,188.634311004178
7432883-4-1851hdv-d,19316,b2b-19316,7432883-4-1851hdv-d-c33-564123,hdv-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,4561.0,124.65590222965407
7433077-2-1857hdt-d,19326,b2b-19326,7433077-2-1857hdt-d-c33-564501,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,539.0,180.70069753566224
7435591-2-1864hdt-d-1,19406,b2b-19406,7435591-2-1864hdt-d-1-c33-569726,hdt-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,73.12292475103797
7435591-3-1866md-d-3,19440,b2b-19440,7435591-3-1866md-d-3-c33-575337,md-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,15.263100924107755
7435591-3-1866md-d-13,19483,b2b-19483,7435591-3-1866md-d-13-c33-584147,md-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,72.62582795103798
7435591-3-1866md-d-16,19492,b2b-19492,7435591-3-1866md-d-16-c33-586140,md-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,73.12292475103797
7435591-3-1866hdt-d-2,19534,b2b-19534,7435591-3-1866hdt-d-2-c33-594449,hdt-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,73.37147315103797
7435591-3-1866hdt-d-4,19540,b2b-19540,7435591-3-1866hdt-d-4-c33-595956,hdt-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,73.12292475103797
7435591-3-1866hdv-d-1,19555,b2b-19555,7435591-3-1866hdv-d-1-c33-599938,hdv-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,15.014552524107756
7435591-3-1866hdv-d-6,19580,b2b-19580,7435591-3-1866hdv-d-6-c33-604093,hdv-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,101.35649441885988
7435591-3-1866hdv-d-6,19582,b2b-19582,7435591-3-1866hdv-d-6-c33-604262,hdv-D-Diesel-2018-Baseline,2288,-122.12566821581883,47.75365761463311,2288.0,101.10794601885988
7480702-1-1882md-d,19615,b2b-19615,7480702-1-1882md-d-c33-607166,md-D-Diesel-2018-Baseline,3711,-122.1598549580286,47.94925686020619,899.0,74.45705607206298
7480702-3-1884hdt-d,19630,b2b-19630,7480702-3-1884hdt-d-c33-607235,hdt-D-Diesel-2018-Baseline,3711,-122.1598549580286,47.94925686020619,899.0,86.45001649363833
7480706-3-1887hdv-d,19640,b2b-19640,7480706-3-1887hdv-d-c33-607408,hdv-D-Diesel-2018-Baseline,1825,-122.48011608557884,47.39588347032272,1825.0,119.27127974188106
752172-1-1903md-d,19683,b2b-19683,752172-1-1903md-d-c33-608027,md-D-Diesel-2018-Baseline,2090,-122.24016658346724,47.2684718957942,2090.0,33.71038888154362
752185-1-1913md-d,19721,b2b-19721,752185-1-1913md-d-c33-610542,md-D-Diesel-2018-Baseline,1312,-122.28265105823188,47.56609253616691,1312.0,47.460733076689785
752208-2-1922md-d,19735,b2b-19735,752208-2-1922md-d-c33-611154,md-D-Diesel-2018-Baseline,1672,-122.1847689887681,47.526400509745066,1672.0,122.72158219283172
752208-3-1924md-d-1,19743,b2b-19743,752208-3-1924md-d-1-c33-611680,md-D-Diesel-2018-Baseline,1672,-122.1847689887681,47.526400509745066,1672.0,130.85987313172268
752223-1-1929md-d-1,19763,b2b-19763,752223-1-1929md-d-1-c33-612606,md-D-Diesel-2018-Baseline,2255,-122.13235155276058,47.6821062964287,2255.0,146.34850370194306
752223-1-1929hdv-d,19766,b2b-19766,752223-1-1929hdv-d-c33-613055,hdv-D-Diesel-2018-Baseline,2255,-122.13235155276058,47.6821062964287,2255.0,110.91960193780018
752236-1-1934hdt-d,19778,b2b-19778,752236-1-1934hdt-d-c33-613790,hdt-D-Diesel-2018-Baseline,1230,-122.35214643881834,47.61628412124603,1230.0,43.66108968639077
752272-1-1955md-d,19817,b2b-19817,752272-1-1955md-d-c33-615897,md-D-Diesel-2018-Baseline,1273,-122.31618846557224,47.59178050985626,1273.0,83.51525886678422
752286-1-1962md-d,19834,b2b-19834,752286-1-1962md-d-c33-616777,md-D-Diesel-2018-Baseline,2240,-122.00760719214472,47.56748824565268,2240.0,97.42785602019748
752286-1-1963hdt-d,19839,b2b-19839,752286-1-1963hdt-d-c33-617142,hdt-D-Diesel-2018-Baseline,2240,-122.00760719214472,47.56748824565268,2240.0,131.29034181178204
752331-1-1970hdt-d,19852,b2b-19852,752331-1-1970hdt-d-c33-617932,hdt-D-Diesel-2018-Baseline,3895,-121.41045972046028,48.1863463367089,3354.0,165.9846918813383
752360-1-1971md-d,19853,b2b-19853,752360-1-1971md-d-c33-617988,md-D-Diesel-2018-Baseline,3181,-122.79042669700618,47.2126448710439,4271.0,167.35464773049017
752360-2-1972md-d-1,19862,b2b-19862,752360-2-1972md-d-1-c33-618231,md-D-Diesel-2018-Baseline,3181,-122.79042669700618,47.2126448710439,4271.0,114.781425124736
752360-2-1972md-d-1,19864,b2b-19864,752360-2-1972md-d-1-c33-618296,md-D-Diesel-2018-Baseline,3181,-122.79042669700618,47.2126448710439,4271.0,102.42508233232556
757212-1-1974md-d,19870,b2b-19870,757212-1-1974md-d-c33-618873,md-D-Diesel-2018-Baseline,1231,-122.34113601560018,47.61205929810214,1231.0,89.78838344334505
757230-1-1984hdv-d,19889,b2b-19889,757230-1-1984hdv-d-c33-619829,hdv-D-Diesel-2018-Baseline,2267,-121.9525653948044,47.65082297852285,2267.0,141.14299009003798
757231-1-1986hdt-d,19891,b2b-19891,757231-1-1986hdt-d-c33-619912,hdt-D-Diesel-2018-Baseline,1779,-122.32038498874782,47.51803872197931,1779.0,140.41159597191796
757233-1-1988md-d,19894,b2b-19894,757233-1-1988md-d-c33-620001,md-D-Diesel-2018-Baseline,1407,-122.38359148844684,47.76631861166327,1407.0,145.62830498435733
760244-1-1999md-d,19915,b2b-19915,760244-1-1999md-d-c33-620720,md-D-Diesel-2018-Baseline,1547,-122.20818799139434,47.67394116941963,1547.0,23.38027226798792
760490-1-2012md-d,19940,b2b-19940,760490-1-2012md-d-c33-621295,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,168.3099150382646
760490-1-2012md-d,19941,b2b-19941,760490-1-2012md-d-c33-621296,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,141.88864931120403
760490-1-2012md-d,19942,b2b-19942,760490-1-2012md-d-c33-621297,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,180.1589904536084
760490-1-2012md-d,19947,b2b-19947,760490-1-2012md-d-c33-621302,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,121.5662255863366
760490-3-2014hdt-d,19951,b2b-19951,760490-3-2014hdt-d-c33-621441,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,207.4027396324073
760490-3-2014hdt-d,19953,b2b-19953,760490-3-2014hdt-d-c33-621443,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,144.4136440209736
760490-4-2015hdv-d,19960,b2b-19960,760490-4-2015hdv-d-c33-621486,hdv-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5723.0,144.4136440209736
760491-1-2016md-d,19965,b2b-19965,760491-1-2016md-d-c33-621531,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5406.0,161.99804020095266
760610-1-2019md-d-0,19993,b2b-19993,760610-1-2019md-d-0-c33-621730,md-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,10.064138679975482
760610-3-2023hdt-d-0,20012,b2b-20012,760610-3-2023hdt-d-0-c33-622182,hdt-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,10.064138679975482
760610-4-2025hdv-d-0,20063,b2b-20063,760610-4-2025hdv-d-0-c33-622534,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,10.064138679975482
760610-4-2025hdv-d-0,20065,b2b-20065,760610-4-2025hdv-d-0-c33-622536,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,18.609142057189388
760610-4-2025hdv-d-0,20072,b2b-20072,760610-4-2025hdv-d-0-c33-622543,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,150.41495875516895
760610-4-2026hdv-d-0,20092,b2b-20092,760610-4-2026hdv-d-0-c33-622737,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,142.9572488690141
760610-4-2026hdv-d-0,20099,b2b-20099,760610-4-2026hdv-d-0-c33-622744,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,142.9572488690141
760610-4-2026hdv-d-0,20100,b2b-20100,760610-4-2026hdv-d-0-c33-622745,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,142.9572488690141
760610-4-2026hdv-d-0,20104,b2b-20104,760610-4-2026hdv-d-0-c33-622827,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,142.9572488690141
760610-4-2026hdv-d-1,20105,b2b-20105,760610-4-2026hdv-d-1-c33-622828,hdv-D-Diesel-2018-Baseline,1367,-122.3439040039358,47.52246829173292,1367.0,142.9572488690141
760861-1-2027md-d,20114,b2b-20114,760861-1-2027md-d-c33-622951,md-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5518.0,152.8246035594359
761330-2-2031md-d,20129,b2b-20129,761330-2-2031md-d-c33-623072,md-D-Diesel-2018-Baseline,3205,-122.3834825564397,46.88687391044784,634.0,154.07449644202478
761421-3-2037hdt-d,20141,b2b-20141,761421-3-2037hdt-d-c33-623231,hdt-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2567.0,79.02634340831845
761750-3-2042hdt-d-0,20188,b2b-20188,761750-3-2042hdt-d-0-c33-623611,hdt-D-Diesel-2018-Baseline,1300,-122.3560001796191,47.575233165176655,1300.0,152.81598772279386
761750-3-2042hdv-d,20193,b2b-20193,761750-3-2042hdv-d-c33-623780,hdv-D-Diesel-2018-Baseline,1300,-122.3560001796191,47.575233165176655,1300.0,152.81598772279386
761750-4-2043hdv-d,20199,b2b-20199,761750-4-2043hdv-d-c33-623878,hdv-D-Diesel-2018-Baseline,1300,-122.3560001796191,47.575233165176655,1300.0,9.815972500164037
762172-3-2047hdv-d,20220,b2b-20220,762172-3-2047hdv-d-c33-624209,hdv-D-Diesel-2018-Baseline,2183,-122.02467255791808,47.457236853505634,2183.0,112.23533911722645
762175-3-2049hdt-d,20226,b2b-20226,762175-3-2049hdt-d-c33-624328,hdt-D-Diesel-2018-Baseline,3858,-122.34734949354588,48.29261231957586,3392.0,170.289945963496
763249-1-2064hdt-d,20255,b2b-20255,763249-1-2064hdt-d-c33-625153,hdt-D-Diesel-2018-Baseline,2121,-121.97495347526174,47.21233586234136,2121.0,223.580945754546
763955-1-2081hdv-d,20320,b2b-20320,763955-1-2081hdv-d-c33-629477,hdv-D-Diesel-2018-Baseline,1076,-122.28672334609858,47.66630515159319,1076.0,79.82098696069428
763956-1-2083md-d,20323,b2b-20323,763956-1-2083md-d-c33-629649,md-D-Diesel-2018-Baseline,1002,-122.31728884522312,47.69942394893754,1002.0,59.61232128812483
763957-1-2084md-d,20326,b2b-20326,763957-1-2084md-d-c33-629864,md-D-Diesel-2018-Baseline,1557,-122.15584248965044,47.70575979494193,1557.0,141.90294986501922
763958-1-2086md-d,20334,b2b-20334,763958-1-2086md-d-c33-630373,md-D-Diesel-2018-Baseline,1718,-122.19964247257084,47.49553906916499,1718.0,111.12856173640792
764081-1-2091md-d,20349,b2b-20349,764081-1-2091md-d-c33-631510,md-D-Diesel-2018-Baseline,1627,-122.16252392169136,47.641809190489646,1627.0,164.4262676852078
764082-1-2093md-d,20360,b2b-20360,764082-1-2093md-d-c33-632139,md-D-Diesel-2018-Baseline,1631,-122.18704486867496,47.594435432278416,1631.0,186.70786839460777
764213-2-2098md-d-0,20377,b2b-20377,764213-2-2098md-d-0-c33-633187,md-D-Diesel-2018-Baseline,1145,-122.38297809887251,47.63850101017121,1145.0,13.076652882202833
764213-2-2099hdt-d,20403,b2b-20403,764213-2-2099hdt-d-c33-635030,hdt-D-Diesel-2018-Baseline,1145,-122.38297809887251,47.63850101017121,1145.0,211.38120124569664
764930-3-2103md-d,20409,b2b-20409,764930-3-2103md-d-c33-635601,md-D-Diesel-2018-Baseline,968,-122.296029325654,47.70543267516617,968.0,107.63757510553182
766771-1-2143hdv-d,20469,b2b-20469,766771-1-2143hdv-d-c33-638765,hdv-D-Diesel-2018-Baseline,3895,-121.41045972046028,48.1863463367089,3354.0,182.3142992415779
767482-1-2148md-d,20477,b2b-20477,767482-1-2148md-d-c33-639203,md-D-Diesel-2018-Baseline,1108,-122.3420745263015,47.66182697711759,1108.0,107.2082816127287
768077-1-2153hdv-d,20484,b2b-20484,768077-1-2153hdv-d-c33-639522,hdv-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,4872.0,160.44745523638056
768262-2-2171hdv-d,20512,b2b-20512,768262-2-2171hdv-d-c33-641253,hdv-D-Diesel-2018-Baseline,1317,-122.276471125228,47.559876566814445,1317.0,36.88931198899636
768262-4-2173md-d,20517,b2b-20517,768262-4-2173md-d-c33-641561,md-D-Diesel-2018-Baseline,1317,-122.276471125228,47.559876566814445,1317.0,36.88931198899636
768752-1-2183hdt-d,20534,b2b-20534,768752-1-2183hdt-d-c33-642415,hdt-D-Diesel-2018-Baseline,2912,-121.57154802106145,47.06787442561271,20095.0,150.82614325693672
768791-1-2186md-d,20538,b2b-20538,768791-1-2186md-d-c33-642524,md-D-Diesel-2018-Baseline,1864,-122.3213892064308,47.42844340639957,1864.0,20.01677649096129
768791-2-2188md-d,20542,b2b-20542,768791-2-2188md-d-c33-642853,md-D-Diesel-2018-Baseline,1864,-122.3213892064308,47.42844340639957,1864.0,153.68727906067147
768791-3-2189md-d,20546,b2b-20546,768791-3-2189md-d-c33-643068,md-D-Diesel-2018-Baseline,1864,-122.3213892064308,47.42844340639957,1864.0,75.97888740615312
772930-1-2199hdv-d,20558,b2b-20558,772930-1-2199hdv-d-c33-643491,hdv-D-Diesel-2018-Baseline,2167,-122.0783466224216,47.45635986021071,2167.0,49.654554121475606
772940-1-2214hdv-d,20580,b2b-20580,772940-1-2214hdv-d-c33-644645,hdv-D-Diesel-2018-Baseline,1348,-122.31547227612351,47.53955937595127,1348.0,7.471760569572359
775907-2-2239hdv-d,20631,b2b-20631,775907-2-2239hdv-d-c33-645912,hdv-D-Diesel-2018-Baseline,2093,-122.1692501413575,47.28749987754837,2093.0,23.2378564048238
775911-3-2248hdt-d,20656,b2b-20656,775911-3-2248hdt-d-c33-646192,hdt-D-Diesel-2018-Baseline,2317,-121.99069990446904,47.77356337788262,2317.0,67.00618163035915
775911-4-2250hdv-d-0,20662,b2b-20662,775911-4-2250hdv-d-0-c33-646234,hdv-D-Diesel-2018-Baseline,2317,-121.99069990446904,47.77356337788262,2317.0,80.16785733128901
775911-4-2250hdv-d-0,20663,b2b-20663,775911-4-2250hdv-d-0-c33-646235,hdv-D-Diesel-2018-Baseline,2317,-121.99069990446904,47.77356337788262,2317.0,83.53217009875476
775911-4-2250hdv-d-0,20667,b2b-20667,775911-4-2250hdv-d-0-c33-646268,hdv-D-Diesel-2018-Baseline,2317,-121.99069990446904,47.77356337788262,2317.0,85.45797167586991
775911-4-2250hdv-d-0,20677,b2b-20677,775911-4-2250hdv-d-0-c33-646278,hdv-D-Diesel-2018-Baseline,2317,-121.99069990446904,47.77356337788262,2317.0,33.86939149317214
782367-4-2277hdv-d,20745,b2b-20745,782367-4-2277hdv-d-c33-647434,hdv-D-Diesel-2018-Baseline,1150,-122.36790809443583,47.64148466525421,1150.0,71.27982666476538
782550-4-2281hdv-d,20753,b2b-20753,782550-4-2281hdv-d-c33-647544,hdv-D-Diesel-2018-Baseline,1454,-122.31992860210757,47.73848705140416,1454.0,65.40010629902582
782550-4-2281hdv-d,20756,b2b-20756,782550-4-2281hdv-d-c33-647572,hdv-D-Diesel-2018-Baseline,1454,-122.31992860210757,47.73848705140416,1454.0,106.6540328697187
784396-1-2293md-d,20771,b2b-20771,784396-1-2293md-d-c33-647935,md-D-Diesel-2018-Baseline,1598,-122.13098336558198,47.62312974627817,1598.0,163.2082753969319
784396-3-2295hdt-d,20777,b2b-20777,784396-3-2295hdt-d-c33-648002,hdt-D-Diesel-2018-Baseline,1598,-122.13098336558198,47.62312974627817,1598.0,163.2082753969319
784954-4-2305md-d,20793,b2b-20793,784954-4-2305md-d-c33-648273,md-D-Diesel-2018-Baseline,1345,-122.34198876067734,47.54791695614426,1345.0,13.73144013261036
784956-3-2306hdt-d,20796,b2b-20796,784956-3-2306hdt-d-c33-648382,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,543.0,159.38595799725223
787218-1-2312hdv-d,20806,b2b-20806,787218-1-2312hdv-d-c33-648630,hdv-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2578.0,103.31149010787406
787887-2-2314hdv-d,20811,b2b-20811,787887-2-2314hdv-d-c33-648989,hdv-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5520.0,190.51659155652612
789274-2-2331md-d,20849,b2b-20849,789274-2-2331md-d-c33-650948,md-D-Diesel-2018-Baseline,1627,-122.14553126556358,47.62905567846704,1627.0,188.04913458338768
789275-2-2334hdt-d,20867,b2b-20867,789275-2-2334hdt-d-c33-651883,hdt-D-Diesel-2018-Baseline,2065,-122.24871491952284,47.33425520799187,2065.0,100.55814058385492
789275-3-2336md-d-0,20874,b2b-20874,789275-3-2336md-d-0-c33-652558,md-D-Diesel-2018-Baseline,2065,-122.24871491952284,47.33425520799187,2065.0,94.30685585150756
789275-3-2336hdv-d-1,20925,b2b-20925,789275-3-2336hdv-d-1-c33-658098,hdv-D-Diesel-2018-Baseline,2065,-122.24871491952284,47.33425520799187,2065.0,55.14431739288436
789275-3-2337hdt-d,20928,b2b-20928,789275-3-2337hdt-d-c33-658491,hdt-D-Diesel-2018-Baseline,2065,-122.24871491952284,47.33425520799187,2065.0,258.4653629804622
789275-4-2338md-d-2,20938,b2b-20938,789275-4-2338md-d-2-c33-659827,md-D-Diesel-2018-Baseline,2065,-122.24871491952284,47.33425520799187,2065.0,79.71243896636221
789275-4-2338hdv-d,20947,b2b-20947,789275-4-2338hdv-d-c33-660629,hdv-D-Diesel-2018-Baseline,2065,-122.24871491952284,47.33425520799187,2065.0,72.71246273307213
792111-1-2356hdt-d,20980,b2b-20980,792111-1-2356hdt-d-c33-662428,hdt-D-Diesel-2018-Baseline,1721,-122.21141732339328,47.47250466088636,1721.0,150.78988397170787
792113-1-2359md-d,20990,b2b-20990,792113-1-2359md-d-c33-663120,md-D-Diesel-2018-Baseline,1205,-122.31346718392376,47.624038363281606,1205.0,175.9846908275051
