taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Public,NoCharger,non-res,,,-122.3225697,47.59642796,535094_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3223556,47.59624772,535119_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3225699,47.5963856,535136_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3224286,47.60290783,535193_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3234758,47.60426706,535347_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3449925,47.62684111,536321_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.322571,47.5961137,536362_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3449927,47.62667698,536450_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.322604,47.6031002,536538_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.322536,47.60302558,536792_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.325159,47.60613287,537075_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.344993,47.62645815,537263_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3224647,47.60294747,537299_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.317957,47.61882942,537661_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3174867,47.61883282,537702_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3177635,47.61765716,537796_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3190413,47.61882141,537890_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3189724,47.61882192,537902_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3174964,47.61637817,538047_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3173269,47.61766041,538067_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3252621,47.61303792,538152_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3172329,47.61638015,538189_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3210963,47.60668703,538279_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3187981,47.61882322,538294_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3177777,47.61647476,538296_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3185671,47.61882494,538338_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3191792,47.61882038,538362_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3176426,47.61869461,538408_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3241141,47.61302262,538505_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3461606,47.62654433,538516_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3179751,47.61869221,538560_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3171794,47.61766151,538610_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3177153,47.61637653,538617_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3175693,47.61637762,538692_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3172953,47.61647838,538763_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.324856,47.61303713,538923_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3251287,47.61281272,539066_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3254418,47.61310525,539079_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3176887,47.61765771,539097_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3178588,47.61647415,539125_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.325062,47.61303753,539180_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3175515,47.61883235,539259_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.324981,47.61264264,539282_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3463336,47.62670372,539337_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3174238,47.61883328,539343_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3328068,47.61809421,539495_1,Any,Block,250,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3251934,47.61303779,539500_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3463331,47.62676256,539551_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.318638,47.61882441,539730_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3178921,47.61882989,539733_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3174412,47.61647728,539890_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3172977,47.61637966,539911_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3171066,47.61766205,539942_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3172521,47.61766097,539986_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3179342,47.61637489,540029_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3135577,47.61981881,540089_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3209706,47.60655795,540094_1,Any,Block,0,1,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00
,Public,NoCharger,non-res,,,-122.3463341,47.62664488,540137_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3175142,47.61647674,540180_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.346161,47.6264896,540238_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3133452,47.61963445,540251_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3175615,47.6186952,540363_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3249072,47.61255761,540389_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.320343,47.62420502,540392_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3463351,47.6265272,540402_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3250917,47.6127702,540462_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.321139,47.60673358,540468_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.321011,47.60659392,540520_1,Any,Block,0,1,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00
,Public,NoCharger,non-res,,,-122.3191102,47.6188209,540744_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3330432,47.6182341,540804_1,Any,Block,250,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3177624,47.61883083,540952_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3177715,47.61753098,540969_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3184293,47.61882596,541000_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3171088,47.61647977,541025_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3249441,47.61260013,541193_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3240453,47.61302262,541210_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3172331,47.61869757,541245_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3173933,47.61869641,541298_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3179454,47.61752968,541311_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3180622,47.61869158,541315_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3180363,47.617529,541328_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3254422,47.61315176,541397_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3178272,47.61883036,541415_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3180072,47.61637434,541423_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3178403,47.61765658,541477_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3172223,47.61647892,541510_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3250179,47.61268516,541520_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3254454,47.61356964,541543_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3173142,47.61869699,541568_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3179171,47.61765601,541570_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.321251,47.60685579,541599_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3184982,47.61882545,541646_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3210537,47.60664048,541674_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3176423,47.61637708,541823_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3192481,47.61881987,541828_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3242133,47.61302261,541848_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.325445,47.61351834,541883_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3254427,47.61321468,541905_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3250548,47.61272768,541912_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3463346,47.62658604,541956_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3178612,47.61637543,541991_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3247751,47.61303697,542123_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3251267,47.61303766,542272_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3176966,47.61647537,542298_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3461591,47.62671811,542302_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3176159,47.61765826,542306_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3254441,47.61340002,542320_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3173683,47.61647783,542338_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3201809,47.62420475,542425_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3461601,47.62659906,542475_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3177883,47.61637598,542537_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3209234,47.60653093,542573_1,Any,Block,0,1,Class2b3Vocational|00:00-24:00;Class456Vocational|00:00-24:00;Class78Vocational|00:00-24:00;Class78Tractor|00:00-24:00
,Public,NoCharger,non-res,,,-122.3177257,47.61869401,542579_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3176975,47.6188313,542620_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3249974,47.6130374,542662_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3170358,47.61648032,542669_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3276649,47.61269173,542747_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3407793,47.60717114,542927_1,Any,Block,100,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3284544,47.6123549,543256_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3271693,47.61290701,543562_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3273393,47.61047175,543784_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3251466,47.61137265,544450_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3272272,47.61288185,544570_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3274026,47.61280566,544648_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3251328,47.6113784,544774_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
,Public,NoCharger,non-res,,,-122.3274605,47.6127805,545067_1,Any,Block,200,1,Class2b3Vocational|08:00-10:59;Class456Vocational|08:00-10:59;Class78Vocational|08:00-10:59;Class78Tractor|08:00-10:59
