payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
grocery_48,0,ridehail-48,others,loading,388,66600,25200,79200,1140,-122.2722546,37.8719098,388.0,,,0.45359237,pickup-delivery,
grocery_48,1,ridehail-48,others,unloading,66,68395,25200,79200,180,-122.26574456555564,37.81106487295327,66.0,,,0.45359237,pickup-delivery,
grocery_49,0,ridehail-49,others,loading,311,61800,25200,79200,480,-122.1685357,37.7568864,311.0,,,0.90718474,pickup-delivery,
grocery_49,1,ridehail-49,others,unloading,66,62903,25200,79200,240,-122.26683466376454,37.80306315027031,66.0,,,0.90718474,pickup-delivery,
grocery_50,0,ridehail-50,others,loading,388,60600,25200,79200,300,-122.2722546,37.8719098,388.0,,,3.62873896,pickup-delivery,
grocery_50,1,ridehail-50,others,unloading,67,61561,25200,79200,480,-122.27061454182852,37.80069735717263,67.0,,,3.62873896,pickup-delivery,
grocery_51,0,ridehail-51,others,loading,388,47400,25200,79200,1020,-122.2722546,37.8719098,388.0,,,1.81436948,pickup-delivery,
grocery_51,1,ridehail-51,others,unloading,68,49102,25200,79200,540,-122.27434701514844,37.798283096374064,68.0,,,1.81436948,pickup-delivery,
grocery_52,0,ridehail-52,others,loading,279,43800,25200,79200,780,-122.1916139,37.7578868,279.0,,,0.45359237,pickup-delivery,
grocery_52,1,ridehail-52,others,unloading,68,44995,25200,79200,480,-122.2700994133978,37.8004028129095,68.0,,,0.45359237,pickup-delivery,
grocery_53,0,ridehail-53,others,loading,138,46200,25200,79200,960,-122.2498731,37.8051153,138.0,,,2.7215542200000002,pickup-delivery,
grocery_53,1,ridehail-53,others,unloading,70,47363,25200,79200,420,-122.26011499679063,37.79795870195273,70.0,,,2.7215542200000002,pickup-delivery,
grocery_54,0,ridehail-54,others,loading,495,49800,25200,79200,360,-122.2433222,37.762349,495.0,,,3.17514659,pickup-delivery,
