"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(20, 25]","(-20, -19]","(18140.59, 18594.104]",0.0617442049647001
"(20, 25]","(-20, -19]","(18594.104, 19047.619]",0.0652967698105382
"(20, 25]","(-20, -19]","(19047.619, 19501.134]",0.0797220745790228
"(20, 25]","(-20, -19]","(19501.134, 19954.649]",0.0688878063100689
"(20, 25]","(-20, -19]","(19954.649, 20408.163]",0.0688878063100689
"(20, 25]","(-20, -19]","(20408.163, 20861.678]",0.0948206381001498
"(20, 25]","(-20, -19]","(20861.678, 21315.193]",0.0858839673124746
"(20, 25]","(-20, -19]","(21315.193, 21768.707]",0.0743456380825068
"(20, 25]","(-20, -19]","(21768.707, 22222.222]",0.0684299526401402
"(20, 25]","(-20, -19]","(22222.222, 22675.737]",0.0681012877584577
"(20, 25]","(-20, -19]","(22675.737, 23129.252]",0.0632872885865343
"(20, 25]","(-20, -19]","(23129.252, 23582.766]",0.0632872885865343
"(20, 25]","(-20, -19]","(23582.766, 24036.281]",0.0629405599170183
"(20, 25]","(-20, -19]","(24036.281, 24489.796]",0.0626965109068673
"(20, 25]","(-20, -19]","(24489.796, 24943.311]",0.063421139887497
"(20, 25]","(-20, -19]","(24943.311, 25396.825]",0.063421139887497
"(20, 25]","(-20, -19]","(25396.825, 25850.34]",0.063421139887497
"(20, 25]","(-20, -19]","(25850.34, 26303.855]",0.0634337358421234
"(20, 25]","(-20, -19]","(26303.855, 26757.37]",0.0634337358421234
"(20, 25]","(-20, -19]","(26757.37, 27210.884]",0.0634337358421234
"(20, 25]","(-20, -19]","(27210.884, 27664.399]",0.0634337358421234
"(20, 25]","(-20, -19]","(27664.399, 28117.914]",0.0634337358421234
"(20, 25]","(-20, -19]","(28117.914, 28571.429]",0.0634337358421234
"(20, 25]","(-20, -19]","(28571.429, 29024.943]",0.0634337358421234
"(20, 25]","(-20, -19]","(29024.943, 29478.458]",0.0648714096305201
"(20, 25]","(-20, -19]","(29478.458, 29931.973]",0.0648714096305201
"(20, 25]","(-20, -19]","(29931.973, 30385.488]",0.0737359578560942
"(20, 25]","(-20, -19]","(30385.488, 30839.002]",0.0737359578560942
"(20, 25]","(-20, -19]","(30839.002, 31292.517]",0.0737359578560942
"(20, 25]","(-20, -19]","(31292.517, 31746.032]",0.0737359578560942
"(20, 25]","(-20, -19]","(31746.032, 32199.546]",0.0735879474130677
"(20, 25]","(-20, -19]","(32199.546, 32653.061]",0.0692185113691355
"(20, 25]","(-20, -19]","(32653.061, 33106.576]",0.0692185113691355
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",0.0692185113691355
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",0.0692185113691355
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",0.0692185113691355
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",0.0692185113691355
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",0.0692185113691355
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",0.0816234120192671
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",0.127088175669459
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",0.0621665575536086
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",0.0486938032117863
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",0.0486938032117863
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",0.0486938032117863
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",0.0486938032117863
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",0.0486938032117863
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",0.0486938032117863
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",0.0486938032117863
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",0.0486938032117863
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",0.0486938032117863
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",0.0477903288555659
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",0.0515663792916276
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",0.0467711555737411
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",0.0467711555737411
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",0.0467711555737411
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",0.0504672213244183
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",0.0504672213244183
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",0.0504672213244183
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",0.0530719276634725
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",0.0530719276634725
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",0.0670458720268918
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",0.0619522059699029
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",0.0580898241215603
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",0.0584577577684657
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",0.0584772193759896
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",0.0566933873366239
