carrierId,tourId,vehicleId,vehicleTypeId,depotZone,depotX,depotY,mesoZone,vehicleTypeIdOrig,vehicleIdOrig
7193685-32-hdv,b2b-3373,ft-5f63ac,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,410510073001.0,hdv_D_Diesel,b2b--c61-15629
6302068-1-hdt,b2b-3391,ft-14b03e,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,530110412031.0,hdv_D_Diesel,b2b--c61-15648
5041008-3-hdt,b2b-3410,ft-6933f8,ft-hdt-Dsl,530530732003,-122.58014198329504,46.93344098049039,410670320051.0,hdt_D_Diesel,b2b--c61-15667
5024088-3-hdt,b2b-3411,ft-f561b6,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410510073001.0,hdt_D_Diesel,b2b--c61-15668
8371134-1-hdt,b2b-3416,ft-da6d1b,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410510072021.0,hdt_D_Diesel,b2b--c61-15672
7192198-17-hdv,b2b-3420,ft-983f38,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,410510072021.0,hdv_D_Diesel,b2b--c61-15677
7194072-21-hdt,b2b-3426,ft-c8c3fc,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410510073001.0,hdt_D_Diesel,b2b--c61-15683
6302854-1-hdt,b2b-3437,ft-e71252,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110410101.0,hdt_D_Diesel,b2b--c61-15699
6303906-4-hdt,b2b-3450,ft-a6b112,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,530110413274.0,hdv_D_Diesel,b2b--c61-15713
7194071-7-hdv,b2b-3460,ft-b21775,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,410510073001.0,hdv_D_Diesel,b2b--c61-15725
8371066-11-hdt,b2b-3463,ft-883882,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410510073001.0,hdt_D_Diesel,b2b--c61-15727
6302069-2-hdt,b2b-3464,ft-b0d361,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110412031.0,hdt_D_Diesel,b2b--c61-15728
6303479-1-hdt,b2b-3470,ft-8080b0,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110407111.0,hdt_D_Diesel,b2b--c61-15734
7358704-1-hdt,b2b-3480,ft-ad3d9d,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110426003.0,hdt_D_Diesel,b2b--c61-15744
7192983-10-hdt,b2b-3481,ft-b9455f,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410510043001.0,hdt_D_Diesel,b2b--c61-15745
4962749-4-hdt,b2b-3491,ft-ac2c48,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410050227072.0,hdt_D_Diesel,b2b--c61-15755
7358584-26-hdt,b2b-3496,ft-957846,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110410052.0,hdt_D_Diesel,b2b--c61-15791
7358584-26-hdt,b2b-3500,ft-79c4dd,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110410052.0,hdt_D_Diesel,b2b--c61-15763
7358584-26-hdt,b2b-3506,ft-b946a1,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110410052.0,hdt_D_Diesel,b2b--c61-15785
7358584-26-hdt,b2b-3508,ft-f93308,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110410052.0,hdt_D_Diesel,b2b--c61-15790
6301576-2-hdt,b2b-3511,ft-fc5e10,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,530110426003.0,hdv_D_Diesel,b2b--c61-15794
4963844-1-hdt,b2b-3548,ft-c03d9b,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410050232012.0,hdt_D_Diesel,b2b--c61-15831
7192092-5-hdt,b2b-3553,ft-25fe4a,ft-hdv-Dsl,530530732003,-122.722177527917,47.06726163014591,410510011011.0,hdv_D_Diesel,b2b--c61-15836
7193734-1-hdt,b2b-3556,ft-0a68d7,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,410510073001.0,hdt_D_Diesel,b2b--c61-15839
7371483-1-hdt,b2b-3590,ft-6be51c,ft-hdt-Dsl,530610413042,-122.24520847642002,47.92654436050197,530610413042.0,hdt_D_Diesel,b2b--c61-15920
6411985-1-hdt,b2b-3622,ft-5cad39,ft-hdt-Dsl,530610408002,-122.21468228018514,47.98032402214288,530610408002.0,hdt_D_Diesel,b2b--c61-16051
7370749-1-hdt,b2b-3631,ft-d80b38,ft-hdt-Dsl,530610413042,-122.26274299746264,47.938864443246594,530610413042.0,hdt_D_Diesel,b2b--c61-16090
6416853-3-hdt,b2b-3660,ft-c80a16,ft-hdt-Dsl,530610529031,-122.16476638043768,48.04913158022469,530610529031.0,hdt_D_Diesel,b2b--c61-16132
6404002-3-hdt,b2b-3664,ft-88dcfe,ft-hdt-Dsl,530610533014,-122.31610846863688,48.31193108584794,530579519002.0,hdt_D_Diesel,b2b--c61-16137
7371147-1-hdt,b2b-3679,ft-996284,ft-hdt-Dsl,530610535091,-122.14786381644784,48.17089409242527,530610535091.0,hdt_D_Diesel,b2b--c61-16155
6415758-3-hdt,b2b-3682,ft-beb845,ft-hdt-Dsl,530610535051,-121.98375358902844,48.09987479278258,530610535051.0,hdt_D_Diesel,b2b--c61-16160
6404435-4-hdt,b2b-3701,ft-911851,ft-hdt-Dsl,530610533023,-122.31610846863688,48.31193108584794,530579516003.0,hdt_D_Diesel,b2b--c61-16182
6417116-2-hdt,b2b-3706,ft-aaf387,ft-hdt-Dsl,530610528031,-122.1816447688806,48.1451250014189,530610528031.0,hdt_D_Diesel,b2b--c61-16185
6415757-2-hdt,b2b-3708,ft-0f57af,ft-hdt-Dsl,530610536032,-122.02765363040956,48.02437590490885,530610536032.0,hdt_D_Diesel,b2b--c61-16189
8395473-3-hdt,b2b-3720,ft-707b55,ft-hdv-Dsl,530610535061,-122.31610846863688,48.31193108584794,530579512001.0,hdv_D_Diesel,b2b--c61-16200
8395473-3-hdt,b2b-3730,ft-a5cdea,ft-hdt-Dsl,530610535061,-122.31610846863688,48.31193108584794,530579512001.0,hdt_D_Diesel,b2b--c61-16219
6419636-3-hdt,b2b-3738,ft-ecff1a,ft-hdt-Dsl,530610533012,-122.34321888727558,48.25725074093006,530610533012.0,hdt_D_Diesel,b2b--c61-16224
6415329-1-hdt,b2b-3742,ft-bf821a,ft-hdt-Dsl,530610537002,-121.74314200097383,48.28063880222151,530610537002.0,hdt_D_Diesel,b2b--c61-16228
7371556-6-hdt,b2b-3753,ft-2ffdb2,ft-hdv-Dsl,530610533012,-122.33329845364509,48.26704965475196,530610533012.0,hdv_D_Diesel,b2b--c61-16249
7371556-6-hdt,b2b-3754,ft-448883,ft-hdv-Dsl,530610533012,-122.33329845364509,48.26704965475196,530610533012.0,hdv_D_Diesel,b2b--c61-16258
7371556-6-hdt,b2b-3755,ft-7d56d6,ft-hdt-Dsl,530610533012,-122.33329845364509,48.26704965475196,530610533012.0,hdt_D_Diesel,b2b--c61-16249_2
6334156-3-hdt,b2b-3774,ft-0b2748,ft-hdt-Dsl,530330219041,-122.15836206250982,47.71408668302469,530330219041.0,hdt_D_Diesel,b2b--c61-16290
8417436-3-hdt,b2b-3791,ft-e15298,ft-hdt-Dsl,530610537001,-121.4007171060678,47.41209531237868,530630141002.0,hdt_D_Diesel,b2b--c61-16328
6420474-2-hdt,b2b-3799,ft-22a898,ft-hdt-Dsl,530610519121,-122.11899010028552,47.79929854914899,530610519121.0,hdt_D_Diesel,b2b--c61-16337
7369982-6-hdt,b2b-3802,ft-213c43,ft-hdt-Dsl,530610533024,-122.31610846863688,48.31193108584794,530579526003.0,hdt_D_Diesel,b2b--c61-16343
8417436-1-hdt,b2b-3843,ft-3dc8e9,ft-hdt-Dsl,530610537001,-121.4007171060678,47.41209531237868,530630141002.0,hdt_D_Diesel,b2b--c61-16400
8417436-1-hdt,b2b-3846,ft-02e1d7,ft-hdt-Dsl,530610537001,-121.4007171060678,47.41209531237868,530630141002.0,hdt_D_Diesel,b2b--c61-16403
7367755-16-hdt,b2b-3867,ft-6bb3f3,ft-hdv-Dsl,530530729061,-122.722177527917,47.06726163014591,530419708004.0,hdv_D_Diesel,b2b--c61-16442
6382044-2-hdt,b2b-3876,ft-86d204,ft-hdv-Dsl,530530729061,-122.722177527917,47.06726163014591,530419714002.0,hdv_D_Diesel,b2b--c61-16455
6344544-3-hdt,b2b-3897,ft-96de72,ft-hdt-Dsl,530330323203,-122.15146077113218,47.74987135631663,530330323203.0,hdt_D_Diesel,b2b--c61-16528
8395465-2-hdt,b2b-3900,ft-742fdc,ft-hdv-Dsl,530610533014,-122.31610846863688,48.31193108584794,530579519002.0,hdv_D_Diesel,b2b--c61-16531
8394084-1-hdt,b2b-3912,ft-61c67b,ft-hdt-Dsl,530330305011,-122.2295983208466,47.33291579842153,530330305011.0,hdt_D_Diesel,b2b--c61-16559
7361458-16-hdt,b2b-3931,ft-369900,ft-hdt-Dsl,530330324011,-121.98779991779364,47.73411298745755,530330324011.0,hdt_D_Diesel,b2b--c61-16590
7371557-11-hdt,b2b-3939,ft-7d429f,ft-hdv-Dsl,530610531021,-122.18921914405846,48.15037009988364,530610531021.0,hdv_D_Diesel,b2b--c61-16609
6420476-5-hdt,b2b-3960,ft-a8b566,ft-hdt-Dsl,530610519121,-122.13333388565908,47.796999639447854,530610519121.0,hdt_D_Diesel,b2b--c61-16633
6419102-4-hdt,b2b-3963,ft-80cb28,ft-hdt-Dsl,530610521042,-122.1776323146736,48.021852668052624,530610521042.0,hdt_D_Diesel,b2b--c61-16637
6416065-2-hdt,b2b-3967,ft-f8507f,ft-hdt-Dsl,530610535051,-122.0196241721458,48.107645056968295,530610535051.0,hdt_D_Diesel,b2b--c61-16641
7371557-1-hdt,b2b-3970,ft-589192,ft-hdv-Dsl,530610531021,-122.18921914405846,48.15037009988364,530610531021.0,hdv_D_Diesel,b2b--c61-16682
6415760-3-hdt,b2b-4010,ft-bc44f4,ft-hdt-Dsl,530610525041,-122.09388353568428,47.97858944694983,530610525041.0,hdt_D_Diesel,b2b--c61-16785
6414287-1-hdt,b2b-4015,ft-7631f3,ft-hdt-Dsl,530610418052,-122.22147628742222,47.90805368576245,530610418052.0,hdt_D_Diesel,b2b--c61-16792
6420473-1-hdt,b2b-4018,ft-f6c00f,ft-hdt-Dsl,530610519121,-122.11507974826218,47.80070883394138,530610519121.0,hdt_D_Diesel,b2b--c61-16795
6420473-1-hdt,b2b-4019,ft-49f62d,ft-hdt-Dsl,530610519121,-122.11507974826218,47.80070883394138,530610519121.0,hdt_D_Diesel,b2b--c61-16794
6415381-3-hdt,b2b-4027,ft-52dc6f,ft-hdt-Dsl,530610537002,-121.72198973783551,48.27982564981998,530610537002.0,hdt_D_Diesel,b2b--c61-16803
6343314-1-hdt,b2b-4043,ft-fd84df,ft-hdv-Dsl,530330328001,-121.8144899847872,47.54683078743184,530330328001.0,hdv_D_Diesel,b2b--c61-16820
6343314-1-hdt,b2b-4044,ft-5b2225,ft-hdv-Dsl,530330328001,-121.8144899847872,47.54683078743184,530330328001.0,hdv_D_Diesel,b2b--c61-16819
6419697-6-hdt,b2b-4059,ft-bc543e,ft-hdt-Dsl,530619400021,-122.29643703755735,48.06882550674127,530619400021.0,hdt_D_Diesel,b2b--c61-16833
7369982-16-hdt,b2b-4061,ft-6d631a,ft-hdt-Dsl,530610533024,-122.31610846863688,48.31193108584794,530579526003.0,hdt_D_Diesel,b2b--c61-16837
6420475-5-hdt,b2b-4068,ft-3a3b87,ft-hdt-Dsl,530610519121,-122.14047986750576,47.78935600104972,530610519121.0,hdt_D_Diesel,b2b--c61-16848
6294649-2-hdt,b2b-4072,ft-971546,ft-hdt-Dsl,530610537001,-121.4007171060678,47.41209531237868,530079601002.0,hdt_D_Diesel,b2b--c61-16853
6411553-6-hdt,b2b-4077,ft-d156f6,ft-hdv-Dsl,530610407003,-122.21025015983572,47.97790199344702,530610407003.0,hdv_D_Diesel,b2b--c61-16862
7361344-21-hdt,b2b-4083,ft-2cd518,ft-hdt-Dsl,530330219054,-122.17601104993004,47.734492466552766,530330219054.0,hdt_D_Diesel,b2b--c61-16872
7361344-21-hdt,b2b-4085,ft-58ad2d,ft-hdt-Dsl,530330219054,-122.17601104993004,47.734492466552766,530330219054.0,hdt_D_Diesel,b2b--c61-16870
7363441-21-hdt,b2b-4090,ft-e06efe,ft-hdt-Dsl,530330323193,-122.1581093804582,47.75939019084427,530330323193.0,hdt_D_Diesel,b2b--c61-16882
7363441-21-hdt,b2b-4092,ft-5f24b6,ft-hdt-Dsl,530330323193,-122.1581093804582,47.75939019084427,530330323193.0,hdt_D_Diesel,b2b--c61-16880
8395465-1-hdt,b2b-4114,ft-24bcd6,ft-hdv-Dsl,530610533014,-122.31610846863688,48.31193108584794,530579519002.0,hdv_D_Diesel,b2b--c61-16929
7363441-6-hdt,b2b-4126,ft-40161d,ft-hdt-Dsl,530330323193,-122.1581093804582,47.75939019084427,530330323193.0,hdt_D_Diesel,b2b--c61-16935
7367751-11-hdt,b2b-4130,ft-e895b9,ft-hdv-Dsl,530530729061,-122.722177527917,47.06726163014591,530419714002.0,hdv_D_Diesel,b2b--c61-16946
8394084-10-ld3,b2b-4144,ft-e12ec8,ft-ld3-Dsl,530330305011,-122.2295983208466,47.33291579842153,530330305011.0,ld3_D_Diesel,b2b--c61-17023
8394084-10-ld3,b2b-4145,ft-6bf167,ft-ld3-Dsl,530330305011,-122.2295983208466,47.33291579842153,530330305011.0,ld3_D_Diesel,b2b--c61-17024
7369899-34-ld3,b2b-4169,ft-64c3f1,ft-ld3-Dsl,530610533014,-122.31610846863688,48.31193108584794,530579521003.0,ld3_D_Diesel,b2b--c61-17089
7369899-34-ld3,b2b-4170,ft-bb9f50,ft-ld3-Dsl,530610533014,-122.31610846863688,48.31193108584794,530579521003.0,ld3_D_Diesel,b2b--c61-17099
7369899-43-ld1,b2b-4180,ft-21c54a,ft-ld1-Dsl,530610533014,-122.31610846863688,48.31193108584794,530579521003.0,ld1_D_Diesel,b2b--c61-17105
7371483-3-ld1,b2b-4205,ft-30a346,ft-ld1-Gas,530610413042,-122.24520847642002,47.92654436050197,530610413042.0,ld1_G_Gasoline,b2b--c61-17183
7364918-4-ld3,b2b-4209,ft-950aed,ft-ld3-Dsl,530330112001,-122.3214141584895,47.52232063451912,530330112001.0,ld3_D_Diesel,b2b--c61-17203
7373561-13-ld1,b2b-4214,ft-970cd1,ft-ld1-Gas,530530728001,-122.722177527917,47.06726163014591,530670122222.0,ld1_G_Gasoline,b2b--c61-17208
7371556-4-ld3,b2b-4225,ft-10a8dd,ft-ld3-Gas,530610533012,-122.33329845364509,48.26704965475196,530610533012.0,ld3_G_Gasoline,b2b--c61-17227
7371556-4-ld3,b2b-4228,ft-8687c1,ft-ld3-Gas,530610533012,-122.33329845364509,48.26704965475196,530610533012.0,ld3_G_Gasoline,b2b--c61-17227_2
7373440-8-ld1,b2b-4241,ft-1767c2,ft-ld1-Gas,530530726032,-122.722177527917,47.06726163014591,530670101001.0,ld1_G_Gasoline,b2b--c61-17270
7369580-24-ld3,b2b-4247,ft-3bbc40,ft-ld3-Dsl,530530718071,-122.49341371862204,47.173202238566496,530530718071.0,ld3_D_Diesel,b2b--c61-17284
7370497-7-hdv,b2b-4265,ft-abd724,ft-hdv-Dsl,530610515002,-122.31703503276825,47.82034412550497,530610515002.0,hdv_D_Diesel,b2b--c61-17322
7193875-23-ld1,b2b-4272,ft-ae223a,ft-ld1-Gas,530530732003,-122.722177527917,47.06726163014591,410510073001.0,ld1_G_Gasoline,b2b--c61-17347
7195630-28-ld1,b2b-4278,ft-16bbfc,ft-ld1-Gas,530530732003,-122.722177527917,47.06726163014591,410670321071.0,ld1_G_Gasoline,b2b--c61-17353
7370550-3-ld1,b2b-4283,ft-350a0c,ft-ld1-Gas,530610512001,-122.30212126736846,47.80335907496872,530610512001.0,ld1_G_Gasoline,b2b--c61-17372
7366389-16-hdt,b2b-4289,ft-26521a,ft-hdt-Dsl,530330099004,-122.3525522092276,47.56898547069012,530330099004.0,hdt_D_Diesel,b2b--c61-17435
7370748-3-ld1,b2b-4291,ft-65f7bb,ft-ld1-Gas,530610413042,-122.25255143142964,47.9246191361956,530610413042.0,ld1_G_Gasoline,b2b--c61-17436
7371136-18-ld1,b2b-4302,ft-335cfb,ft-ld1-Gas,530610528031,-122.17839672415413,48.15182822610645,530610528031.0,ld1_G_Gasoline,b2b--c61-17475
7371136-18-ld1,b2b-4305,ft-cd9cd0,ft-ld1-Gas,530610528031,-122.17839672415413,48.15182822610645,530610528031.0,ld1_G_Gasoline,b2b--c61-17484
7371557-13-ld1,b2b-4329,ft-4355f9,ft-ld1-Gas,530610531021,-122.18921914405846,48.15037009988364,530610531021.0,ld1_G_Gasoline,b2b--c61-17538
7365023-3-ld1,b2b-4348,ft-7bb070,ft-ld1-Gas,530330112001,-122.32090219748493,47.51992620304542,530330112001.0,ld1_G_Gasoline,b2b--c61-17599
7362690-3-ld1,b2b-4352,ft-f20e3e,ft-ld1-Dsl,530330323133,-122.08610118963196,47.67258814227379,530330323133.0,ld1_D_Diesel,b2b--c61-17601
7362690-3-ld1,b2b-4353,ft-6a41f0,ft-ld1-Dsl,530330323133,-122.08610118963196,47.67258814227379,530330323133.0,ld1_D_Diesel,b2b--c61-17602
7371557-8-ld1,b2b-4358,ft-7a51e4,ft-ld1-Gas,530610531021,-122.18921914405846,48.15037009988364,530610531021.0,ld1_G_Gasoline,b2b--c61-17622
7363441-13-ld1,b2b-4365,ft-0314e7,ft-ld1-Gas,530330323193,-122.1581093804582,47.75939019084427,530330323193.0,ld1_G_Gasoline,b2b--c61-17639
7370943-8-ld1,b2b-4368,ft-250448,ft-ld1-Gas,530610419032,-122.26846670034529,47.91993930152732,530610419032.0,ld1_G_Gasoline,b2b--c61-17671
7370943-8-ld1,b2b-4369,ft-664b25,ft-ld1-Gas,530610419032,-122.26846670034529,47.91993930152732,530610419032.0,ld1_G_Gasoline,b2b--c61-17652
7370943-8-ld1,b2b-4370,ft-0d0d91,ft-ld1-Gas,530610419032,-122.26846670034529,47.91993930152732,530610419032.0,ld1_G_Gasoline,b2b--c61-17653
7371582-13-ld1,b2b-4377,ft-9fa8a8,ft-ld1-Gas,530610521083,-122.10810165997442,47.81450505250156,530610521083.0,ld1_G_Gasoline,b2b--c61-17672
7366389-23-ld1,b2b-4385,ft-d6fa17,ft-ld1-Gas,530330099004,-122.3525522092276,47.56898547069012,530330099004.0,ld1_G_Gasoline,b2b--c61-17708
7366389-23-ld1,b2b-4389,ft-530a83,ft-ld1-Gas,530330099004,-122.3525522092276,47.56898547069012,530330099004.0,ld1_G_Gasoline,b2b--c61-17706
7366501-23-ld1,b2b-4404,ft-46f3ad,ft-ld1-Gas,530330265002,-122.3431011623761,47.51325975581829,530330265002.0,ld1_G_Gasoline,b2b--c61-17742
8395583-3-ld1,b2b-4433,ft-525ebf,ft-ld1-Gas,530610419032,-122.26843387762376,47.91726990385733,530610419032.0,ld1_G_Gasoline,b2b--c61-17835
7365597-11-ld1,b2b-4437,ft-b6409a,ft-ld1-Dsl,530330071001,-122.3607157802324,47.62277408295152,530330071001.0,ld1_D_Diesel,b2b--c61-17839
7371582-18-ld1,b2b-4450,ft-34783e,ft-ld1-Gas,530610521083,-122.10810165997442,47.81450505250156,530610521083.0,ld1_G_Gasoline,b2b--c61-17875
7362690-18-ld1,b2b-4456,ft-b6181d,ft-ld1-Gas,530330323133,-122.08610118963196,47.67258814227379,530330323133.0,ld1_G_Gasoline,b2b--c61-17894
7361108-11-ld1,b2b-4479,ft-8e2691,ft-ld1-Gas,530330237001,-122.1698806056832,47.62581212961685,530330237001.0,ld1_G_Gasoline,b2b--c61-17960
7370749-13-ld1,b2b-4487,ft-8ae85e,ft-ld1-Dsl,530610413042,-122.26274299746264,47.938864443246594,530610413042.0,ld1_D_Diesel,b2b--c61-18000
7366540-8-ld1,b2b-4497,ft-0a856f,ft-ld1-Gas,530330284024,-122.29785702640062,47.44428124887584,530330284024.0,ld1_G_Gasoline,b2b--c61-18040
7361145-11-ld1,b2b-4499,ft-748bdb,ft-ld1-Gas,530330248002,-122.1414164770945,47.57616719498677,530330248002.0,ld1_G_Gasoline,b2b--c61-18053
7361145-11-ld1,b2b-4500,ft-789584,ft-ld1-Gas,530330248002,-122.1414164770945,47.57616719498677,530330248002.0,ld1_G_Gasoline,b2b--c61-18052
6359552-1-hdt,b2b-4526,ft-bf6351,ft-hdt-Dsl,530330019001,-122.33256664971508,47.699864533022,530330019001.0,hdt_D_Diesel,b2b--c61-18130
7365629-30-mdv,b2b-4533,ft-8fb5bb,ft-mdv-Gas,530330059001,-122.36618765981758,47.65458277812374,530330059001.0,mdv_G_Gasoline,b2b--c61-18142
7370748-14-ld3,b2b-4536,ft-716560,ft-ld3-Dsl,530610413042,-122.25255143142964,47.9246191361956,530610413042.0,ld3_D_Diesel,b2b--c61-18154
7370748-14-ld3,b2b-4537,ft-401dc1,ft-ld3-Dsl,530610413042,-122.25255143142964,47.9246191361956,530610413042.0,ld3_D_Diesel,b2b--c61-18155
6301530-5-hdt,b2b-4541,ft-a591b1,ft-hdt-Dsl,530530732003,-122.722177527917,47.06726163014591,530110407111.0,hdt_D_Diesel,b2b--c61-18163
8370469-1-hdt,b2b-4557,ft-e75b1a,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18186
8370469-1-hdt,b2b-4559,ft-ad1a9a,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18188
8370469-1-hdt,b2b-4563,ft-757993,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18192
8370469-1-hdt,b2b-4567,ft-49bac0,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18196
8370469-1-hdt,b2b-4569,ft-f874f1,ft-hdv-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdv_D_Diesel,b2b--c61-18198
8370469-1-hdt,b2b-4574,ft-05489c,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18236
8370469-1-hdt,b2b-4579,ft-a1a7c0,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18248
8370469-1-hdt,b2b-4581,ft-3003f1,ft-hdt-Dsl,530530701001,-122.722177527917,47.06726163014591,20095.0,hdt_D_Diesel,b2b--c61-18250
6420627-3-hdt,b2b-4598,ft-5a9586,ft-hdv-Dsl,530610519121,-122.11950114091694,47.79935182932041,530610519121.0,hdv_D_Diesel,b2b--c61-18286
7365629-28-ld1,b2b-4615,ft-904345,ft-ld1-Gas,530330059001,-122.36618765981758,47.65458277812374,530330059001.0,ld1_G_Gasoline,b2b--c61-18333
7363267-3-ld1,b2b-4627,ft-494921,ft-ld1-Dsl,530330262001,-122.25275710096406,47.44811819081014,530330262001.0,ld1_D_Diesel,b2b--c61-18377
7365023-9-ld3,b2b-4641,ft-8efb3b,ft-ld3-Gas,530330112001,-122.32090219748493,47.51992620304542,530330112001.0,ld3_G_Gasoline,b2b--c61-18420
7364918-33-ld1,b2b-4661,ft-256d72,ft-ld1-Gas,530330112001,-122.3214141584895,47.52232063451912,530330112001.0,ld1_G_Gasoline,b2b--c61-18532
7361344-29-ld3,b2b-4668,ft-c39fe4,ft-ld3-Dsl,530330219054,-122.17601104993004,47.734492466552766,530330219054.0,ld3_D_Diesel,b2b--c61-18556
7371557-18-ld1,b2b-4678,ft-4f789a,ft-ld1-Gas,530610531021,-122.18921914405846,48.15037009988364,530610531021.0,ld1_G_Gasoline,b2b--c61-18589
7362690-4-ld3,b2b-4692,ft-8396df,ft-ld3-Gas,530330323133,-122.08610118963196,47.67258814227379,530330323133.0,ld3_G_Gasoline,b2b--c61-18615
7362690-4-ld3,b2b-4694,ft-919734,ft-ld3-Gas,530330323133,-122.08610118963196,47.67258814227379,530330323133.0,ld3_G_Gasoline,b2b--c61-18625
6369280-2-hdt,b2b-4696,ft-d52fcc,ft-hdt-Dsl,530330284024,-122.29787386756448,47.4440537819004,530330284024.0,hdt_D_Diesel,b2b--c61-18626
7366501-24-ld3,b2b-4703,ft-f94b84,ft-ld3-Gas,530330265002,-122.3431011623761,47.51325975581829,530330265002.0,ld3_G_Gasoline,b2b--c61-18646
7371582-3-ld1,b2b-4719,ft-ae9f64,ft-ld1-Gas,530610521083,-122.10810165997442,47.81450505250156,530610521083.0,ld1_G_Gasoline,b2b--c61-18684
7370808-13-ld1,b2b-4722,ft-c3b2d2,ft-ld1-Gas,530610413042,-122.27707691241686,47.941867642502736,530610413042.0,ld1_G_Gasoline,b2b--c61-18699
7370808-13-ld1,b2b-4725,ft-ed45a3,ft-ld1-Gas,530610413042,-122.27707691241686,47.941867642502736,530610413042.0,ld1_G_Gasoline,b2b--c61-18715
7370808-13-ld1,b2b-4727,ft-0538ff,ft-ld1-Gas,530610413042,-122.27707691241686,47.941867642502736,530610413042.0,ld1_G_Gasoline,b2b--c61-18709
6332343-1-hdt,b2b-4741,ft-25e760,ft-hdt-Dsl,530330226031,-122.17325818675212,47.70530750083524,530330226031.0,hdt_D_Diesel,b2b--c61-18746
7367226-14-ld3,b2b-4742,ft-5aa5f4,ft-ld3-Dsl,530350918001,-122.62548168575364,47.60797469250697,530350918001.0,ld3_D_Diesel,b2b--c61-18750
7370943-3-ld1,b2b-4744,ft-530704,ft-ld1-Gas,530610419032,-122.26846670034529,47.91993930152732,530610419032.0,ld1_G_Gasoline,b2b--c61-18770
7363359-2-ld1,b2b-4752,ft-9caf40,ft-ld1-Gas,530330319031,-122.12224559106944,47.48766486964959,530330319031.0,ld1_G_Gasoline,b2b--c61-18771
6334157-2-hdt,b2b-4769,ft-35ffd9,ft-hdt-Dsl,530330226031,-122.16566984139985,47.70382843048149,530330226031.0,hdt_D_Diesel,b2b--c61-18811
7370943-9-ld3,b2b-4771,ft-fb05a3,ft-ld3-Dsl,530610419032,-122.26846670034529,47.91993930152732,530610419032.0,ld3_D_Diesel,b2b--c61-18813
7361108-5-ld1,b2b-4789,ft-e39c6f,ft-ld1-Gas,530330237001,-122.1698806056832,47.62581212961685,530330237001.0,ld1_G_Gasoline,b2b--c61-18869
7371557-24-ld3,b2b-4795,ft-6cf659,ft-ld3-Gas,530610531021,-122.18921914405846,48.15037009988364,530610531021.0,ld3_G_Gasoline,b2b--c61-18896
6419916-1-hdt,b2b-4821,ft-0ff23c,ft-hdt-Dsl,530610531021,-122.1894814114434,48.15092024429851,530610531021.0,hdt_D_Diesel,b2b--c61-18954
7366547-19-ld3,b2b-4823,ft-81bc10,ft-ld3-Dsl,530330093003,-122.33781074015684,47.57150093310607,530330093003.0,ld3_D_Diesel,b2b--c61-18971
8394801-9-ld3,b2b-4833,ft-82fec8,ft-ld3-Gas,530330112001,-122.33227885206496,47.53199660801611,530330112001.0,ld3_G_Gasoline,b2b--c61-18976
7362690-23-ld1,b2b-4842,ft-e6401a,ft-ld1-Gas,530330323133,-122.08610118963196,47.67258814227379,530330323133.0,ld1_G_Gasoline,b2b--c61-19007
7366620-38-ld1,b2b-4844,ft-a1ade6,ft-ld1-Gas,530330284024,-122.29258998292704,47.458908818853615,530330284024.0,ld1_G_Gasoline,b2b--c61-19009
